Assemblage_Name	731267-2-4	3749783-3-1	8230970-2-4	6423098-2-4	3-2-4204994	2-3-7792204	8887134-3-6938719	7324550-3-9550430	3-3-4	7223456-2-1	3-9837191-4761405	6451885-2-4	2-3-6938719	3345191-2-4	3-2-6501075	2-3-5798998	4027533-3-1	7228456-2-6501075	1577405-6770190-0	2-3-4888530	6914244-6770190-0	5384053-2-1	2252645-2-4	2-3-9550430	7223456-7855379-1	3-1-1	2-7997331-1	3-2-2056382	3-1551518-4	4768616-3-1	2-3-3713198	5017079-9837191-2	4658182-3-1	4-2-2524402	4-2-4310486	3-2-4454439	4-2-6034034	3-2-5044732	4-6770190-0	3-3-768656	2-7456370-1	2-3-5802228	3-2-9805625	2-9577814-1	3-3-9633128	4-102889-0	3-9837191-2	7223456-2-1343576	9702822-3-9550430	8674426-2-4	4-2-0	1208493-2-1	2-3-4993864	1009471-2-4	6773518-3-1	2637905-7855379-1	4-6770190-3437720	2-3-1	5198575-9837191-2	2747976-3-1	8965155-2-4	5384053-2-5711963	2-3-8348342	2-5167037-1	3-2-4	3-2-9662476	4305613-2-4310486	2-3-1489320	3726941-3-1	3-6972019-6501075
assemblage-956-115	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	20	0	0	20	13	0	0	0	0	0	0	0	0	0	0	0	0	19	123	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	14
assemblage-375-787	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	8	0	0	0	0	0	0	244	0	0	0	14	22	0	95	0	0	0	0	18
assemblage-987-763	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	58	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	10	0	6	0	0	0	0	0	0	0	67	0	0	0	48	0	0	0	0	0	0	152	0	0	0	0	0	0	79	0	0	0	0	24
assemblage-300-862	0	0	0	50	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	24
assemblage-532-763	0	0	0	0	0	0	0	8	0	0	0	0	0	0	43	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	25
assemblage-181-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	123	0	134	0	0	0	27	0	0	0	0	0	0	86	0	0	0	0	29	0	19	0	0	0	0	9
assemblage-943-371	0	0	0	0	0	0	0	0	0	66	2	7	0	0	0	0	0	0	0	0	0	0	0	33	15	0	0	0	5	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	332	0	0	0	0	11
assemblage-866-109	0	0	0	0	0	0	0	0	0	176	11	0	0	0	0	7	0	0	9	0	0	0	0	4	66	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	5	0	0	0	0	0	0	0	120	0	0	0	0	8
assemblage-877-569	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	10	0	23	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	150	0	0	0	0	0	0	78	0	0	0	0	0	7	92	0	0	0	0	9
assemblage-877-568	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	150	0	0	0	0	0	0	67	0	0	0	0	0	9	107	0	0	0	0	12
assemblage-857-558	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	10	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	7	0	56	0	0	0	43	0	0	0	0	0	0	218	0	0	0	0	0	0	56	0	0	0	0	19
assemblage-510-208	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	38	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	15
assemblage-617-440	0	0	0	19	0	0	0	0	0	8	0	0	0	0	32	0	0	0	0	0	19	0	6	21	0	0	0	0	0	0	0	0	0	0	0	0	0	18	21	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	17
assemblage-881-672	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	264	0	0	0	0	0	0	56	0	0	0	0	11
assemblage-573-213	0	0	0	8	0	0	0	0	0	14	0	14	0	0	4	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0	65	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	9
assemblage-637-432	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	19
assemblage-698-780	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	70	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	284	0	0	0	0	16
assemblage-863-648	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	156	0	0	0	0	0	0	88	0	0	0	0	0	7	93	0	0	0	0	15
assemblage-871-116	0	0	0	0	0	0	0	0	0	59	13	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	12
assemblage-239-219	0	2	0	0	0	0	0	0	0	34	0	0	0	0	0	4	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	19	0	0	0	0	0	0	23	0	0	0	0	0	0	321	0	0	0	0	12
assemblage-124-179	0	0	0	0	0	0	0	0	0	71	18	0	0	0	0	30	0	0	0	0	0	0	0	19	22	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	39	0	0	0	16	0	0	0	0	0	8	41	0	0	0	0	0	0	212	0	0	0	0	9
assemblage-961-129	0	0	0	41	0	0	0	0	0	79	7	0	0	0	0	0	0	0	3	0	80	0	0	4	54	0	0	0	0	0	0	0	0	0	0	0	0	57	59	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	12
assemblage-867-659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	5	0	0	0	0	0	0	0	0	0	9	0	33	0	0	0	12	0	0	0	0	0	0	348	0	0	0	0	0	0	50	0	0	0	0	22
assemblage-908-762	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	16	0	0	0	3	0	0	0	0	0	0	211	0	0	0	17	28	0	111	0	0	0	0	10
assemblage-781-955	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	64	0	0	0	42	0	0	0	0	0	0	136	0	0	0	0	0	0	151	0	0	0	0	12
assemblage-94-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	205	0	0	0	11	0	0	0	0	0	0	161	0	0	0	0	0	0	35	0	0	0	0	14
assemblage-816-142	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	61	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	77	0	0	7	21	0	0	0	20	0	0	31	0	0	0	0	0	0	173	0	0	0	0	11
assemblage-818-149	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	95	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	209	0	0	0	0	6
assemblage-963-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	81	0	174	0	0	0	0	12
assemblage-844-834	0	0	0	51	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	19
assemblage-603-766	0	0	0	0	0	0	0	0	0	13	78	0	0	0	0	6	0	0	0	0	0	0	0	77	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	19
assemblage-672-954	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	28	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	9	0	0	0	0	0	0	158	0	0	0	0	0	0	241	0	0	0	0	5
assemblage-104-483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	16	0	0	0	0	0	0	156	0	0	0	0	0	0	38	0	0	0	0	11
assemblage-289-864	0	0	0	63	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	16
assemblage-269-930	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	6	0	21	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	144	0	0	0	0	0	0	93	0	0	0	0	0	11	102	0	0	0	0	13
assemblage-176-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	14	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	34	0	0	0	11	0	0	0	0	0	0	263	0	0	0	0	0	0	35	0	0	0	0	14
assemblage-440-414	0	0	0	0	0	0	15	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-570-232	0	0	0	7	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	1	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	48	28	0	0	0	0	0	0	0	0	0	11	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	9
assemblage-969-101	0	0	0	52	0	0	0	9	0	81	7	0	0	0	0	0	0	0	0	0	59	0	0	9	66	0	0	0	0	0	0	0	0	0	0	0	0	48	54	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	8
assemblage-632-438	0	0	0	0	0	0	0	0	0	5	0	0	0	0	45	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	6
assemblage-754-596	0	0	0	0	0	0	0	0	0	104	25	0	0	0	0	0	0	0	5	0	25	0	0	64	98	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	6
assemblage-753-307	0	0	0	12	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	6	0	0	8	12	0	0	0	0	0	0	0	0	0	0	0	0	33	18	0	0	0	0	0	0	0	0	0	11	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	12
assemblage-108-487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	11	7	0	21	0	0	0	8	0	0	0	0	0	0	340	0	0	0	0	0	0	70	0	0	0	0	26
assemblage-843-805	0	0	0	0	0	0	0	0	0	1	0	0	0	0	39	0	0	7	0	0	37	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	33	6	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	9
assemblage-205-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	95	0	0	0	0	4	0	38	0	9	0	0	13
assemblage-719-315	0	0	0	0	0	0	0	0	0	36	0	8	0	0	8	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	65	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	22
assemblage-864-95	0	0	0	0	0	0	0	0	0	76	12	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	14
assemblage-124-770	0	0	0	5	0	0	0	0	0	21	0	5	0	0	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	15	0	0	0	0	0	0	74	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	14
assemblage-180-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	22	0	0	0	42	0	0	0	0	0	0	164	0	0	0	0	21	13	46	0	0	0	12	12
assemblage-530-360	0	0	0	0	0	0	0	0	0	98	11	0	0	0	0	0	0	0	9	0	21	0	0	56	125	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	2
assemblage-855-123	0	0	0	0	0	0	0	0	0	173	28	0	0	0	0	8	0	0	10	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	17	0	0	0	0	0	0	0	112	0	0	0	0	13
assemblage-924-941	0	0	0	0	0	0	0	0	0	16	70	0	0	7	0	7	0	0	0	0	0	0	0	75	104	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	189	0	0	0	0	18
assemblage-89-798	0	0	0	12	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	4	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	29	28	0	0	0	0	0	0	0	0	0	15	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	12
assemblage-408-809	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	42	0	0	0	6	0	0	0	0	0	0	222	0	0	0	9	14	0	105	0	0	0	0	11
assemblage-860-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	242	0	0	0	12	0	0	0	0	0	0	137	0	0	0	0	0	0	20	0	0	0	0	7
assemblage-968-844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	23	0	0	0	53	0	0	0	0	0	0	163	0	0	0	0	16	16	36	0	0	0	8	11
assemblage-927-390	0	0	0	44	0	0	0	0	0	73	0	27	0	0	0	0	0	0	0	0	0	0	0	89	57	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	67	0	0	0	0	14
assemblage-419-432	0	0	0	0	0	0	10	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	1	0	0	0	0	0	0	15
assemblage-937-805	0	0	0	0	0	0	0	0	0	53	16	0	0	0	0	0	0	0	33	0	0	0	0	54	17	0	0	0	0	0	0	0	0	0	0	0	0	26	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	2
assemblage-141-138	9	0	0	0	0	0	0	0	0	75	58	0	0	0	0	0	0	0	0	0	0	0	0	14	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	23	0	0	0	0	0	0	22	0	0	0	0	0	0	220	0	0	0	0	13
assemblage-777-970	0	0	0	0	0	0	0	0	0	197	23	0	0	0	0	3	0	0	11	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	6	0	0	0	0	0	0	0	112	0	0	0	0	6
assemblage-767-570	0	0	0	0	0	0	0	0	0	77	22	0	0	0	0	0	0	0	5	0	17	0	0	55	148	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	13
assemblage-428-423	0	0	0	0	0	0	16	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-604-759	0	0	0	0	0	0	0	0	0	20	80	0	0	4	0	17	0	0	0	0	0	0	0	70	94	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	190	0	0	0	0	12
assemblage-687-960	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	43	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	17	0	0	0	0	0	0	170	0	0	0	0	0	0	216	0	0	0	0	5
assemblage-181-106	0	14	0	0	0	0	0	0	0	34	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	64	0	0	0	0	0	0	121	0	0	0	0	0	0	71	0	0	0	0	11
assemblage-698-797	14	0	0	0	0	0	0	0	0	73	48	0	0	0	0	0	0	0	0	0	0	0	0	27	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	26	0	0	0	0	0	0	17	0	0	0	0	0	0	212	0	0	0	0	20
assemblage-906-831	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	52	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	87	0	0	5	11	0	0	0	22	0	0	39	0	0	0	0	0	0	159	0	0	0	0	14
assemblage-454-431	0	0	0	0	0	0	34	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-262-925	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	18	0	0	0	0	0	0	258	0	0	0	0	3	0	51	0	0	0	0	3
assemblage-848-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-831-161	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	108	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	212	0	0	0	0	7
assemblage-899-926	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	113	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	248	0	0	0	0	21
assemblage-756-597	0	0	0	0	0	0	0	0	0	44	21	0	0	0	0	0	0	0	39	0	0	0	0	58	12	0	0	0	0	0	0	0	0	0	0	0	0	26	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	7
assemblage-971-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	78	0	144	0	0	0	0	8
assemblage-902-848	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	78	0	0	0	38	0	0	0	0	0	0	110	0	0	0	0	0	0	160	0	0	0	0	17
