Assemblage_Name	8902134-0-3	1-0-0	9167094-0-8649318	2939112-0-2	4-1478698-8649318	4-0-9279074	4-902870-8649318	2-2-3	2712354-0-3	4-0-3	4-0-2	4-0-8649318	3947447-0-3	4-0-5424420	0-2-0	4-0-9078498	2712354-0-7647261	0-6211201-4010348	0-2-2483514	0-2-8645162	3-0-1	4-558142-9078498	1-0-616987	2936154-0-616987	3109428-0-1	0-6211201-7519304	1549997-0-8649318	4-5473392-9078498	2-3922675-3	5885056-2-0	4-8589188-8649318	0-2-7519304	0-2-4580335	3-2-0	2936154-0-3692367	5885056-8545816-0	9515344-0-3	4509872-0-3	263453-0-3	5547970-2-0
assemblage-956-115	0	0	0	0	0	0	27	0	53	35	45	89	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	2
assemblage-375-787	0	0	0	0	0	0	0	78	0	17	145	0	0	0	0	0	0	0	0	90	51	0	0	0	0	0	0	0	0	9	0	0	0	95	0	0	0	0	0	15
assemblage-987-763	0	0	0	0	0	0	0	6	0	32	135	0	0	0	0	0	0	0	0	32	17	0	0	15	0	0	0	0	0	176	0	0	0	74	0	0	0	0	0	13
assemblage-300-862	0	0	0	0	0	0	96	0	0	112	0	49	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	7	0	0	0	0	0	8
assemblage-532-763	0	0	17	0	0	0	27	0	0	96	0	64	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	7
assemblage-181-462	0	22	0	0	0	0	0	120	0	29	69	0	0	0	57	0	0	0	0	0	12	0	17	12	31	52	0	0	0	56	0	0	0	10	0	0	0	0	0	13
assemblage-943-371	0	0	0	0	0	0	0	0	79	185	36	55	0	23	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	9	0	0	0	0	0	8
assemblage-866-109	0	0	0	0	0	0	0	0	0	161	119	38	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	81	0	0	0	0	0	3
assemblage-877-569	0	0	0	0	0	0	0	27	0	34	56	0	0	0	0	0	0	0	9	8	0	0	32	0	0	0	0	0	0	150	0	0	0	170	0	0	0	0	0	14
assemblage-877-568	0	0	0	0	0	0	0	27	0	25	53	0	0	0	6	0	0	0	21	10	0	0	18	0	0	0	0	0	0	147	0	0	0	182	0	0	0	0	0	11
assemblage-857-558	0	0	0	0	0	0	0	37	0	10	136	0	0	0	0	0	0	0	19	53	26	0	22	22	0	0	0	0	0	91	0	0	0	73	0	0	0	0	0	11
assemblage-510-208	0	0	0	0	0	0	0	0	0	26	199	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	157	0	0	0	0	0	4
assemblage-617-440	0	0	0	0	0	0	30	0	0	82	0	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	6	0	0	0	0	0	21
assemblage-881-672	0	0	0	0	0	0	0	44	0	0	141	0	0	0	0	0	0	0	7	60	35	0	0	0	0	0	0	0	0	95	0	0	0	112	0	0	0	0	0	6
assemblage-573-213	6	0	0	0	0	0	66	0	46	36	6	81	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	9	0	0	0	0	0	8
assemblage-637-432	0	0	0	0	3	0	6	0	0	81	0	50	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	284	11	0	0	10	0	0	0	0	0	10
assemblage-698-780	0	0	0	0	0	0	0	0	0	239	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	18	0	0	0	0	0	5
assemblage-863-648	0	0	0	0	0	0	0	30	0	31	46	0	0	0	0	0	0	0	15	14	2	0	28	0	0	0	0	0	0	158	0	0	0	166	0	0	0	0	0	10
assemblage-871-116	0	0	0	0	0	0	0	0	0	70	191	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	96	0	0	0	0	0	5
assemblage-239-219	0	0	0	0	0	0	0	0	0	43	279	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	8	0	0	0	0	0	10
assemblage-124-179	0	0	0	0	0	0	0	0	0	177	149	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	78	0	0	0	0	0	9
assemblage-961-129	6	0	0	0	0	0	0	0	31	128	85	117	0	0	0	75	11	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	26	14
assemblage-867-659	0	0	0	0	0	0	0	30	0	33	124	0	0	0	0	0	0	0	16	103	37	0	39	0	0	0	0	0	0	99	0	0	0	16	0	0	0	0	0	3
assemblage-908-762	0	0	0	0	0	0	0	90	0	12	146	0	0	0	0	0	0	0	0	71	35	0	0	0	0	0	0	0	0	20	0	0	0	107	0	0	0	0	0	19
assemblage-781-955	0	0	0	0	0	0	0	0	0	53	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	47	21	0	0	0	0	10
assemblage-94-496	0	0	0	0	0	22	0	43	0	14	217	0	0	0	0	0	0	4	32	9	50	0	12	73	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-816-142	0	0	0	0	0	0	0	0	0	246	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	46	0	0	0	0	0	12
assemblage-818-149	0	0	0	0	0	0	0	0	0	27	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	240	0	0	0	0	0	3
assemblage-963-905	0	0	0	0	0	0	0	0	0	125	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	195	0	0	0	0	0	5
assemblage-844-834	0	0	0	0	0	0	101	0	0	134	0	45	0	0	0	29	0	0	0	0	0	0	0	0	0	0	5	0	0	172	0	0	0	8	0	0	0	0	0	6
assemblage-603-766	0	0	0	0	0	0	0	0	63	209	147	17	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	19	0	12	0	0	0	3
assemblage-672-954	0	0	0	0	0	0	0	0	0	71	141	0	0	0	0	0	0	0	0	28	0	0	0	12	0	0	0	0	0	222	0	0	0	22	0	0	0	0	0	4
assemblage-104-483	0	0	0	0	0	24	0	33	0	24	231	0	0	0	0	0	0	11	29	6	44	0	16	65	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-289-864	0	0	0	0	0	0	96	0	0	116	0	34	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	23	0	0	0	0	0	14
assemblage-269-930	0	0	0	0	0	0	0	26	0	26	41	0	0	0	0	0	0	0	17	8	0	0	22	0	0	0	0	0	0	159	0	0	0	196	0	0	0	0	0	5
assemblage-176-112	0	0	0	0	0	0	0	7	0	0	162	0	0	0	0	0	0	0	0	0	60	0	0	14	0	0	0	0	0	35	0	0	0	218	0	0	0	0	0	4
assemblage-440-414	0	0	0	0	0	0	0	0	0	265	136	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	11
assemblage-570-232	0	0	0	0	0	0	14	0	21	80	37	132	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	80	0	0	0	0	0	6
assemblage-969-101	10	0	0	0	0	0	0	0	27	120	84	92	0	0	0	92	16	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	24	18
assemblage-632-438	0	0	16	0	0	0	36	0	0	93	0	65	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	5
assemblage-754-596	16	0	0	0	0	0	0	0	0	246	57	38	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	35	0	0	0	0	0	14
assemblage-753-307	0	0	0	0	0	0	25	0	19	81	24	150	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	65	0	0	0	0	0	6
assemblage-108-487	0	0	0	0	0	0	0	34	0	32	148	0	0	0	0	0	0	0	20	103	22	0	37	0	0	0	0	0	0	86	0	0	0	11	0	0	0	0	0	7
assemblage-843-805	0	0	14	0	0	0	31	0	0	85	0	51	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	8
assemblage-205-456	0	13	0	0	0	0	0	49	0	94	20	0	0	0	38	0	0	0	41	0	63	0	90	0	43	0	0	0	0	41	0	0	0	7	0	0	0	0	0	1
assemblage-719-315	10	0	0	0	0	0	55	0	47	27	11	98	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	14	0	0	0	0	0	17
assemblage-864-95	0	0	0	0	0	0	0	0	0	73	162	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	116	0	0	0	0	0	4
assemblage-124-770	0	0	0	0	0	0	57	0	67	34	11	80	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	9	0	0	0	0	0	17
assemblage-180-470	0	0	0	0	0	0	0	51	0	10	112	0	0	0	40	0	0	0	0	0	40	0	7	0	0	27	0	0	0	79	0	0	0	122	0	0	0	0	0	12
assemblage-530-360	20	0	0	0	0	0	7	0	0	243	53	40	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	33	0	0	0	0	0	7
assemblage-855-123	0	0	0	0	0	0	0	0	0	160	122	27	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	84	0	0	0	0	0	3
assemblage-924-941	0	0	0	0	0	0	0	0	81	198	127	5	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	29	0	13	0	0	0	4
assemblage-89-798	0	0	0	0	0	0	14	0	24	80	20	146	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	68	0	0	0	0	0	8
assemblage-408-809	0	0	0	0	0	0	0	66	0	20	156	0	0	0	0	0	0	0	0	84	32	0	0	0	0	0	0	0	0	6	0	0	0	125	0	0	0	0	0	11
assemblage-860-563	0	0	0	0	0	26	0	27	0	13	235	0	0	0	0	0	0	7	38	4	53	0	13	58	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-968-844	0	0	0	0	0	0	0	41	0	9	126	0	0	0	48	0	0	0	0	0	50	0	8	0	0	27	0	0	0	99	0	0	0	82	0	0	0	0	0	10
assemblage-927-390	0	0	0	0	0	0	0	0	58	87	34	60	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	23	0	0	0	0	0	8
assemblage-419-432	0	0	0	0	0	0	0	0	0	286	118	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	11
assemblage-937-805	0	0	0	0	0	0	0	0	22	134	106	82	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	49	0	0	0	0	0	6
assemblage-141-138	0	0	0	0	0	0	0	0	0	176	211	8	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	1	0	0	0	0	0	2
assemblage-777-970	0	0	0	0	0	0	0	0	0	180	99	33	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	78	0	0	0	0	0	9
assemblage-767-570	17	0	0	0	0	0	5	0	0	281	52	33	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	22	0	0	0	0	0	11
assemblage-428-423	0	0	0	0	0	0	0	0	0	279	133	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	6
assemblage-604-759	0	0	0	0	0	0	0	0	76	192	142	15	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	33	0	14	0	0	0	1
assemblage-687-960	0	0	0	0	0	0	0	0	0	74	129	0	0	0	0	0	0	0	0	23	5	0	0	12	0	0	0	0	0	217	0	0	0	34	0	0	0	0	0	6
assemblage-181-106	0	0	0	0	0	0	0	0	0	38	172	0	0	0	0	0	0	0	0	41	6	0	0	48	0	0	0	0	0	158	0	0	0	8	14	0	0	0	0	15
assemblage-698-797	0	0	0	0	0	0	0	0	0	181	204	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	3	0	0	0	0	0	5
assemblage-906-831	0	0	0	0	0	0	0	0	0	262	76	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	99	0	0	0	54	0	0	0	0	0	2
assemblage-454-431	0	0	0	0	0	0	0	0	0	298	113	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	5
assemblage-262-925	0	0	0	0	0	0	0	53	0	0	127	0	0	0	0	0	0	0	0	68	37	0	0	0	0	0	0	0	0	92	0	0	0	105	0	0	0	0	0	18
assemblage-848-504	0	0	0	0	0	0	0	77	0	0	0	0	0	0	228	0	0	0	0	0	51	0	23	0	0	73	0	0	0	0	0	16	13	0	0	0	0	0	0	19
assemblage-831-161	0	0	0	0	0	0	0	0	0	24	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	224	0	0	0	0	0	7
assemblage-899-926	0	0	0	0	0	0	0	0	0	246	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	31	0	0	0	0	0	3
assemblage-756-597	0	0	0	0	0	0	0	0	34	138	104	84	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	53	0	0	0	0	0	3
assemblage-971-933	0	0	0	0	0	0	0	0	0	128	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	161	0	0	0	0	0	9
assemblage-902-848	0	0	0	0	0	0	0	0	0	62	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	43	30	0	0	0	0	10
assemblage-897-916	0	0	0	0	0	0	0	0	0	176	187	10	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	14	0	0	0	0	0	1
assemblage-249-243	0	0	0	0	0	0	0	0	0	32	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	257	0	0	0	0	0	7
assemblage-572-227	0	0	0	0	0	0	16	0	52	38	42	97	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	5
assemblage-297-850	0	0	0	0	0	0	7	0	0	8	0	85	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	3
assemblage-280-849	0	0	14	0	0	0	28	0	0	99	0	70	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	5	0	212	0	0	0	0	0	0	0	0	0	3
assemblage-373-790	0	7	0	0	0	0	0	66	0	109	22	0	0	0	30	0	0	0	54	0	61	0	78	0	40	0	0	0	0	21	0	0	0	10	0	0	0	0	0	2
assemblage-292-849	0	0	0	0	0	0	10	0	0	10	0	70	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	9
assemblage-963-933	0	0	0	0	0	0	0	0	0	141	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	169	0	0	0	0	0	7
assemblage-130-147	0	0	0	0	0	0	0	0	0	179	200	9	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	6	0	0	0	0	0	2
assemblage-990-752	0	0	0	0	0	0	0	0	0	51	163	0	0	0	0	0	0	0	0	34	9	0	0	57	0	0	0	0	0	168	0	0	0	0	8	0	0	0	0	10
assemblage-585-782	0	0	0	0	0	0	0	0	61	210	123	10	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	27	0	13	0	0	0	4
assemblage-505-367	0	0	0	0	0	0	0	0	91	88	44	65	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	16	0	0	6	0	0	9
assemblage-828-162	0	0	0	0	0	0	0	0	0	31	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	220	0	0	0	0	0	6
assemblage-116-774	0	0	0	0	0	0	12	0	21	56	38	137	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	84	0	0	0	0	0	6
assemblage-612-439	0	0	0	0	10	0	7	0	0	72	0	87	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	264	10	0	0	8	0	0	0	0	0	10
assemblage-986-762	0	0	0	0	0	0	0	0	0	57	136	0	0	0	0	0	0	0	0	20	0	0	0	9	0	0	0	0	0	243	0	0	0	34	0	0	0	0	0	1
assemblage-842-827	0	0	0	0	0	0	16	0	0	10	0	55	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	5
assemblage-727-310	0	0	0	0	0	0	12	0	24	58	29	162	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	60	0	0	0	0	0	6
assemblage-869-510	0	5	0	0	0	0	0	79	0	0	0	0	0	0	191	0	0	0	0	0	80	0	39	0	0	63	0	0	0	0	0	21	10	0	0	0	0	0	0	12
assemblage-747-973	0	0	0	0	0	0	0	0	0	80	184	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	94	0	0	0	0	0	3
assemblage-958-854	0	11	0	0	0	0	0	62	0	111	24	0	0	0	35	0	0	0	52	0	66	0	63	0	36	0	0	0	0	23	0	0	0	15	0	0	0	0	0	2
assemblage-951-364	0	0	0	0	0	0	0	0	88	184	54	40	0	28	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	8	0	0	0	0	0	0
assemblage-874-113	0	0	0	0	0	0	0	0	63	201	134	15	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	18	0	16	0	0	0	0
assemblage-493-666	0	103	0	0	0	0	0	115	0	0	0	0	0	0	62	0	0	0	7	0	159	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-618-424	0	0	0	0	0	0	8	0	0	8	0	92	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	3
assemblage-274-943	0	0	0	0	0	0	0	42	0	45	127	0	0	0	0	0	0	0	9	88	27	0	36	0	0	0	0	0	0	104	0	0	0	16	0	0	0	0	0	6
assemblage-532-222	0	0	0	0	0	0	0	0	0	184	193	8	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	13	0	0	0	0	0	2
assemblage-946-393	0	0	0	0	0	0	0	0	82	181	46	38	0	45	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	11
assemblage-523-779	0	0	21	0	0	0	29	0	0	98	0	69	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	7
assemblage-931-759	0	16	0	0	0	0	0	119	0	30	73	0	0	0	53	0	0	0	0	0	6	0	40	10	41	40	0	0	0	53	0	0	0	0	0	0	0	0	0	19
assemblage-983-911	0	0	0	0	0	0	0	0	0	127	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	163	0	0	0	0	0	4
assemblage-495-669	0	113	0	0	0	0	0	121	0	0	0	0	0	0	49	0	0	0	4	0	165	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-491-652	0	122	0	0	0	0	0	90	0	0	0	0	0	0	58	0	0	0	4	0	153	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-667-963	0	0	0	0	0	0	0	0	0	66	138	0	0	0	0	0	0	0	0	20	0	0	0	9	0	0	0	0	0	218	0	0	0	31	0	0	0	0	0	18
assemblage-134-140	0	0	0	0	0	0	0	0	0	30	193	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	146	0	0	0	0	0	3
assemblage-283-928	0	0	0	0	0	0	0	34	0	32	126	0	0	0	0	0	0	0	13	109	19	0	34	0	0	0	0	0	0	109	0	0	0	19	0	0	0	0	0	5
assemblage-831-823	0	0	22	0	0	0	36	0	0	71	0	54	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	8	0	207	0	0	0	0	0	0	0	0	0	8
assemblage-902-948	0	0	0	0	0	0	0	0	0	190	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	170	0	0	0	0	0	7
assemblage-538-778	0	0	0	0	5	0	9	0	0	68	0	104	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	246	8	0	0	4	0	0	0	0	0	8
assemblage-964-845	0	11	0	0	0	0	0	112	0	38	85	0	0	0	50	0	0	0	0	0	8	0	40	9	39	44	0	0	0	53	0	0	0	4	0	0	0	0	0	7
assemblage-763-598	0	0	0	0	0	0	0	0	34	104	87	100	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	57	0	0	0	0	0	9
assemblage-601-779	0	0	0	0	0	0	0	0	0	91	167	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	93	0	0	0	0	0	2
assemblage-254-259	0	0	0	0	0	0	0	0	0	254	75	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	96	0	0	0	65	0	0	0	0	0	4
assemblage-901-846	0	0	0	0	0	0	0	0	0	226	88	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	111	0	0	0	53	0	0	0	0	0	4
assemblage-494-668	0	113	0	0	0	0	0	91	0	0	0	0	0	0	50	0	0	0	13	0	177	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-595-777	0	0	0	0	0	0	0	0	0	191	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	171	0	0	0	0	0	9
assemblage-436-415	0	0	0	0	0	0	0	0	0	276	127	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	7
assemblage-945-378	0	0	0	0	0	0	0	0	38	173	58	56	0	14	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	25	0	0	0	0	0	14
assemblage-771-953	0	0	0	0	0	0	0	0	0	45	288	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	5	0	0	0	0	0	6
assemblage-760-951	0	0	0	0	0	0	0	0	0	36	276	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	13	0	0	0	0	0	14
assemblage-428-409	0	0	0	0	0	0	0	0	0	287	131	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	4
assemblage-955-925	0	0	0	0	0	0	0	0	0	134	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	176	0	0	0	0	0	9
assemblage-496-654	0	101	0	0	0	0	0	132	0	0	0	0	0	0	44	0	0	0	7	0	152	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-978-756	0	0	0	0	0	0	0	0	0	52	171	0	0	0	0	0	0	0	0	43	12	0	0	65	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	23
assemblage-863-503	0	0	0	0	0	0	0	83	0	0	0	0	0	0	219	0	0	0	0	0	68	0	30	0	0	39	0	0	8	0	0	33	15	0	0	0	0	0	0	5
assemblage-843-802	0	0	13	0	0	0	24	0	0	97	0	60	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	5
assemblage-703-781	0	0	0	0	0	0	0	0	0	38	157	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	172	0	0	0	0	0	2
assemblage-243-235	0	0	0	0	0	0	0	0	0	27	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	218	0	0	0	0	0	7
assemblage-824-163	0	0	0	0	0	0	0	0	0	40	290	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	10	0	0	0	0	0	10
assemblage-751-589	0	0	0	0	0	0	0	0	61	183	40	54	0	45	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	9	0	0	0	0	0	5
assemblage-503-216	0	0	0	0	0	0	0	0	0	45	176	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	147	0	0	0	0	0	2
assemblage-444-418	0	0	0	0	0	0	0	0	0	270	124	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	8
assemblage-902-784	0	0	0	0	0	0	0	46	0	15	106	0	0	0	47	0	0	0	0	0	39	0	10	0	0	30	0	0	0	100	0	0	0	102	0	0	0	0	0	5
