Assemblage_Name	0-2-55802	903755-2-55802	3-4-4235161	37995-4-4	0-6970143-8766201	2849177-4-4	0-0-1623177	4-4-6508988	6255315-2-0	0-3400593-2919511	0-2449061-0	1-4-5110253	0-5789448-0	0-0-9772892	9956787-4-2756911	7228681-0-2919511	0-2449061-619533	3-9016292-4	31521-0-1915721	7226126-4-5110253	3-3769701-4235161	1-4-8553830	31521-0-2919511	31521-0-6814207	0-6426389-0	1501149-4-5110253	0-0-4480251	1-4-7764614	3-6424460-4	1-9716831-4	3456374-5789448-0	0-0-2919511	0-0-1686374	0-0-1	5908880-4-5110253	0-0-6831034	8489349-4-5110253	1-4-4486312	1-9632173-5110253	0-2059690-2919511	3-1-0	684679-5970684-2919511	3-4-2148701	684679-2059690-2919511	9623708-4-4	0-6408436-0	0-6970143-0	0-0-9597446	1-4447922-4	0-2449061-9580409	1-4-9286973	1-3111725-5110253	0-2-8477869	0-0-8078170	8489349-4-2370404	5800100-0-2919511	0-4854421-0	1-4-2756911	5800100-9890951-2919511	1-4-4	2039781-5789448-0	8023073-0-2919511	4236483-0-2919511	31521-0-9013447	2571510-4-4	1-5972260-4	3-4-4	4627384-4-4	6128894-0-1686374	0-0-6354301	3-2865635-4	5912106-0-2919511	0-2-0	2007836-4-5110253	6041868-0-2919511	0-5923545-2919511
assemblage-454-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	13
assemblage-262-925	118	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	6	0	0	38	0	0	0	97	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	22
assemblage-848-504	18	0	0	0	0	0	0	0	0	0	16	0	229	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	0	0	0	0	0	0	0	0	0	0	0	174	0	0	5
assemblage-831-161	0	0	0	0	0	0	0	0	0	0	0	46	34	0	0	0	0	0	0	23	0	0	5	0	0	0	0	0	0	0	0	54	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	2
assemblage-899-926	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	195	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	12
assemblage-756-597	0	0	0	0	0	0	0	0	0	11	0	5	17	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	27	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7
assemblage-971-933	0	0	0	13	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	10	0	38	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	11
assemblage-902-848	0	0	0	0	0	0	0	0	0	0	0	14	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-897-916	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	6	0	53	0	0	0	0	0	0	0	0	228	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	5	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-249-243	0	0	0	0	0	0	0	0	0	0	0	44	42	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	48	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	6
assemblage-572-227	0	0	0	0	0	0	0	0	0	40	0	101	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-297-850	0	0	0	0	0	0	0	0	0	40	0	101	66	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	201	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-280-849	0	0	0	0	0	0	0	0	0	0	0	47	9	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	241	19	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	5
assemblage-373-790	0	0	0	0	0	0	0	0	0	0	12	132	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	25	0	0	0	11	0	14	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	10
assemblage-292-849	0	0	0	0	0	0	0	0	0	29	0	118	66	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	197	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-963-933	0	0	0	13	0	39	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	41	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	4
assemblage-130-147	0	0	0	0	0	0	0	0	0	0	0	4	92	0	0	0	0	0	0	0	12	0	70	0	0	0	0	0	0	0	0	184	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5	0	0	52	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4
assemblage-990-752	0	0	0	0	15	0	0	0	0	0	0	110	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	13
assemblage-585-782	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	9	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-505-367	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	5	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-828-162	0	0	0	0	0	0	0	0	0	0	0	56	36	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	42	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	1
assemblage-116-774	0	0	0	0	0	0	0	0	0	0	0	8	48	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	14	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-612-439	0	0	0	0	0	0	0	0	0	30	0	69	11	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-986-762	0	0	0	0	13	0	0	0	0	0	0	24	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	13
assemblage-842-827	0	0	0	0	0	0	0	0	0	36	0	112	62	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	186	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-727-310	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-869-510	10	0	0	0	0	0	0	0	0	0	14	0	197	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	8	0	0	0	0	0	0	0	0	0	0	0	196	0	0	7
assemblage-747-973	0	0	0	0	0	0	0	0	0	0	0	65	46	0	0	0	0	0	0	26	4	0	22	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	17	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-958-854	0	0	0	0	0	0	0	0	0	0	16	127	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	40	0	0	0	2	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	9
assemblage-951-364	0	0	0	0	0	0	0	0	0	0	0	86	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-874-113	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	0	0	12	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-493-666	0	0	0	0	0	0	0	50	0	0	52	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	6
assemblage-618-424	0	0	0	0	0	0	0	0	0	31	0	142	64	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	175	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-274-943	0	0	0	0	67	0	0	0	0	0	0	13	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	24
assemblage-532-222	0	0	0	0	0	0	0	0	0	0	0	4	77	0	0	0	0	0	0	0	12	0	49	0	0	0	0	0	0	0	0	191	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	6	0	0	64	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8
assemblage-946-393	0	0	0	0	0	0	0	0	0	0	0	93	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-523-779	0	0	0	0	0	0	0	0	0	0	0	27	6	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	270	8	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	11
assemblage-931-759	20	0	0	0	0	0	0	0	0	0	11	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	253	0	0	0	0	0	6	0	0	12
assemblage-983-911	0	0	0	12	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	6	0	19	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	8
assemblage-495-669	0	0	0	0	0	0	0	46	0	0	49	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	9
assemblage-491-652	0	0	0	0	0	0	0	58	0	0	41	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	10
assemblage-667-963	0	0	0	0	7	0	0	0	0	0	0	24	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	9
assemblage-134-140	0	0	0	0	0	0	0	0	0	0	0	80	5	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	13
assemblage-283-928	0	0	0	0	52	0	0	0	0	0	0	8	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	15
assemblage-831-823	0	0	0	0	0	0	0	0	0	8	0	30	8	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	270	13	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	13
assemblage-902-948	0	0	0	0	0	0	0	0	0	0	0	51	76	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-538-778	0	0	0	0	0	0	0	0	0	40	0	45	15	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-964-845	20	0	0	0	0	0	0	0	0	0	13	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	24
assemblage-763-598	0	0	0	0	0	0	0	0	0	14	0	0	25	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	44	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3
assemblage-601-779	0	0	0	0	0	0	0	0	0	0	0	63	31	0	0	0	0	0	0	24	11	0	31	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	11	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-254-259	0	0	26	0	6	0	0	0	0	0	0	6	118	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	17
assemblage-901-846	0	0	19	0	10	0	0	0	0	0	0	5	113	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	2
assemblage-494-668	0	0	0	0	0	0	0	54	0	0	43	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	6
assemblage-595-777	0	0	0	0	0	0	0	0	0	0	0	46	78	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-436-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	13
assemblage-945-378	0	0	0	0	0	0	0	0	0	0	0	65	21	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	28
assemblage-771-953	0	0	0	0	0	0	0	0	0	0	0	109	39	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0	0	0	147	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	45	0	0	0	0	0	0	12	0	10
assemblage-760-951	0	0	0	0	0	0	0	0	0	0	0	130	47	0	0	0	0	0	0	0	0	9	27	0	0	0	0	0	0	0	0	144	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	37	0	0	0	0	0	0	13	0	6
assemblage-428-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	14
assemblage-955-925	0	0	0	10	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	9	0	45	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	4
assemblage-496-654	0	0	0	0	0	0	0	54	0	0	56	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	4
assemblage-978-756	0	0	0	0	17	0	0	0	0	0	0	136	16	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	65	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	8
assemblage-863-503	22	0	0	0	0	0	0	0	0	0	16	0	243	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	11	0	0	0	0	0	0	0	0	0	0	0	155	0	0	6
assemblage-843-802	0	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	291	14	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	12
assemblage-703-781	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	7	0	191	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	10
assemblage-243-235	0	0	0	0	0	0	0	0	0	0	0	59	43	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	46	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	7
assemblage-824-163	0	0	0	0	0	0	0	0	0	0	0	125	40	0	0	0	0	0	0	0	0	3	40	0	0	0	0	0	0	0	0	139	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	31	0	0	0	0	0	0	12	0	7
assemblage-751-589	0	0	0	0	0	0	0	0	0	0	0	93	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-503-216	0	0	0	0	0	0	0	0	0	0	0	81	8	0	0	0	0	0	0	36	10	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	15
assemblage-444-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	16
assemblage-902-784	29	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	13	0	0	0	0	0	0	192	27	0	0	0	0	40	0	0	10
assemblage-564-224	0	0	0	0	0	0	0	0	0	30	0	94	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	29	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-920-795	0	0	0	0	0	0	0	0	0	20	0	0	12	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	31	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-951-379	0	0	0	0	0	0	0	0	0	0	0	80	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-775-939	0	0	0	0	0	0	0	0	0	0	0	41	33	0	0	0	0	0	0	32	0	0	5	0	0	0	0	0	0	0	0	58	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	2
assemblage-975-756	0	0	0	0	71	0	0	0	0	0	0	88	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	10	0	0	0	53	0	0	0	0	0	0	0	0	9
assemblage-901-928	0	0	0	0	0	0	0	0	0	0	0	78	3	0	0	0	0	0	0	32	0	0	7	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	6
assemblage-692-760	0	0	0	0	0	0	0	0	0	0	0	62	28	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6
assemblage-505-653	0	0	0	0	0	10	0	12	0	0	15	16	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	68	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	122	0	0	0	0	0	53	0	0	22
assemblage-255-237	0	0	0	0	0	0	0	0	0	0	0	45	31	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	64	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	7
assemblage-564-226	0	0	0	0	0	0	0	0	0	45	0	100	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-941-790	0	0	0	0	0	0	0	0	0	0	0	93	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
