Assemblage_Name	1-1-1753281	2888762-268434-3773548	3-1-2776281	2888762-268434-4087313	2888762-8408373-0	2-8162454-4	3412244-2534502-0	7809336-2628151-0	687585-6062110-0	4096414-268434-7991207	625941-268434-4087313	2888762-268434-9186325	3-1-0	2888762-9012008-0	2888762-1359747-0	2888762-8972652-0	2888762-268434-2526694	2888762-145013-0	1-5001797-1	4096414-1975412-0	0-0-6742488	2888762-268434-5441094	2888762-268434-1172485	0-5879655-1	6776898-268434-0	1-4254528-1	2888762-6809507-0	2888762-268434-0	2212735-2628151-0	1-1-1	4059192-1-1	4096414-268434-0	2888762-5977960-0	1841125-4-4	687585-268434-0	8907208-268434-0	1-9625458-1	3412244-268434-0	9093652-268434-0	3-7406302-6237310	1991380-1-0	0-0-1	2888762-231866-0	1282573-268434-0	2-4-1589776	9658903-5791705-0	3-3237439-6237310	2888762-2628151-3515362	2888762-3702991-0	2888762-9592880-0	4860825-268434-0	1625258-268434-4087313	1-1-2713924	9658903-5791705-9269426	2888762-268434-8855020	2888762-8520512-0	1463057-268434-0	8194946-4-4	7555742-268434-0	6902553-268434-0	3092395-268434-0	5130389-268434-0	1-6190693-4	2-4-8094829	2888762-6196475-0	1499309-4-4	2888762-7956034-0	0-2-0	2888762-268434-1664224	2888762-268434-422384	2888762-1778027-0	8289715-268434-0	687585-8152289-0	3-1-6237310	0-8332222-1	4-1-2	2-4-2316133	2888762-755378-0	2-5441501-4	1246739-2628151-5704834	3412244-268434-4357934	425679-2628151-0	9777883-2628151-0	2-4-7752619	2-4-4	8588073-2628151-0	9944071-268434-0	2-8162454-4853327	2888762-4647718-0	2-4-9908847	3959557-4-4	5495844-268434-0	1246739-2628151-0	9658903-5791705-7892012	2888762-2628151-0	2888762-2628151-7578805	9112940-268434-0	8406738-268434-0
assemblage-814-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	3	105	0	0	22
assemblage-869-918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	31	0	0	19
assemblage-240-941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	139	0	0	26
assemblage-488-754	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	15
assemblage-501-749	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	36	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	106	0	0	15
assemblage-943-359	0	0	0	14	0	0	0	0	0	0	45	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	176	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	16
assemblage-933-359	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	232	0	0	13
assemblage-596-281	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	16	0	0	44	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	172	0	0	46
assemblage-901-855	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	13	0	0	14	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	20
assemblage-526-107	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	64	0	0	65	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	11
assemblage-502-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	36	0	0	6	0	0	82	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	7
assemblage-238-351	0	0	0	0	0	0	0	10	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	25
assemblage-685-923	0	0	0	0	0	0	0	0	0	57	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	14	0	0	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	11	0	268	0	0	17
assemblage-264-339	0	0	0	0	0	0	0	12	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	36
assemblage-336-184	0	0	0	0	0	0	0	17	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	13	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	27
assemblage-218-797	0	0	0	0	0	0	0	0	8	13	0	0	0	24	0	0	0	0	0	21	0	0	0	0	0	0	0	42	0	0	0	0	0	0	34	0	0	47	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	45	0	0	0	50	0	156	0	0	26
assemblage-224-778	0	0	0	0	0	0	0	26	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	20	0	0	46	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	18	0	206	0	0	34
assemblage-262-106	0	0	0	0	7	0	5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	19	0	331	0	0	7
assemblage-395-318	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	323	0	0	16
assemblage-247-170	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	7	0	14
