Assemblage_Name	2-1-8165966	9894158-1-2	0-1-5116840	1-2565726-1	0-8752045-2	2-3026078-1	1809952-3-9974207	0-1-2	1941883-3-1	5800311-3-1	1809952-3758116-9974207	1-3-6005497	1-6199725-9974207	8731440-3-1	1-3-4359291	1-3061357-9974207	5864835-3-9974207	1809952-4437304-9974207	4013288-1-1	1-3-3896679	1-3-1	3-0-1	1-3-2886267	0-3-4	5621099-1-2	1-3-4861949	1-3-7836233	9182278-3-1	1-3-9974207	1-2-4	1-6480244-9974207	1-3-9569262	2-1-1	1-3356249-9974207	6147707-1-2	1-5978293-9974207	1900537-1-2	1-7110701-9974207	1-3-6230968
assemblage-554-568	0	0	0	0	0	0	120	29	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	247	0	0	0	68	0	0	0	0	0	0
assemblage-655-312	0	0	0	0	0	0	4	105	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	118	0	0	0	62	0	10	0	0	0	7
assemblage-274-246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	63	0	70	0	0	0	0	17	0	0	12	49	0	0	0	0	0	13
assemblage-775-935	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	5
assemblage-379-593	0	0	0	0	0	0	0	264	7	0	0	0	0	0	0	0	0	0	0	0	157	0	0	25	0	0	0	0	6	7	0	0	29	0	0	0	0	0	5
assemblage-165-150	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	26	0	0	0	0	6	0	0	0	208	0	0	0	0	0	5
assemblage-402-995	0	0	0	0	0	0	103	22	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	240	0	0	0	124	0	0	0	0	0	4
assemblage-357-449	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	9
assemblage-266-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	56	0	66	0	0	0	0	14	0	0	9	58	0	0	0	0	0	5
assemblage-352-867	0	0	0	0	4	0	0	182	0	0	0	0	0	0	6	0	0	0	0	0	63	0	0	0	0	0	0	0	204	0	0	0	41	0	0	0	0	0	0
assemblage-202-305	0	0	0	0	0	0	5	41	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	247	0	0	0	20	0	0	0	0	7	11
assemblage-979-729	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	142	0	0	225	0	0	0	0	0	0	0	0	0	10
assemblage-755-244	0	0	0	0	0	0	123	38	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	205	0	0	0	84	0	0	0	0	0	0
assemblage-498-742	0	0	0	0	0	27	0	11	0	0	0	3	0	0	0	0	0	0	0	0	73	0	0	0	0	12	14	0	245	0	0	0	101	5	0	0	0	0	9
assemblage-999-809	0	0	0	0	0	19	70	58	0	0	0	0	0	5	0	0	0	0	0	0	32	0	0	0	0	0	0	0	267	0	0	0	47	0	0	0	0	0	2
assemblage-779-920	0	0	0	0	18	0	17	116	0	0	0	0	0	0	0	0	0	0	0	0	153	0	10	0	0	0	0	0	170	0	0	0	10	0	0	0	0	0	6
assemblage-750-265	0	0	0	0	0	0	106	138	0	0	14	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	163	0	0	0	5	0	0	0	5	0	4
assemblage-145-150	0	0	0	0	0	0	0	94	10	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	4	0	0	0	148	0	0	0	54	0	0	0	0	0	16
assemblage-383-901	0	0	0	0	0	0	18	33	0	0	0	0	0	0	0	0	0	54	0	0	54	0	0	0	0	8	0	0	256	0	0	0	67	0	0	0	0	0	10
assemblage-818-92	0	0	0	0	0	0	11	91	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	14
assemblage-779-928	0	4	0	0	0	0	70	103	0	0	0	0	0	0	0	0	11	0	0	0	30	0	6	0	0	0	0	0	211	0	0	0	58	0	0	0	0	0	7
assemblage-101-463	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	202	17	0	57	0	0	0	0	16	31	0	0	105	0	0	0	0	0	10
assemblage-618-780	0	0	0	0	0	2	35	67	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	266	0	0	0	9	67	0	0	0	0	3
assemblage-191-813	0	0	0	0	0	32	0	8	0	0	0	6	0	0	0	0	0	0	0	0	83	0	0	0	0	11	24	0	214	0	0	0	114	0	0	0	0	0	8
assemblage-467-253	0	0	0	0	0	0	9	109	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	98	0	0	0	76	0	13	0	0	0	4
assemblage-766-933	0	11	0	0	0	0	0	156	0	30	0	0	0	0	0	0	0	0	0	0	183	0	11	0	0	0	0	0	14	0	0	0	84	0	0	0	0	0	11
assemblage-763-309	0	0	0	0	0	0	114	7	0	0	0	0	6	0	0	0	0	7	16	0	38	0	0	0	0	0	0	0	244	0	0	0	65	0	0	0	0	0	3
assemblage-541-590	0	0	0	0	0	0	105	44	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	222	0	0	0	121	0	0	0	0	0	4
assemblage-436-255	0	0	0	0	0	0	58	81	0	0	0	0	0	0	0	0	7	0	0	0	53	0	5	0	0	0	0	0	228	0	0	0	58	0	0	0	0	0	10
assemblage-569-598	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	12	0	0	0	0	18	0	0	0	78	0	0	0	0	0	9
assemblage-819-111	0	0	0	0	0	0	14	242	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	20	0	0	0	0	136	0	0	0	31	0	0	0	0	0	7
assemblage-951-437	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	111	0	0	253	0	0	0	0	0	0	0	0	0	11
assemblage-786-950	0	0	0	0	28	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	284	0	0	0	10	0	0	0	0	0	4
assemblage-506-308	0	0	0	0	0	0	88	102	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	37	0	0	0	0	0	6
assemblage-840-870	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	184	0	0	0	21	0	0	0	0	0	8
assemblage-261-275	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	291	65	0	59	0	0	0	0	10	0	0	3	61	0	0	0	0	0	1
assemblage-897-236	0	0	0	0	0	0	68	111	0	0	0	0	0	0	12	0	0	0	0	0	47	0	0	0	0	0	0	0	222	0	0	0	39	0	0	0	0	0	1
assemblage-965-448	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	51	40	0	324	0	0	0	21	0	0	0	0	0	4
assemblage-826-101	0	0	0	0	0	0	86	33	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	233	0	0	0	130	0	0	0	0	0	4
assemblage-111-459	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	98	0	0	0	0	18	94	0	0	22	0	0	0	0	0	7
assemblage-818-101	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	18	0	0	0	0	3	9	0	0	208	0	0	0	0	0	5
assemblage-979-731	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	124	0	0	287	0	0	0	0	0	0	0	0	0	12
assemblage-969-882	0	0	0	0	0	9	9	32	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	314	0	0	0	39	7	0	0	0	0	15
assemblage-769-313	0	0	0	0	0	0	5	41	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	230	0	0	0	28	0	0	0	0	10	9
assemblage-1003-809	0	0	0	0	0	0	46	67	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	235	0	0	0	11	60	0	0	0	0	13
assemblage-465-260	0	0	0	0	8	0	0	188	0	0	0	0	0	0	3	0	0	0	0	0	66	0	0	0	0	0	0	0	199	0	0	0	35	0	0	0	0	0	1
assemblage-176-154	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	12	0	0	0	0	9	0	0	0	82	0	0	0	0	0	11
assemblage-386-886	0	0	0	0	0	4	40	57	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	271	0	0	0	10	56	0	0	0	0	2
assemblage-1009-805	0	0	0	0	0	17	59	52	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	0	0	0	0	0	301	0	0	0	51	0	0	0	0	0	4
assemblage-634-846	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	129	0	0	216	0	0	0	0	0	0	0	0	0	11
assemblage-777-926	0	12	0	0	0	0	0	178	0	25	0	0	0	0	0	0	0	0	0	0	159	0	4	0	0	0	0	0	23	0	0	0	93	0	0	0	0	0	6
assemblage-772-449	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	47	0	246	0	0	0	132	11	0	0	0	0	9
assemblage-985-802	0	0	0	0	0	15	74	32	0	0	0	0	0	8	0	0	0	0	0	0	18	0	0	0	0	0	0	0	284	0	0	0	64	0	0	0	0	0	5
assemblage-282-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	53	0	79	0	0	0	0	16	0	0	10	51	0	0	0	0	0	9
assemblage-615-860	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	38	0	263	0	0	0	147	4	0	0	0	0	2
assemblage-224-283	0	0	0	0	0	8	49	174	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	20	0	0	0	0	0	2
assemblage-285-166	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	17	0	0	21	0	0	0	0	7	0	0	352	0	0	0	0	14	0	0	0	0	11
assemblage-282-184	0	0	0	0	0	21	27	18	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	71	0	0	258	0	0	0	3	45	0	0	0	0	12
assemblage-648-313	0	0	0	0	0	0	53	106	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	260	0	0	0	27	0	0	0	0	0	6
assemblage-617-164	0	0	0	0	0	22	53	48	0	0	0	0	0	7	0	0	0	0	0	0	19	0	0	0	0	0	0	0	293	0	0	0	57	0	0	0	0	0	1
assemblage-993-573	0	0	0	0	25	0	15	130	0	0	0	0	0	0	0	0	0	0	0	0	142	0	10	0	0	0	0	0	152	0	0	0	13	0	0	0	0	0	13
assemblage-955-872	0	0	0	0	0	32	0	4	0	0	0	6	0	0	0	0	0	0	0	0	73	0	0	0	0	8	19	0	237	0	0	0	112	0	0	0	0	0	9
assemblage-115-478	0	0	0	0	0	0	108	10	0	0	0	0	8	0	0	0	0	12	11	0	33	0	0	0	0	0	0	0	245	0	0	0	72	0	0	0	0	0	1
assemblage-602-829	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	129	0	0	228	0	0	0	0	0	0	0	0	0	15
assemblage-474-839	0	0	0	0	0	0	19	226	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	13	0	0	0	0	134	2	0	0	42	0	0	0	0	0	2
assemblage-945-434	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	143	0	0	221	0	0	0	0	0	0	0	0	0	17
assemblage-630-862	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	101	0	0	313	0	0	0	0	0	0	0	0	0	6
assemblage-392-1005	0	0	0	0	0	0	106	23	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	239	0	0	0	90	0	0	0	0	0	1
assemblage-591-603	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	17	0	0	0	0	2	11	0	0	203	0	0	0	0	0	5
assemblage-454-277	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	4
assemblage-438-254	0	0	0	0	31	0	17	104	0	0	0	0	0	0	0	0	0	0	0	0	149	0	8	0	0	0	0	0	164	0	0	0	16	0	0	0	0	0	11
assemblage-359-436	0	0	0	0	7	0	21	132	0	7	0	0	0	0	0	0	0	0	0	0	159	0	6	0	0	0	0	0	109	0	0	0	48	0	0	0	0	0	11
assemblage-192-834	0	0	0	0	0	12	21	24	0	0	0	0	0	0	0	0	0	3	0	0	50	0	0	0	0	93	0	0	252	0	0	0	5	33	0	0	0	0	7
assemblage-986-557	0	6	0	0	0	0	0	143	0	25	0	0	0	0	0	0	0	0	0	0	168	0	8	0	0	0	0	0	14	0	0	0	124	0	0	0	0	0	12
assemblage-517-758	0	0	0	0	0	13	28	20	0	0	0	0	0	0	0	0	0	8	0	0	24	0	0	0	0	94	0	0	258	0	0	0	4	45	0	0	0	0	6
assemblage-1001-562	0	0	0	0	18	0	13	123	0	0	0	0	0	0	0	0	0	0	0	0	151	0	11	0	0	0	0	0	149	0	0	0	27	0	0	0	0	0	8
assemblage-404-873	0	0	0	0	0	20	55	44	0	0	0	0	0	6	0	0	0	0	0	0	20	0	0	0	0	0	0	0	290	0	0	0	61	0	0	0	0	0	4
assemblage-574-599	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	9	0	0	0	0	11	6	0	0	231	0	0	0	0	0	3
assemblage-574-610	0	0	0	0	0	0	10	230	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	13	0	0	0	0	132	0	0	0	37	0	0	0	0	0	7
assemblage-822-107	0	0	0	0	0	0	21	231	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	8	0	0	0	0	127	0	0	0	28	0	0	0	0	0	9
assemblage-278-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	63	0	58	0	0	0	0	16	0	0	9	54	0	0	0	0	0	7
assemblage-204-828	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	302	0	0	0	43	2	0	0	0	0	34
assemblage-157-167	0	0	0	0	0	0	19	228	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	9	0	0	0	0	114	0	0	0	47	0	0	0	0	0	6
assemblage-643-151	0	0	0	0	0	0	50	57	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	264	0	0	0	7	58	0	0	0	0	9
assemblage-411-992	0	0	0	0	0	0	4	112	0	0	0	0	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	9
assemblage-1010-584	0	0	0	0	0	0	67	90	0	0	0	0	0	0	0	0	7	0	0	0	38	0	14	0	0	0	0	0	213	0	0	0	60	0	0	0	0	0	11
assemblage-514-764	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	22	0	0	20	0	0	0	0	10	0	0	341	0	0	0	0	15	0	0	0	0	15
assemblage-829-98	0	0	0	0	0	0	123	102	0	0	6	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	14	0	6
assemblage-386-815	0	0	0	0	0	0	62	66	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	340	0	0	0	14	0	0	0	0	0	6
assemblage-963-874	0	0	0	0	0	25	0	13	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	14	21	0	241	0	0	0	101	0	0	0	0	0	20
assemblage-781-441	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	130	0	0	288	0	0	0	0	0	0	0	0	0	10
assemblage-369-820	0	0	0	0	7	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	171	0	0	0	20	0	0	0	0	0	5
assemblage-725-344	0	0	0	0	0	0	6	193	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	154	0	0	0	25	0	0	0	0	0	13
assemblage-617-789	0	0	0	0	0	0	12	43	0	0	0	0	0	0	0	0	0	48	0	0	35	0	0	0	0	16	0	0	290	0	0	0	51	0	0	0	0	0	5
assemblage-99-464	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	87	0	0	0	0	19	96	0	0	26	0	0	0	0	0	6
assemblage-354-873	0	0	0	0	0	0	9	129	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	129	0	0	0	54	0	8	0	0	0	4
assemblage-405-1011	0	0	0	0	0	0	107	19	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	251	0	0	0	81	0	0	0	0	0	2
assemblage-859-854	0	0	0	0	0	0	58	70	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	349	0	0	0	6	0	0	0	0	0	2
assemblage-443-264	0	0	0	0	0	0	61	103	0	0	0	0	0	0	0	0	6	0	0	0	53	0	9	0	0	0	0	0	198	0	0	0	59	0	0	0	0	0	11
assemblage-734-252	0	0	0	0	0	0	119	106	0	0	6	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	168	0	0	0	5	0	0	0	0	0	10
assemblage-449-851	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	5	0	0	0	0	8	0	0	0	81	0	0	0	0	0	9
assemblage-395-985	0	0	0	0	0	0	9	104	0	0	0	0	0	0	0	13	0	0	0	0	8	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	4
assemblage-730-350	0	0	0	0	0	0	23	27	0	0	0	0	0	0	13	0	0	0	0	0	88	0	0	0	0	0	0	0	241	0	0	0	106	0	0	0	0	0	2
assemblage-405-899	0	0	0	0	0	32	14	144	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	55	0	0	0	0	0	5
assemblage-747-371	0	0	0	0	0	0	53	112	0	0	0	0	0	0	27	0	0	0	0	0	48	0	0	0	0	0	0	0	218	0	0	0	38	0	0	0	0	0	4
assemblage-906-247	0	0	0	0	0	0	20	30	0	0	0	0	0	0	18	0	0	0	0	0	80	0	0	0	0	0	0	0	243	0	0	0	107	0	0	0	0	0	2
assemblage-475-256	0	0	0	0	38	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	278	0	0	0	16	0	0	0	0	0	6
assemblage-644-161	0	0	0	0	0	40	12	118	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	70	0	0	0	0	0	1
assemblage-367-421	0	10	0	0	0	0	0	168	0	33	0	0	0	0	0	0	0	0	0	0	150	0	7	0	0	0	0	0	16	0	0	0	97	0	0	0	0	0	19
assemblage-564-597	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	17	0	0	0	0	11	7	0	0	190	0	0	0	0	0	3
assemblage-638-795	0	0	0	0	0	38	6	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	55	0	0	0	0	0	8
assemblage-783-932	0	0	0	0	33	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	279	0	0	0	21	0	0	0	0	0	5
assemblage-996-803	0	0	0	0	0	0	13	39	0	0	0	0	0	0	0	0	0	33	0	0	45	0	0	0	0	12	0	0	300	0	0	0	52	0	0	0	0	0	6
assemblage-352-856	0	0	0	0	0	0	51	88	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	248	0	0	0	49	0	0	0	0	0	8
assemblage-777-942	0	0	0	0	8	0	0	174	0	0	0	0	0	0	7	0	0	0	0	0	75	0	0	0	0	0	0	0	196	0	0	0	40	0	0	0	0	0	0
assemblage-1007-738	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	54	0	233	0	0	0	149	9	0	0	0	0	1
assemblage-361-855	0	0	0	0	0	0	64	93	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	260	0	0	0	38	0	0	0	0	0	1
assemblage-992-559	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	6
assemblage-648-158	0	0	0	0	0	6	49	75	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	247	0	0	0	0	58	0	0	0	0	9
assemblage-166-138	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	11	0	0	0	0	10	0	0	0	77	0	0	0	0	0	6
assemblage-632-142	0	0	0	0	0	61	8	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	73	0	0	0	0	0	19
assemblage-217-302	0	0	0	0	0	0	135	102	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	36	0	0	0	0	0	5
assemblage-927-210	0	0	0	0	0	0	20	25	0	0	0	0	0	0	10	0	0	0	0	0	81	0	0	0	0	0	0	0	229	0	0	0	135	0	0	0	0	0	0
assemblage-805-119	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	11	0	0	0	0	10	0	0	0	82	0	0	0	0	0	5
assemblage-877-870	0	0	0	0	0	0	69	83	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	6
assemblage-804-94	0	0	0	0	0	0	0	96	15	0	0	0	0	0	0	0	0	0	0	0	168	0	0	8	9	0	0	0	135	0	0	0	55	0	0	0	0	0	14
assemblage-745-228	0	0	0	0	0	0	17	73	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	10	0	0	0	0	0	12
assemblage-128-456	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	95	0	0	0	0	16	70	0	0	27	0	0	0	0	0	6
assemblage-207-294	0	0	0	0	0	0	95	96	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	43	0	0	0	0	0	4
assemblage-996-553	0	12	0	0	0	0	0	155	0	40	0	0	0	0	0	0	0	0	0	0	154	0	9	0	0	0	0	0	28	0	0	0	92	0	0	0	0	0	10
assemblage-775-444	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	43	0	237	0	0	0	137	8	0	0	0	0	2
assemblage-969-450	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	117	0	0	286	0	0	0	0	0	0	0	0	0	7
assemblage-340-860	0	0	0	0	11	0	0	188	0	0	0	0	0	0	6	0	0	0	0	0	84	0	0	0	0	0	0	0	162	0	0	0	49	0	0	0	0	0	0
assemblage-259-293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	55	0	62	0	0	0	0	12	0	0	10	65	0	0	0	0	0	6
assemblage-368-454	0	0	0	0	0	0	61	109	0	0	0	0	0	0	0	0	3	0	0	0	39	0	7	0	0	0	0	0	222	0	0	0	47	0	0	0	0	0	12
assemblage-782-422	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	52	0	252	0	0	0	139	8	0	0	0	0	4
assemblage-773-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	41	55	0	318	0	0	0	17	0	0	0	0	0	5
assemblage-500-313	0	0	0	0	0	7	29	208	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	17	0	0	0	0	0	4
assemblage-215-804	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	11	0	5	300	0	0	0	43	19	0	0	0	0	19
assemblage-774-925	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	4
assemblage-758-234	0	0	0	0	0	0	99	31	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	239	0	0	0	124	0	0	0	0	0	3
assemblage-645-340	0	0	0	0	0	0	5	135	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	102	0	0	0	68	0	2	0	0	0	18
assemblage-127-497	0	0	0	0	0	6	42	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	31	0	0	0	0	0	10
assemblage-748-241	0	0	0	0	0	0	85	28	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	265	0	0	0	106	0	0	0	0	0	7
assemblage-91-467	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	115	0	0	0	0	14	76	0	0	24	0	0	0	0	0	12
assemblage-494-764	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	17	0	0	15	0	0	0	0	14	0	0	359	0	0	0	0	20	0	0	0	0	8
assemblage-377-823	0	0	0	0	0	0	69	122	0	0	0	0	0	0	16	0	0	0	0	0	52	0	0	0	0	0	0	0	215	0	0	0	26	0	0	0	0	0	0
assemblage-356-858	0	0	0	0	8	0	15	108	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	218	0	0	0	43	0	0	0	0	0	6
assemblage-449-849	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	20	0	0	0	0	11	10	0	0	211	0	0	0	0	0	3
assemblage-958-873	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	315	0	0	0	50	7	0	0	0	0	25
assemblage-452-257	0	0	0	0	26	0	14	117	0	0	0	0	0	0	0	0	0	0	0	0	147	0	16	0	0	0	0	0	142	0	0	0	25	0	0	0	0	0	13
assemblage-735-342	0	0	0	0	0	0	28	17	0	0	0	0	0	0	11	0	0	0	0	0	99	0	0	0	0	0	0	0	216	0	0	0	129	0	0	0	0	0	0
assemblage-111-469	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	95	0	0	0	0	13	76	0	0	28	0	0	0	0	0	4
assemblage-977-723	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	126	0	0	227	0	0	0	0	0	0	0	0	0	17
assemblage-379-581	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	52	0	0	0	0	5	6	0	0	46	0	0	0	0	0	12
assemblage-918-207	0	0	0	0	0	0	94	68	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	301	0	0	0	14	0	0	0	0	0	2
assemblage-805-964	0	0	0	0	0	0	51	90	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	268	0	0	0	40	0	0	0	0	0	11
