Assemblage_Name	4-7933630-2	1105105-4-4	5015375-1-3	0-9866274-4	8272527-4-4	4830501-4-7352052	1-5208493-4	8154698-1-1	2035170-4-4	0-4-6561844	0-2933389-4022701	0-4-9408630	1-5208493-5272230	7514042-4-4	4-1-4	0-4-4	3-4-5910275	4-1-4757136	3-9409814-7352052	3-6383582-9548794	3-6383582-651691	4-3023981-0	4685209-4-4	0-7583717-4022701	0-300824-4	0-3469753-4096624	3-1-3	2741979-1-4	3-4866642-7352052	3158319-300824-4	3-468589-7858293	7859483-4-7352052	0-3469753-4022701	2576273-4-7352052	2-8891753-1	0-300824-289454	3356213-1-3	1-3-3	3857240-4-4022701	0-4-3871846	0-4735548-4	3-4-7352052	0-5160078-4022701	0-125641-78122	4-6256216-0	0-8748760-4022701	3-4-8265614	3-4-7858293	3-6383582-7352052	3086906-300824-4	4-4-2	4-2-2	3767332-4-0	4854129-1-4757136	4-6256216-2451049	2-403869-1	0-4-4022701	0-4-78122	9431996-4-7352052	1-2-4	2-1-1	3-4-2	3-1734727-3	2088344-1-1
assemblage-616-507	39	0	0	0	0	0	0	0	0	2	0	0	0	0	51	90	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	27	0	0	0	71	0	0	27	0	0	6	0	0	11	0	0	0	0	0	29	15	0	12	46	22	0	7
assemblage-532-354	0	0	0	0	10	0	18	0	0	0	0	0	0	0	11	105	0	30	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	8	0	0	0	0	0	32	0	1	0	29	48	0	31
assemblage-363-547	12	0	0	0	13	0	0	0	0	20	0	0	0	0	50	79	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	7	0	0	0	84	0	0	38	0	0	9	0	0	15	0	0	0	0	0	27	11	0	0	59	17	0	16
assemblage-529-629	0	28	0	7	0	0	0	0	0	0	0	0	0	0	0	114	0	61	0	0	24	0	0	0	29	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	5	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	26	9
assemblage-707-574	0	21	0	0	0	0	0	0	0	0	0	0	0	13	0	114	0	51	0	0	9	0	0	0	27	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	6	0	0	13	0	0	0	0	0	0	0	85	0	0	0	0	0	22	12
assemblage-363-465	16	0	0	0	11	0	0	0	0	6	0	0	0	0	61	62	0	7	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	4	0	0	0	83	0	0	40	0	0	8	0	0	8	0	0	0	0	0	17	8	0	0	80	20	0	20
assemblage-368-631	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	105	0	53	0	0	0	0	0	0	9	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	16	0	0	0	0	0	0	0	116	0	0	0	0	0	7	24
assemblage-411-672	0	0	0	0	9	0	14	0	0	6	0	0	0	0	38	69	0	12	0	0	0	4	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	7	0	0	0	0	0	17	0	0	0	0	0	28	8	0	0	52	34	0	20
assemblage-348-464	0	0	0	0	11	0	13	0	0	8	0	0	0	0	38	86	0	17	0	0	0	9	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	6	0	0	0	0	0	11	0	0	0	0	0	19	16	0	0	79	28	0	18
assemblage-698-498	0	0	0	0	4	0	0	0	0	7	0	0	0	0	5	81	0	42	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	5	0	0	0	0	0	43	0	0	0	33	39	0	23
assemblage-497-493	16	0	0	0	0	0	9	0	0	23	0	0	0	0	59	75	0	10	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	7	0	0	0	75	0	0	19	0	0	0	0	0	13	0	0	0	0	0	9	12	0	0	83	15	0	16
assemblage-409-524	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	102	0	65	0	0	0	0	0	0	8	9	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	12	0	0	0	0	0	0	0	112	0	0	0	0	0	9	23
assemblage-696-326	49	0	0	0	0	0	0	0	0	0	0	0	0	0	49	88	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	13	0	0	0	68	0	0	39	0	0	10	0	0	16	0	0	0	0	0	16	9	0	13	36	31	0	20
assemblage-404-579	0	0	0	0	7	0	12	0	0	0	0	0	0	0	12	128	0	24	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	4	0	0	0	5	0	0	0	0	0	42	0	0	0	20	40	0	24
assemblage-596-514	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	107	0	61	0	0	0	0	0	0	11	2	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	36	0	0	0	0	0	0	0	103	0	0	0	0	0	13	21
assemblage-387-549	0	10	0	0	0	6	0	0	0	0	0	0	0	6	0	91	0	69	0	0	0	0	0	0	24	8	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	33	0	0	0	0	0	0	0	133	0	0	0	0	0	8	5
assemblage-612-665	0	20	0	0	0	0	0	0	0	0	0	0	0	8	0	126	0	48	0	0	7	0	0	0	33	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	14	0	0	9	0	0	0	0	0	0	0	78	0	0	0	0	0	18	11
assemblage-432-615	0	0	0	0	10	0	14	0	0	12	0	0	0	0	12	80	0	23	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	18	0	0	0	0	0	48	0	0	0	29	43	0	14
assemblage-767-668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	53	0	0	0	0	0	0	13	0	54	0	0	0	0	0	12	0	0	0	0	0	0	0	7	82	0	0	0	0	0	0	0	0	9	0	0	0	0	0	114	0	0	0	14	0	15	20
assemblage-525-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	74	0	0	0	0	0	0	12	0	38	0	0	0	0	0	7	0	0	0	0	0	0	0	6	93	0	0	0	0	0	0	0	0	8	0	0	5	0	0	123	0	0	0	18	0	12	19
assemblage-543-479	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	109	0	62	0	0	0	0	0	0	8	10	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	19	0	0	0	0	0	0	0	100	0	0	0	0	0	15	19
assemblage-275-306	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	113	0	73	0	0	0	0	0	0	10	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	27	0	0	0	0	0	0	0	81	0	0	0	0	0	14	33
assemblage-436-616	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	111	0	47	0	0	15	0	0	0	39	0	26	0	0	0	0	0	0	0	0	0	0	0	0	13	0	108	0	0	0	3	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	17	6
assemblage-535-590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	50	0	0	0	0	0	0	12	0	43	0	0	0	0	0	6	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	8	0	0	0	0	0	0	0	128	0	0	0	10	0	20	30
assemblage-496-517	0	0	0	0	11	0	20	0	0	11	0	0	0	0	40	52	0	17	0	0	0	10	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	7	84	0	0	1	0	0	0	0	0	8	0	0	0	0	0	31	19	0	0	62	27	0	17
assemblage-511-550	0	0	0	0	17	0	16	0	0	3	0	0	0	0	51	72	0	9	0	0	0	13	0	0	0	0	73	0	0	0	0	0	0	6	0	0	0	0	0	0	0	84	0	0	8	0	0	0	0	0	16	0	0	0	0	0	24	14	0	0	50	33	0	11
assemblage-565-445	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	88	0	70	0	0	0	0	0	0	6	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	12	0	0	0	0	0	0	0	138	0	0	0	0	0	14	28
assemblage-392-520	0	20	0	11	0	0	0	0	0	0	0	0	0	0	0	105	0	55	0	0	18	0	0	0	48	0	29	0	0	0	0	0	0	0	0	0	0	0	0	21	0	77	0	0	0	4	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	17	9
assemblage-529-483	32	0	0	0	0	0	0	0	0	0	0	0	0	0	63	107	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	27	0	0	0	83	0	0	33	0	0	5	0	0	6	0	0	0	0	0	14	3	0	5	44	24	0	17
assemblage-530-503	44	0	0	0	0	0	0	0	0	5	0	0	0	0	53	100	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	16	0	0	0	75	0	0	16	0	0	0	0	0	8	7	0	0	0	0	30	0	0	11	42	20	0	17
assemblage-663-385	22	0	0	0	0	0	0	0	0	0	0	0	0	0	44	94	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	27	0	0	0	77	0	0	15	0	0	2	0	0	21	0	0	0	0	0	18	0	0	7	69	30	0	24
assemblage-548-384	20	0	0	0	8	0	0	0	0	14	0	0	0	0	47	50	0	4	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	7	0	0	0	88	0	0	32	0	0	10	0	0	12	0	0	0	0	0	18	9	0	0	68	18	0	31
assemblage-499-650	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	72	0	65	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	10	0	0	0	0	0	4	105	0	0	0	0	0	0	0	0	4	0	0	0	0	0	73	0	8	0	43	20	0	14
assemblage-291-504	36	0	0	0	0	0	0	0	0	5	0	0	0	0	55	92	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	19	0	0	0	83	0	0	28	0	0	17	0	0	15	0	0	0	0	0	20	10	0	7	53	25	0	11
assemblage-436-466	0	0	0	0	0	5	0	0	0	0	0	0	0	22	0	111	0	56	0	0	0	0	0	0	38	5	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	32	0	0	0	0	0	0	0	93	0	0	0	0	0	9	18
assemblage-502-519	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	72	0	0	24	0	0	0	31	0	34	0	0	0	0	0	0	0	0	0	0	0	0	6	0	67	0	0	0	13	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	18	8
assemblage-529-551	0	24	0	6	0	0	0	0	0	0	0	0	0	0	0	113	0	60	0	0	25	0	0	0	21	0	25	0	0	0	0	0	0	0	0	0	0	0	0	8	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	23	9
assemblage-472-658	12	0	0	0	14	0	0	0	0	15	0	0	0	0	40	77	0	6	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	10	0	0	0	62	0	0	41	0	0	14	0	0	9	0	0	0	0	0	11	12	0	0	75	15	0	16
assemblage-521-552	0	30	0	0	0	0	0	0	0	0	0	0	0	10	0	106	0	55	0	0	12	0	0	0	24	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	14	0	0	12	0	0	0	0	0	0	0	89	0	0	0	0	0	8	4
assemblage-507-435	0	16	0	0	0	0	0	0	0	0	0	0	0	6	0	133	0	70	0	0	12	0	0	0	25	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	28	0	0	6	0	0	0	0	0	0	0	104	0	0	0	0	0	18	11
assemblage-521-555	8	0	0	0	9	0	7	0	0	15	0	0	0	0	63	73	0	11	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	14	0	0	0	78	0	0	30	0	0	0	0	0	15	0	0	0	0	0	17	9	0	0	63	25	0	21
assemblage-444-561	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	93	0	67	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	6	111	0	0	0	0	0	0	0	0	4	0	0	0	0	0	73	0	5	0	22	17	0	31
assemblage-463-336	12	0	0	0	15	0	0	0	0	8	0	0	0	0	58	78	0	4	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	11	0	0	0	64	0	0	37	0	0	6	0	0	14	0	0	0	0	0	25	17	0	0	62	11	0	11
assemblage-384-352	8	0	0	0	7	0	0	0	0	15	0	0	0	0	61	79	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	6	0	0	0	85	0	0	31	0	0	0	0	0	8	0	0	0	0	0	18	16	0	8	57	13	0	17
assemblage-527-523	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	72	0	46	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	9	118	0	0	0	0	5	0	0	0	12	0	0	0	0	0	105	0	0	0	35	11	0	25
assemblage-432-479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	41	0	0	0	0	0	0	15	0	51	0	0	0	0	0	14	0	0	0	0	0	0	0	6	86	0	0	0	0	0	0	0	0	4	0	0	0	0	0	120	0	0	0	14	0	14	28
assemblage-544-611	0	25	0	16	0	0	0	0	0	0	0	0	0	0	0	112	0	60	0	0	15	0	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	8	0	67	0	0	0	6	0	0	0	6	0	0	0	0	0	0	88	0	0	0	0	0	34	7
assemblage-550-465	20	0	0	0	0	0	6	0	0	17	0	0	0	0	67	67	0	8	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	6	0	0	0	78	0	0	31	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	59	12	0	22
assemblage-478-546	0	0	0	0	4	0	7	0	0	7	0	0	0	0	11	84	0	37	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	5	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	46	46	0	20
assemblage-557-394	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	102	0	70	0	0	0	0	0	0	5	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	35	0	0	0	0	0	0	0	104	0	0	0	0	0	14	32
assemblage-371-326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	85	0	0	0	0	0	0	2	18	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	14	0	0	0	0	0	0	0	99	0	0	0	0	0	12	34
assemblage-377-570	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	88	0	57	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	6	102	0	0	0	0	0	0	0	0	9	0	0	0	0	0	92	0	0	0	31	9	0	30
assemblage-390-415	8	0	0	0	15	0	5	0	0	16	0	0	0	0	51	59	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	17	0	0	0	84	0	0	32	0	0	0	0	0	17	0	0	0	0	0	22	11	0	0	62	20	0	25
assemblage-394-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	82	0	0	0	0	0	0	1	0	60	0	0	0	0	0	5	0	0	0	0	0	0	0	3	73	0	0	0	0	0	0	0	0	7	0	0	0	0	0	104	0	0	0	23	0	11	24
assemblage-649-566	0	22	0	0	0	0	0	0	0	0	0	0	0	13	0	143	0	50	0	0	8	0	0	0	30	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	13	0	0	16	0	0	0	0	0	0	0	82	0	0	0	0	0	13	12
assemblage-603-296	14	0	0	0	11	0	6	0	0	7	0	0	0	0	52	71	0	6	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	13	0	0	0	57	0	0	38	0	0	0	0	0	12	0	0	0	0	0	27	11	0	0	69	20	0	23
assemblage-538-178	0	16	0	0	0	0	0	0	0	0	0	0	0	5	0	123	0	61	0	0	9	0	0	0	33	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	10	0	0	10	0	0	0	0	0	0	0	104	0	0	0	0	0	20	8
assemblage-641-489	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	105	0	55	0	0	8	0	0	0	19	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	17	0	0	24	0	0	0	0	0	0	0	93	0	0	0	0	0	7	17
assemblage-616-551	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	131	0	65	0	0	0	0	0	0	5	9	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	11	0	0	0	0	0	0	0	104	0	0	0	0	0	10	26
assemblage-418-418	0	6	0	0	0	8	0	0	0	0	0	0	0	14	0	103	0	55	0	0	0	0	0	0	25	9	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	29	0	0	0	0	0	0	0	101	0	0	0	0	0	16	8
assemblage-587-430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	67	0	0	0	0	0	0	7	0	49	0	0	0	0	0	12	0	0	0	0	0	0	0	7	82	10	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	20	0	5	23
assemblage-318-446	0	29	0	5	0	0	0	0	0	0	0	0	0	0	0	115	0	50	0	0	9	0	0	0	19	0	28	0	0	0	0	0	0	0	0	0	0	0	0	7	0	82	0	0	0	0	0	0	5	0	0	0	0	0	0	0	97	0	0	0	0	0	40	14
assemblage-591-436	0	0	0	0	7	0	12	0	0	0	0	0	0	0	53	66	0	17	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	10	0	0	0	0	0	0	7	81	0	0	0	0	0	0	0	0	16	0	0	0	0	0	23	6	0	0	67	29	0	24
assemblage-296-526	33	0	0	0	0	0	0	0	0	0	0	0	0	0	61	118	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	19	0	0	0	52	0	0	27	0	0	0	0	0	8	0	0	0	0	0	16	5	0	3	62	36	0	28
assemblage-266-508	0	16	0	0	0	0	0	0	0	0	0	0	0	8	0	129	0	41	0	0	7	0	0	0	20	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	4	0	0	8	0	0	0	0	0	0	0	91	0	0	0	0	0	5	9
assemblage-695-531	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	106	0	52	0	0	0	0	0	0	5	0	38	0	0	0	0	0	0	0	9	0	0	0	0	0	14	98	0	0	0	0	0	0	0	0	6	0	0	0	0	0	78	0	0	0	37	12	0	31
assemblage-388-522	0	0	0	0	0	0	10	0	0	0	0	0	0	0	16	92	0	34	0	0	0	9	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	14	0	0	0	0	0	47	0	0	0	41	37	0	24
assemblage-402-587	0	0	0	0	0	6	0	0	0	0	0	0	0	21	0	112	0	60	0	0	0	0	0	0	46	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	22	0	0	0	0	0	0	0	93	0	0	0	0	0	10	14
assemblage-648-678	12	0	0	0	6	0	0	0	0	16	0	0	0	0	46	82	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	46	0	0	5	0	0	8	0	0	0	0	0	13	4	0	3	74	20	0	23
assemblage-457-430	10	0	0	0	3	0	3	0	0	18	0	0	0	0	57	70	0	10	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	11	0	0	0	59	0	0	22	0	0	4	0	0	15	0	0	0	0	0	11	13	0	0	93	23	0	16
assemblage-676-543	0	0	0	0	8	0	12	0	0	11	0	0	0	0	53	70	0	25	0	0	0	9	0	0	0	0	78	0	0	0	0	0	0	7	0	0	0	0	0	0	0	85	0	0	11	0	0	0	0	0	6	0	0	0	0	0	36	9	0	0	49	22	0	9
assemblage-518-329	0	0	0	0	11	0	7	0	0	0	0	0	0	0	15	106	0	22	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	7	0	0	0	0	0	35	0	0	0	32	43	0	29
assemblage-658-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	56	0	0	0	0	0	0	17	11	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	26	0	0	0	0	0	0	0	91	0	0	0	0	0	14	25
assemblage-720-545	36	0	0	0	4	0	0	10	0	0	0	0	0	0	58	90	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	36	0	0	0	68	0	0	19	0	0	0	0	0	10	6	0	0	0	0	15	0	0	8	49	19	0	28
assemblage-413-510	0	0	0	0	13	0	5	0	0	0	0	0	6	0	0	73	0	49	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	12	110	0	0	0	0	7	0	0	0	8	0	0	0	0	0	69	0	2	0	49	25	0	16
assemblage-417-539	0	16	0	0	0	0	0	0	0	0	0	0	0	28	0	90	0	60	0	0	0	0	0	0	33	12	38	0	7	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	27	0	0	0	0	0	0	0	65	0	0	0	0	0	7	31
assemblage-549-367	0	13	0	0	0	0	0	0	0	0	0	0	0	12	0	137	0	49	0	0	11	0	0	0	33	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	8	0	0	0	0	0	0	0	95	0	0	0	0	0	15	12
assemblage-649-269	0	19	0	14	0	0	0	0	0	0	0	0	0	0	0	97	0	50	0	0	22	0	0	0	19	0	33	0	0	0	0	0	0	0	0	0	0	0	0	15	0	89	0	0	0	4	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	22	6
assemblage-685-459	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0	125	0	59	0	0	0	0	0	0	5	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	15	0	0	0	0	0	0	0	103	0	0	0	0	0	9	30
assemblage-405-228	0	0	0	0	7	0	0	0	0	0	0	0	10	0	0	46	0	39	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	6	0	0	0	0	0	8	115	0	0	0	0	9	0	0	0	8	0	0	0	0	0	79	0	0	0	57	16	0	23
assemblage-405-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	86	0	0	0	0	0	0	11	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	18	0	0	0	0	0	0	0	103	0	0	0	0	0	13	30
assemblage-549-340	0	14	0	0	0	0	0	0	0	0	0	0	0	13	0	114	0	60	0	0	4	0	0	0	30	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	17	0	0	3	0	0	0	0	0	0	0	87	0	0	0	0	0	14	12
assemblage-532-424	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	61	0	0	13	0	0	0	32	0	30	0	0	0	0	0	0	0	0	0	0	0	0	8	0	99	0	0	0	10	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	28	17
assemblage-559-455	34	0	0	0	0	0	0	0	0	0	0	0	0	0	71	79	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	19	0	0	0	68	0	0	23	0	0	10	0	0	11	9	0	0	0	0	24	0	0	0	44	29	0	27
