Assemblage_Name	6839176-6680135-2	3-2402964-2	2-601863-1028423	3-4890955-6958170	3-1-4	1111987-6680135-2	3-6680135-5362279	3-7627653-4	8337262-4-4	3-1609135-4	3-6680135-7482907	2367464-6680135-2	6158907-1-4	9288532-0-4	3-4890955-8287264	2-1-3	2-0-3707932	8718530-6012069-4	3-4890955-2	2-0-5059805	2-397491-4	4456295-3-0	3374931-0-4	5948769-5543283-4	7981359-1389829-3	7079698-2114244-1	2216890-0-8373073	9745833-4890955-2	9007317-1-4	7436128-0-4	3-7062538-4	3-1-3350165	2164784-0-4	2-0-4	2-0-1	3-924625-4	2-0-2177533	9656534-658301-1888283	3-4-2121463	2-0-9524508	9309278-6680135-2	2-7146973-4	4-3-0	2-1278642-1	2042848-1389829-3	8229939-4-4	3-3-7205921	3-658301-2722829	3419974-0-4	2277411-4-4	2-0-487763	7141118-0-5059805	4829772-0-4	3-1-8956802	3-658301-1888283	8853043-1-3	6667603-1-4	2-6138549-3	881168-1-4	3-582012-2	2-5543283-4	8853043-1-1948588	1-4-4	3-4-4	3-7465767-4	4-8631115-0	8853043-1-4059440	8853043-8505589-1948588	2355897-1-3	8853043-1-342520	3-4890955-7901784	1363947-1-4	2-0-8709020	2-7830382-4	1-8774390-4	3-6680135-2	3-6680135-1243043	7981359-1389829-345271	3-0-2	2-0-2576106	6100700-1-3	8718530-0-4	3-658301-4	2-4997399-4	1113919-0-4
assemblage-538-178	0	0	0	0	120	0	0	0	0	3	0	0	0	0	0	25	0	0	10	45	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	21	25	10	0	0	0	28	0	0	0	0	0	0	0	0	13	0	0	0	0	0	14	0	0	0	0	0	9	0	0	34
assemblage-641-489	0	0	0	0	131	0	0	0	0	7	0	0	0	0	0	17	0	0	13	35	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	26	27	3	0	0	0	32	0	0	0	0	0	0	0	0	11	0	4	13	0	0	15	0	0	0	0	0	10	0	0	10
assemblage-616-551	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	9	0	0	36	40	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	30	0	0	0	0	0	22	0	0	33
assemblage-418-418	0	0	0	10	79	0	0	0	0	17	0	0	0	0	0	13	0	0	30	46	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	44	4	10	0	0	0	20	0	0	0	0	0	0	0	0	12	0	0	0	0	0	27	0	0	0	0	0	20	0	0	23
assemblage-587-430	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	13	0	0	102	38	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	18	0	0	0	0	0	0	11	0	0	0	0	0	71	0	0	0	0	0	9	21	0	27
assemblage-318-446	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	30	0	0	9	54	0	0	0	10	0	0	0	0	0	0	0	0	0	54	0	0	13	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	34	18	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	8	7	0	0	10	0	0	0	0	0	35	0	0	54
assemblage-591-436	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	35	0	0	33	5	0	0	0	0	8	0	0	0	12	0	0	0	0	99	0	10	0	0	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	40	63	0	0	0	0	0	6	0	0	0	0	0	84	0	0	0	0	0	0	5	0	24
assemblage-296-526	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	11	0	0	38	0	0	7	0	0	8	0	0	0	0	0	0	0	0	80	11	26	0	0	0	0	0	0	0	25	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	40	76	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	26
assemblage-266-508	0	0	0	0	126	0	0	0	0	15	0	0	0	0	0	16	0	0	11	29	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	32	21	6	4	0	0	26	0	0	0	0	0	0	0	0	18	0	0	0	0	0	17	0	0	0	3	0	19	0	0	16
assemblage-695-531	0	0	8	0	25	0	0	0	0	0	0	0	0	0	0	18	0	0	54	28	0	0	0	0	0	0	0	0	3	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	8	0	0	0	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	106	0	0	0	0	0	0	12	0	30
assemblage-388-522	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	17	0	0	60	19	0	0	0	0	0	0	0	0	14	0	0	0	0	165	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	31	19	0	0	0	0	0	9	0	0	0	0	0	82	0	0	0	0	0	0	10	0	13
assemblage-402-587	0	0	0	16	79	0	0	0	0	10	0	0	0	0	0	13	0	0	12	30	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	31	10	0	0	0	0	20	0	0	0	0	0	0	0	0	15	0	0	0	0	0	28	0	0	0	0	0	28	0	0	24
assemblage-648-678	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0	0	52	0	0	0	0	0	4	0	0	0	14	0	0	0	0	82	0	26	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	36	70	0	0	0	0	0	5	0	0	0	0	0	122	0	0	0	0	0	0	4	0	33
assemblage-457-430	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	18	0	0	44	0	0	0	0	0	0	0	0	0	11	0	0	0	0	73	0	26	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	48	82	0	0	0	0	0	0	5	0	0	0	0	108	0	0	0	0	0	0	0	0	39
assemblage-676-543	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	28	0	0	38	0	0	0	0	0	21	0	0	0	18	0	0	0	0	98	0	14	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	34	62	0	0	0	0	0	13	0	0	0	0	0	92	0	0	0	0	0	0	3	0	27
assemblage-518-329	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	28	0	0	42	16	0	0	0	0	15	0	0	0	22	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	39	9	0	0	0	0	0	9	0	0	0	0	0	73	0	15	0	0	0	0	16	0	20
assemblage-658-550	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	17	0	0	30	32	0	0	0	0	0	0	0	0	0	0	0	0	9	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	42	0	0	0	0	0	36	0	0	22
assemblage-720-545	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	13	6	0	35	0	0	12	0	0	10	0	0	0	5	0	0	0	0	60	6	33	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	38	91	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	19
assemblage-413-510	0	0	0	0	17	6	0	0	0	0	0	0	0	0	0	9	0	0	87	26	0	0	0	0	0	0	0	0	10	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	29	0	0	0	0	0	0	8	0	0	0	0	0	96	0	0	0	0	0	0	10	0	39
assemblage-417-539	0	0	0	0	91	0	0	0	0	7	0	0	0	0	0	25	0	0	8	45	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	27	0	9	0	0	0	14	0	0	0	0	0	0	0	0	12	0	0	0	0	0	36	0	0	0	0	0	43	0	0	35
assemblage-549-367	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	26	0	0	12	38	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	25	30	8	0	0	0	39	0	0	0	0	0	0	0	0	11	0	8	0	0	0	17	0	0	0	0	0	13	0	0	24
assemblage-649-269	0	0	0	0	145	0	0	0	0	7	0	0	0	0	0	48	0	0	7	63	0	0	0	12	0	0	0	0	0	0	0	0	0	55	0	0	0	5	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	37	10	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	34	0	0	36
assemblage-685-459	0	0	0	0	72	0	0	0	4	0	0	0	0	0	0	8	0	0	53	23	0	0	0	0	0	0	0	13	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	8	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	46	0	0	0	0	0	23	0	0	26
assemblage-405-228	0	0	8	0	22	0	0	0	0	0	0	0	0	0	0	23	0	0	74	28	0	0	0	0	0	0	0	0	5	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	20	0	0	0	0	0	0	10	0	0	0	0	0	94	0	0	0	0	0	0	5	0	33
assemblage-405-545	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	14	0	0	29	27	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	26	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	46	0	0	0	0	0	20	0	0	21
assemblage-549-340	0	0	0	0	108	0	0	0	0	11	0	0	0	0	0	20	0	0	7	47	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	17	24	3	0	0	0	37	0	0	0	0	0	0	0	0	17	0	0	0	0	0	20	0	0	0	0	0	14	0	0	43
assemblage-532-424	0	0	0	0	129	0	0	0	0	5	0	0	0	0	0	39	0	0	4	72	0	0	0	12	0	0	12	0	0	0	0	0	0	50	0	0	0	13	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	34	22	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	11	0	25	0	0	21
assemblage-559-455	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	6	0	0	10	0	0	0	13	0	0	0	0	90	10	19	0	0	0	0	0	0	6	15	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	78	0	0	0	0	0	13	0	0	0	0	0	85	0	0	0	0	0	0	0	0	35
assemblage-471-550	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	16	0	0	26	22	0	0	0	0	0	0	0	0	16	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	34	18	0	0	0	0	0	7	0	0	0	0	0	82	0	4	0	0	0	0	9	0	28
assemblage-617-323	0	0	0	0	36	0	0	0	0	0	0	0	0	0	10	13	0	0	37	26	0	0	0	0	0	0	0	0	19	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	34	16	0	0	0	0	0	18	0	0	0	0	0	81	0	5	0	0	0	0	26	0	27
assemblage-381-447	0	0	0	5	79	0	0	0	0	6	0	0	0	0	0	18	0	0	9	31	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	32	8	4	0	0	0	19	0	0	0	0	0	0	0	0	14	0	0	0	0	0	38	0	0	0	0	0	34	0	0	27
assemblage-457-537	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	16	0	0	67	30	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0	16	0	0	0	0	0	0	25	0	0	0	0	0	104	0	0	0	0	0	0	22	0	40
assemblage-559-518	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	14	0	0	86	30	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	17	0	0	0	0	0	0	23	0	0	0	0	0	72	0	0	0	0	0	10	19	0	15
assemblage-441-323	0	0	0	0	78	0	0	0	5	0	0	0	0	0	0	15	0	0	36	37	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	20	0	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	38	0	0	0	0	0	25	0	0	11
assemblage-572-411	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	0	0	31	0	0	0	0	0	13	0	0	0	26	0	0	0	0	104	0	10	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	31	49	0	0	0	0	0	26	0	0	0	0	0	126	0	0	0	0	0	0	11	0	17
assemblage-470-601	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	6	0	0	48	0	0	7	0	0	9	0	0	0	3	0	0	0	0	75	8	27	0	0	0	0	0	0	0	14	0	0	17	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	49	83	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	46
assemblage-331-488	0	0	0	0	83	0	0	0	9	0	0	0	0	0	0	9	0	0	27	45	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	22	0	0	0	0	0	31	0	0	18
assemblage-456-628	0	0	0	0	26	13	0	0	0	0	0	0	0	0	0	22	0	0	54	38	0	0	0	0	0	0	0	0	6	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	85	0	0	0	0	0	0	12	0	34
assemblage-652-467	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	55	0	0	7	48	0	0	0	24	0	0	7	0	0	0	0	0	0	62	0	0	8	6	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	39	19	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	6	0	18	0	0	25
assemblage-643-414	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	4	0	0	38	48	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	21	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	36	0	0	0	0	0	29	0	0	22
assemblage-595-664	0	0	0	4	69	0	0	0	0	8	0	0	0	0	0	27	0	0	13	49	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	5	0	0	0	12	0	0	0	0	0	0	0	0	11	0	0	0	0	0	29	0	0	0	0	0	38	0	0	32
assemblage-401-535	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	6	0	0	49	0	0	0	0	0	10	0	0	0	0	0	0	0	0	61	10	29	0	0	0	0	0	0	0	13	0	0	21	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	34	82	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	44
assemblage-334-568	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	20	0	0	31	33	0	0	0	0	0	0	0	0	11	0	0	0	0	173	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	35	28	0	0	0	0	0	5	0	0	0	0	0	62	0	12	0	0	0	0	8	0	10
assemblage-340-439	0	0	0	0	140	0	0	5	0	12	0	0	0	0	0	51	0	0	7	51	0	0	0	11	0	0	6	0	0	0	0	0	0	48	0	0	8	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	34	8	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	11	0	23	0	0	30
assemblage-617-545	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	6	0	0	60	0	0	2	0	0	20	0	0	0	0	0	0	0	0	67	9	34	0	0	0	0	0	0	4	13	0	0	14	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	38	75	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	34
assemblage-546-560	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	22	0	0	46	0	0	0	0	0	8	0	0	0	17	0	0	0	0	72	0	41	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	37	73	0	0	0	0	0	7	0	0	0	0	0	108	0	0	0	0	0	0	5	0	18
assemblage-701-642	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	35	0	0	25	0	0	0	0	0	16	0	0	0	22	0	0	0	0	94	0	12	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	32	48	0	0	0	0	0	17	9	0	0	0	0	91	0	0	0	0	0	0	11	0	35
assemblage-644-557	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	37	0	0	35	0	0	0	0	0	16	0	0	0	21	0	0	0	0	82	0	8	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	35	82	0	0	0	0	0	11	0	0	0	0	0	89	0	0	0	0	0	0	12	0	20
assemblage-395-617	0	0	0	0	116	0	0	0	0	10	0	0	0	0	0	27	0	0	9	40	0	0	0	0	0	0	0	0	0	3	0	2	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	31	20	5	0	0	0	26	0	0	0	0	0	0	0	0	15	0	0	0	0	0	22	0	0	0	0	0	14	0	0	25
assemblage-366-456	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	19	0	0	43	0	0	7	0	0	11	0	0	0	0	0	0	0	0	89	4	18	0	0	0	0	0	0	0	22	0	0	24	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	31	66	0	0	0	0	0	0	0	0	0	0	0	99	0	0	8	0	0	0	0	0	38
assemblage-655-541	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	13	0	0	35	15	0	0	0	0	6	0	0	0	9	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	35	12	0	0	0	0	0	5	0	0	0	0	0	70	0	21	0	0	0	0	24	0	18
assemblage-493-392	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	0	0	33	6	0	0	0	0	17	0	0	0	15	0	0	0	0	86	0	8	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	28	0	0	0	0	0	0	50	70	0	0	0	0	0	13	0	0	0	0	0	89	0	0	0	0	0	0	6	0	18
assemblage-410-494	0	0	0	0	126	0	0	0	0	8	0	0	0	0	0	20	0	0	16	35	0	0	0	0	0	0	0	0	0	0	0	12	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	25	15	15	0	0	0	38	0	0	0	0	0	0	0	0	8	0	9	0	0	0	24	0	0	0	0	0	12	0	0	16
assemblage-545-352	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	49	0	0	26	0	0	0	0	0	17	0	0	0	11	0	0	0	0	84	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	0	0	31	96	0	0	8	0	0	21	0	0	0	0	0	70	0	0	0	0	0	0	8	0	32
assemblage-528-259	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	47	0	0	15	40	0	0	0	11	0	0	11	0	0	0	0	0	0	54	0	0	4	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	32	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	14	6	0	0	9	0	0	0	0	0	25	0	0	29
assemblage-390-298	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	10	0	0	57	36	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	17	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	28	0	0	0	0	0	27	1	0	14
assemblage-257-556	0	0	0	0	111	0	0	0	0	8	0	0	0	0	0	26	0	0	9	32	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	29	22	6	0	0	0	35	0	0	0	0	0	0	0	0	22	0	0	0	0	0	16	0	0	0	0	0	19	0	0	29
assemblage-380-571	0	0	0	0	98	0	0	0	7	0	0	0	0	0	0	6	0	0	50	44	0	0	0	0	0	0	0	0	0	0	0	0	8	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	33	0	0	0	0	0	14	0	0	15
assemblage-565-525	0	0	0	0	92	0	0	0	0	6	0	0	0	0	0	12	0	0	23	49	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	4	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	20	0	0	0	0	0	39	0	0	27
assemblage-462-687	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	15	0	0	31	0	0	0	0	0	5	0	0	0	6	0	0	0	0	93	0	30	0	0	0	0	0	0	0	6	0	0	14	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	48	82	7	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	30
assemblage-395-421	0	0	0	0	82	0	0	0	7	0	0	0	0	0	0	11	0	0	54	36	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	29	0	0	0	0	0	26	0	0	24
assemblage-489-343	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	7	0	0	97	38	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	0	0	0	0	66	6	0	0	0	0	19	24	0	12
assemblage-627-462	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	12	0	0	55	0	0	0	4	0	12	0	0	0	8	0	0	0	0	101	0	13	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	39	72	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	28
assemblage-584-383	0	0	0	0	113	0	0	0	0	7	0	0	0	0	0	21	0	0	18	37	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	33	12	5	0	0	0	25	0	0	0	0	0	0	0	0	18	0	8	0	0	0	22	0	0	0	0	0	15	0	0	23
assemblage-546-364	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	18	0	0	61	35	0	0	0	0	2	0	0	0	8	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	18	0	0	0	0	0	0	11	0	0	0	0	0	85	0	0	0	0	0	0	8	0	52
assemblage-499-459	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	0	0	28	0	0	0	0	0	23	0	0	0	41	0	0	0	0	88	0	7	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0	43	47	0	0	0	0	0	13	0	0	0	0	0	94	0	0	0	0	0	0	8	0	31
assemblage-458-568	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	14	0	0	52	0	0	0	0	0	0	0	0	0	13	0	0	0	0	67	0	21	0	0	0	0	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	58	78	0	0	0	0	0	0	7	0	0	0	0	89	0	0	0	0	0	0	5	0	38
assemblage-551-626	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	19	0	0	32	7	0	0	0	0	17	0	0	0	14	0	0	0	0	114	0	12	0	0	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	33	69	0	0	0	0	0	16	0	0	0	0	0	74	0	0	0	0	5	0	9	0	25
assemblage-731-334	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	30	0	0	74	25	0	0	0	0	0	0	0	0	5	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	5	0	0	0	0	0	90	0	0	0	0	0	0	0	0	40
assemblage-645-438	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	17	0	0	88	50	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	11	0	0	0	0	0	79	4	0	0	0	0	19	13	0	23
assemblage-416-479	0	0	0	0	127	0	0	0	0	8	0	0	0	0	0	24	0	0	14	38	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	21	16	6	0	0	0	39	0	0	0	0	0	0	0	0	11	0	0	0	0	0	15	0	0	0	0	0	8	0	0	21
assemblage-663-438	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	47	0	0	8	54	0	0	0	14	0	0	8	0	0	0	0	0	0	49	0	0	5	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	37	11	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	0	4	0	22	0	0	35
assemblage-511-565	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	15	0	0	64	32	0	0	0	0	0	0	0	0	6	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	24	0	0	0	0	0	0	6	0	0	0	0	0	95	0	0	0	0	0	0	11	0	37
assemblage-521-511	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	21	0	0	43	0	0	8	0	0	18	0	0	0	11	0	0	0	0	67	7	25	0	0	0	0	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	46	83	0	9	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	33
