Assemblage_Name	8020814-8964765-2	1571602-6356874-2367646	667829-3094242-6716230	4-1516772-2367646	4-3030332-8629561	9109269-0-4297115	251060-5676019-2367646	4-7433406-2	9109269-0-9815832	9109269-7620275-0	7377128-3094242-0	4-3030332-1139066	9109269-5549616-0	9109269-6108410-1384332	4-4-1841504	4896932-3094242-0	4712802-4-2886910	4798436-5549616-1384332	4-4-737348	9109269-2729442-0	0-1-4	6485327-3-4470143	2210303-3094242-1973693	667829-9362222-3371690	667829-4-6300612	667829-5714708-6716230	667829-5408549-6716230	9109269-4445393-0	2-0-1	3-5138071-2886910	9109269-4445393-8796775	4-3-1	4-1-1615880	4-4279114-5883522	6954031-4-2	4-4-6291397	9109269-5549616-884757	9109269-7633401-0	4-4-2283843	4-4-5967377	5620971-4-2886910	5663179-3094242-6716230	521935-4-2	4-3-3844105	69091-5549616-0	3-6693351-4	1528813-6693351-4	4-55980-1139066	2925315-5676019-2367646	4-3068439-5883522	8570428-5549616-0	4-2-3	4-4-1468970	1656625-3094242-0	4-2783577-1139066	3-4-4	4-4-5883522	3-5138071-6003297	4-6766358-1249420	2555832-4-2886910	4-4-3691054	1-0-0	4-4-5105334	667829-3094242-7888251	4-4-5595280	4-3-2416534	1-9848628-0	4-1-3	4-4-1139066	4-5676019-2367646	4276794-3094242-0	667829-3094242-0	7936591-3094242-0	9109269-5549616-1565040	4-4-8504583	4-8964765-2	4-4-4608632	9109269-0-7686384	4-6346433-2367646	5620971-4-1967425	1571602-5676019-2367646	3-4-2886910	4-4-0	4-4-2	9109269-5549616-1384332	9109269-0-0	6582915-4-737348	4-4-1249420	667829-3094242-3371690	4-4-8359385	3-7317786-2886910	4-4-4651034
assemblage-480-528	0	0	0	0	0	0	3	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	16	0	8	0	0	11	0	0	0	0	0	0	0	0	3	0	0	0	21	0	0	0	0	0	22	15	0	0	0	0	0	0	47	0	63	0	0	0	0	0	0	0	0	0	33	0	75	16	37	0	0	0	0	0	60
assemblage-491-522	0	0	2	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	29	0	9	0	0	8	0	0	0	0	0	0	0	0	11	0	2	0	26	0	9	0	0	0	24	11	0	0	0	0	0	0	22	0	84	0	0	0	0	0	0	0	0	0	38	0	77	10	45	0	0	0	0	0	35
assemblage-405-228	0	0	4	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	26	0	0	0	0	16	0	0	0	0	0	0	0	0	13	0	0	0	18	0	0	0	0	0	32	7	0	0	0	0	0	0	33	0	76	0	0	0	0	0	0	0	0	0	26	0	62	11	33	0	0	0	0	0	70
assemblage-515-587	0	0	20	0	0	0	0	0	5	23	0	0	45	0	0	0	2	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	17	0	11	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	45	14	0	0	0	0	23	13	0	0	0	0	0	9	4	0	33	0	0	0	0	0	0	9	0	7	35	0	73	7	16	0	0	0	0	0	42
assemblage-571-521	0	0	20	0	0	0	8	0	0	18	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	44	16	0	0	0	0	9	13	0	0	0	0	0	24	14	0	29	0	0	0	0	0	0	20	0	0	32	0	75	10	18	0	0	0	0	0	42
assemblage-607-312	0	0	18	0	0	0	0	0	4	25	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	17	0	16	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	43	10	0	0	0	0	5	15	0	0	0	0	0	14	11	0	34	0	0	0	0	0	0	9	0	0	24	0	59	11	12	0	0	0	0	0	66
assemblage-619-342	0	0	13	0	0	0	0	0	0	16	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	13	0	0	8	0	0	0	42	11	0	0	0	0	0	36	0	0	0	6	0	31	0	0	52	0	0	0	0	0	0	0	0	11	55	0	39	29	0	0	0	0	0	0	56
assemblage-543-638	0	0	15	0	0	0	0	0	0	16	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	7	0	0	5	0	0	7	0	0	0	21	20	0	0	0	0	0	39	0	0	0	0	0	20	2	0	35	0	0	0	0	0	0	2	0	30	71	0	46	25	0	7	0	0	0	0	46
assemblage-546-587	0	0	10	0	0	0	0	0	0	18	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	22	0	0	6	0	0	7	0	0	0	33	10	0	0	0	0	0	32	0	0	0	0	0	12	5	0	56	0	0	0	0	0	0	6	0	8	53	0	33	29	10	4	0	0	7	0	48
assemblage-340-463	0	0	12	0	0	0	0	0	0	16	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	11	0	0	19	0	0	0	0	30	0	0	7	0	8	0	0	0	0	0	14	0	0	0	0	0	28	0	0	0	0	0	44	7	0	68	0	0	0	0	0	0	0	0	22	48	0	55	18	0	0	0	0	6	0	35
assemblage-486-416	0	0	25	0	0	0	0	0	0	14	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	24	0	0	5	0	16	0	0	0	0	0	17	0	0	0	0	0	49	0	0	0	0	0	41	6	0	50	0	0	0	0	0	0	0	0	11	67	0	50	23	0	0	0	0	13	0	28
assemblage-536-322	0	0	10	0	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	8	0	0	16	0	0	0	0	35	0	0	9	0	13	0	0	0	0	0	19	0	0	0	0	0	37	0	0	0	0	0	45	5	0	64	0	0	0	0	0	0	0	0	9	57	0	45	15	0	0	0	0	9	0	35
assemblage-445-389	0	6	43	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	38	0	0	0	0	9	0	0	0	0	0	22	0	0	0	0	0	54	0	0	0	0	0	57	16	0	18	0	0	0	0	0	0	0	0	17	10	0	46	26	0	0	29	0	17	0	47
assemblage-410-427	0	8	41	0	0	0	0	0	0	11	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	31	0	0	0	0	17	0	0	0	0	0	15	0	0	0	0	0	34	0	0	0	0	0	81	19	0	21	0	0	0	5	0	0	0	0	12	27	0	36	18	0	0	23	0	13	0	45
assemblage-257-556	0	11	46	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	41	0	0	0	0	8	0	0	0	0	0	33	0	0	0	0	0	33	0	0	0	0	0	65	17	0	25	0	0	0	5	0	0	0	0	20	28	0	36	13	0	0	24	0	17	0	41
assemblage-311-422	13	21	47	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	14	0	0	0	0	0	6	0	0	0	0	0	48	0	0	0	0	0	77	9	0	11	0	17	7	0	0	0	0	0	0	9	0	36	11	0	0	23	0	44	0	52
assemblage-504-605	18	27	39	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	89	9	0	9	0	4	11	0	0	0	0	0	0	11	0	35	31	0	0	18	0	36	0	34
assemblage-532-424	10	29	44	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	44	0	0	0	0	0	70	1	0	13	0	9	8	7	0	0	0	0	0	9	0	33	36	0	0	16	0	54	0	51
