Assemblage_Name	8020814-8964765-2	1571602-6356874-2367646	667829-3094242-6716230	4-1516772-2367646	4-3030332-8629561	9109269-0-4297115	251060-5676019-2367646	4-7433406-2	9109269-0-9815832	9109269-7620275-0	7377128-3094242-0	4-3030332-1139066	9109269-5549616-0	9109269-6108410-1384332	4-4-1841504	4896932-3094242-0	4712802-4-2886910	4798436-5549616-1384332	4-4-737348	9109269-2729442-0	0-1-4	6485327-3-4470143	2210303-3094242-1973693	667829-9362222-3371690	667829-4-6300612	667829-5714708-6716230	667829-5408549-6716230	9109269-4445393-0	2-0-1	3-5138071-2886910	9109269-4445393-8796775	4-3-1	4-1-1615880	4-4279114-5883522	6954031-4-2	4-4-6291397	9109269-5549616-884757	9109269-7633401-0	4-4-2283843	4-4-5967377	5620971-4-2886910	5663179-3094242-6716230	521935-4-2	4-3-3844105	69091-5549616-0	3-6693351-4	1528813-6693351-4	4-55980-1139066	2925315-5676019-2367646	4-3068439-5883522	8570428-5549616-0	4-2-3	4-4-1468970	1656625-3094242-0	4-2783577-1139066	3-4-4	4-4-5883522	3-5138071-6003297	4-6766358-1249420	2555832-4-2886910	4-4-3691054	1-0-0	4-4-5105334	667829-3094242-7888251	4-4-5595280	4-3-2416534	1-9848628-0	4-1-3	4-4-1139066	4-5676019-2367646	4276794-3094242-0	667829-3094242-0	7936591-3094242-0	9109269-5549616-1565040	4-4-8504583	4-8964765-2	4-4-4608632	9109269-0-7686384	4-6346433-2367646	5620971-4-1967425	1571602-5676019-2367646	3-4-2886910	4-4-0	4-4-2	9109269-5549616-1384332	9109269-0-0	6582915-4-737348	4-4-1249420	667829-3094242-3371690	4-4-8359385	3-7317786-2886910	4-4-4651034
assemblage-394-439	0	0	32	0	0	0	0	0	0	26	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	18	0	16	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	20	12	0	0	0	0	10	12	0	0	0	3	0	9	6	0	36	0	0	0	0	0	0	14	0	8	26	0	60	7	18	0	0	0	0	0	51
assemblage-649-566	0	6	38	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	39	0	0	0	0	14	0	0	0	0	0	18	0	0	0	0	0	48	0	0	0	0	0	90	9	7	31	0	0	0	3	0	0	0	0	12	23	0	51	14	0	0	17	0	16	0	37
assemblage-603-296	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	22	7	0	0	0	0	0	0	8	0	0	16	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	31	10	0	0	66	28	0	0	0	0	31	0	0	0	12	0	0	0	8	0	58	0	0	0	0	0	0	0	0	0	15	37	36	0	70	0	0	0	0	0	15
assemblage-538-178	0	8	35	0	0	0	0	0	0	12	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	4	0	0	0	0	0	0	6	0	0	9	0	0	0	0	28	0	0	0	0	12	0	0	0	0	0	15	0	0	0	0	0	41	0	0	0	0	0	88	27	0	33	0	0	0	3	0	0	0	0	12	16	0	40	17	0	0	26	0	13	0	29
assemblage-641-489	0	16	42	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	35	0	0	0	0	29	0	0	0	0	0	27	0	0	0	0	0	27	0	0	0	0	0	60	7	0	28	0	0	0	7	0	0	0	0	17	23	0	48	9	0	0	17	0	14	0	55
assemblage-616-551	0	0	11	0	0	0	0	0	0	17	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	14	0	0	13	0	0	11	0	0	0	36	14	0	0	0	0	0	49	0	0	0	0	0	24	0	0	34	0	0	0	0	0	0	6	0	18	36	0	44	19	0	11	0	0	0	0	56
assemblage-418-418	0	0	11	0	0	0	0	0	0	9	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	5	0	0	12	0	0	0	0	32	0	0	0	0	11	0	0	0	0	0	16	0	0	0	0	0	47	0	0	0	0	0	52	13	0	59	0	0	0	0	0	0	0	0	22	57	0	41	16	0	0	0	0	6	0	37
assemblage-587-430	0	0	25	0	0	0	0	0	7	17	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	26	0	14	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	48	15	0	0	0	0	15	7	0	0	0	0	0	12	9	0	35	0	0	0	0	0	0	7	0	6	21	0	53	14	30	0	0	0	0	0	45
assemblage-318-446	7	20	37	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	86	8	0	12	0	12	4	0	0	0	0	0	0	4	0	46	33	0	0	18	0	31	0	52
assemblage-591-436	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	8	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	65	19	0	0	0	0	21	10	0	0	15	0	0	0	14	0	72	0	0	0	0	0	0	0	0	0	7	20	50	0	56	0	0	9	0	0	58
assemblage-296-526	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	37	6	0	0	0	0	48	0	0	0	0	0	10	0	8	0	50	0	0	0	0	0	0	0	0	0	9	30	36	0	95	0	0	0	0	0	38
assemblage-266-508	0	8	42	0	0	0	0	0	0	5	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	36	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	47	0	0	0	0	0	82	17	0	17	0	0	0	9	0	0	0	0	10	23	0	45	17	0	0	10	0	15	0	44
assemblage-695-531	0	0	7	0	0	0	4	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	15	0	9	0	0	9	0	0	0	0	0	0	2	0	17	0	0	0	31	0	0	0	0	0	20	16	0	0	0	0	0	0	26	0	88	0	0	0	0	0	0	0	0	0	25	0	62	5	48	0	0	0	0	0	35
assemblage-388-522	0	0	0	0	0	0	0	0	0	0	0	0	51	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	5	0	0	8	20	0	0	0	0	11	0	0	0	0	0	0	0	0	7	0	0	0	34	8	0	0	0	0	32	9	0	0	0	0	0	0	26	0	79	0	0	0	0	0	0	0	0	0	4	0	86	0	66	0	0	0	0	0	35
assemblage-402-587	0	0	22	0	0	0	0	0	0	12	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6	0	0	18	0	0	0	0	21	0	0	4	0	13	0	0	0	0	0	16	0	0	0	0	0	42	0	0	0	0	0	56	6	0	36	0	0	0	0	0	0	0	0	15	78	0	34	30	0	0	0	0	3	0	53
assemblage-648-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	3	0	0	0	0	0	0	12	0	0	11	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	0	57	9	0	0	0	0	28	0	0	0	13	0	0	0	13	0	68	0	0	0	0	0	0	0	0	0	24	22	42	0	106	0	0	0	0	0	28
assemblage-457-430	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	22	11	0	0	65	13	0	0	0	0	20	0	0	0	16	0	0	0	10	0	55	0	0	0	0	0	0	0	0	0	10	22	55	0	101	0	0	0	0	0	38
assemblage-676-543	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	20	0	0	0	0	34	8	0	0	24	0	0	0	7	0	94	4	0	0	0	0	6	0	0	0	8	12	49	0	48	0	0	5	0	0	56
assemblage-518-329	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	19	0	0	0	0	15	0	0	0	0	0	0	0	0	11	0	0	0	48	17	0	0	0	0	31	18	0	0	0	0	0	0	14	0	78	0	0	0	0	0	0	0	0	0	13	0	83	0	44	0	0	0	0	0	47
assemblage-658-550	0	0	16	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	11	0	0	13	0	0	4	0	0	0	46	11	0	0	0	6	0	22	0	0	0	0	0	28	14	0	42	0	0	0	0	0	0	0	0	20	62	0	37	35	7	7	0	0	0	0	33
assemblage-720-545	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	41	0	0	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8	0	0	42	6	0	0	0	0	63	0	0	0	0	0	8	0	7	0	52	0	0	0	0	0	0	0	0	0	0	28	51	0	83	0	0	0	0	0	39
assemblage-413-510	0	0	8	0	0	0	4	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	17	0	0	0	0	9	0	0	0	0	0	0	0	0	9	0	8	0	24	0	3	0	0	0	34	18	0	0	0	0	0	0	31	0	67	0	0	0	0	0	0	0	0	0	32	0	71	6	41	0	0	0	0	0	47
assemblage-417-539	0	0	20	0	0	0	0	0	0	19	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	13	0	0	11	0	0	0	0	20	0	0	0	0	21	0	0	0	0	0	32	0	0	0	0	0	32	0	0	0	0	0	34	15	0	67	0	0	0	0	0	0	0	0	15	56	0	33	21	0	0	0	0	6	0	38
assemblage-549-367	0	7	46	0	0	0	0	0	0	7	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	0	0	30	0	0	0	0	18	0	0	0	0	0	28	0	0	0	0	0	43	0	0	0	0	0	75	23	0	17	0	0	0	10	0	0	0	0	19	25	0	33	10	0	0	14	0	15	0	36
assemblage-649-269	7	21	55	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	71	16	0	12	0	14	9	0	0	0	0	0	0	7	0	48	27	0	0	14	0	37	0	52
assemblage-685-459	0	0	24	0	0	0	0	0	0	14	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	14	0	0	18	0	0	6	0	0	0	43	11	0	0	0	0	0	23	0	0	0	0	0	22	4	0	43	0	0	0	0	0	0	9	0	14	59	0	55	26	0	5	0	0	0	0	49
assemblage-405-228	0	0	4	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	26	0	0	0	0	16	0	0	0	0	0	0	0	0	13	0	0	0	18	0	0	0	0	0	32	7	0	0	0	0	0	0	33	0	76	0	0	0	0	0	0	0	0	0	26	0	62	11	33	0	0	0	0	0	70
assemblage-405-545	0	0	8	0	0	0	0	0	0	24	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	14	0	0	17	0	0	4	0	0	0	28	13	0	0	0	8	0	48	0	0	0	0	0	22	6	0	39	0	0	0	0	0	0	0	0	21	64	0	50	19	0	0	0	0	0	0	58
assemblage-549-340	0	13	36	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	46	0	0	0	0	12	0	0	0	0	0	15	0	0	0	0	0	43	0	0	0	0	0	87	22	0	21	0	0	0	5	0	0	0	0	13	12	0	26	22	0	0	15	0	32	0	38
assemblage-532-424	10	29	44	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	44	0	0	0	0	0	70	1	0	13	0	9	8	7	0	0	0	0	0	9	0	33	36	0	0	16	0	54	0	51
assemblage-559-455	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	23	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	0	59	4	0	0	0	0	59	0	0	0	0	0	10	0	0	0	54	0	0	0	0	0	0	0	0	0	0	35	34	0	107	0	0	0	0	0	51
assemblage-471-550	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	14	10	0	0	0	0	12	0	0	0	0	0	0	0	0	9	0	0	0	37	16	0	0	0	0	23	8	0	0	0	0	0	0	13	0	62	0	0	0	0	0	0	0	0	0	7	0	115	10	34	0	0	0	0	0	64
assemblage-617-323	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	0	0	0	0	7	0	0	0	27	15	0	0	0	0	41	11	0	0	0	0	0	0	20	0	77	0	0	0	0	0	0	0	0	0	10	0	68	0	57	0	0	0	0	0	50
assemblage-381-447	0	0	21	0	0	0	0	0	0	16	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	10	0	0	22	0	0	0	0	39	0	0	0	0	8	0	0	0	0	0	29	0	0	0	0	0	36	0	0	0	0	0	41	11	0	53	0	0	0	0	0	0	0	0	12	45	0	34	17	0	0	0	0	6	0	43
assemblage-457-537	0	0	3	0	0	0	4	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	18	0	0	0	0	10	0	0	0	0	0	0	7	0	6	0	0	0	41	0	0	0	0	0	36	16	0	0	0	0	0	0	28	0	64	0	0	0	0	0	0	0	0	0	33	0	78	7	42	0	0	0	0	0	33
assemblage-559-518	0	0	17	0	0	0	8	0	11	23	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	17	0	15	0	0	7	0	0	0	0	0	3	0	0	11	0	0	0	40	6	0	0	0	0	5	13	0	0	0	4	0	11	8	0	31	0	0	0	0	0	0	16	0	0	28	0	72	9	27	0	0	0	0	0	44
assemblage-441-323	0	0	11	0	0	0	0	0	0	16	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	14	0	0	13	0	0	11	0	0	0	44	9	0	0	0	0	0	27	0	0	0	0	0	17	0	0	55	0	0	0	0	0	0	8	0	18	40	0	53	20	0	7	0	0	0	0	67
assemblage-572-411	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	6	0	0	0	0	0	0	0	0	6	10	0	0	71	25	0	0	0	0	17	2	0	0	17	0	0	0	11	0	87	0	0	0	0	0	0	0	0	0	8	16	51	0	49	0	0	12	0	0	51
assemblage-470-601	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	33	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	0	0	39	6	0	0	0	0	62	0	0	0	0	0	7	0	9	0	50	0	0	0	0	0	0	0	0	0	0	32	50	0	110	0	0	0	0	0	43
assemblage-331-488	0	0	15	0	0	0	0	0	0	19	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	6	0	0	8	0	0	10	0	0	0	41	11	0	0	0	15	0	23	0	0	0	0	0	27	6	0	26	0	0	0	0	0	0	8	0	11	53	0	58	31	0	0	0	0	0	0	63
assemblage-456-628	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	24	0	2	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	30	0	0	0	0	0	40	17	0	0	0	0	0	0	24	0	68	0	0	0	0	0	0	0	0	0	34	0	77	9	39	0	0	0	0	0	42
assemblage-652-467	5	12	39	0	0	0	0	0	0	3	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	78	5	0	8	0	8	5	6	0	0	0	0	0	18	0	57	28	0	0	23	0	46	0	46
assemblage-643-414	0	0	15	0	0	0	0	0	0	16	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	14	0	0	12	0	0	9	0	0	0	35	20	0	0	0	0	0	33	0	0	0	0	0	29	11	0	28	0	0	0	0	0	0	0	0	20	54	0	40	16	0	0	0	0	11	0	58
assemblage-595-664	0	0	16	0	0	0	0	0	0	24	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	37	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	36	0	0	0	0	0	45	6	0	60	0	0	0	0	0	0	0	0	13	66	0	49	13	0	0	0	0	4	0	37
assemblage-401-535	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	9	0	0	0	45	0	0	26	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	39	4	0	0	0	0	69	0	0	0	0	0	10	0	17	0	43	0	0	0	0	0	0	0	0	0	8	39	37	0	98	0	0	0	0	0	17
assemblage-334-568	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	11	0	0	0	0	14	0	0	0	0	0	0	0	0	9	0	0	0	35	15	0	0	0	0	30	11	0	0	0	0	0	0	22	0	75	0	0	0	0	0	0	0	0	0	8	5	76	0	59	0	0	0	0	0	57
assemblage-340-439	16	11	20	6	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	80	15	0	10	0	6	3	9	0	0	0	0	0	9	0	46	40	0	0	27	0	37	0	37
assemblage-617-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	33	0	0	29	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	0	52	7	0	0	0	0	64	0	0	0	0	0	15	0	4	0	44	0	0	0	0	0	0	0	0	0	0	26	56	0	91	0	0	0	0	0	35
assemblage-546-560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	22	4	0	0	0	0	0	0	7	0	0	21	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	0	0	64	24	0	0	0	0	36	0	0	0	11	0	0	0	4	0	44	0	0	0	0	0	0	0	0	0	11	27	52	0	93	0	0	0	0	0	27
assemblage-701-642	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	55	24	0	0	0	0	44	5	0	0	6	0	0	0	9	0	103	0	0	0	0	0	0	0	0	0	14	24	70	0	35	0	0	7	0	0	44
assemblage-644-557	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	86	26	0	0	0	0	24	6	0	0	11	0	0	0	13	0	77	0	0	0	0	0	0	0	0	0	7	17	33	0	62	0	0	8	0	0	56
assemblage-395-617	0	13	34	0	0	0	0	0	0	5	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	48	0	0	0	0	22	0	0	0	0	0	24	0	0	0	0	0	37	0	0	0	0	0	65	12	0	36	0	0	0	9	0	0	0	0	10	26	0	32	20	0	0	18	0	11	0	43
assemblage-366-456	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	45	0	0	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	5	0	0	46	6	0	0	0	0	49	0	0	0	0	0	16	0	0	0	48	0	0	0	0	0	0	0	0	0	5	30	46	0	95	0	0	0	0	0	41
assemblage-655-541	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0	39	11	0	0	0	0	38	19	0	0	0	0	0	0	14	0	95	0	0	0	0	0	0	0	0	0	8	0	86	0	48	0	0	0	0	0	58
assemblage-493-392	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	81	23	0	0	0	0	25	5	0	0	12	0	0	0	15	0	75	0	0	0	0	0	0	0	0	0	7	19	57	0	66	0	0	4	0	0	59
assemblage-410-494	0	3	38	0	0	0	0	0	0	8	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	41	0	0	0	0	15	0	0	0	0	0	24	0	0	0	0	0	46	0	0	0	0	0	68	21	0	34	0	0	0	8	0	0	0	0	11	18	0	35	16	0	0	24	0	18	0	44
assemblage-545-352	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	73	22	0	0	0	0	27	2	0	0	14	0	0	0	19	0	94	0	0	0	0	0	0	0	0	0	8	20	51	0	49	0	0	10	0	0	49
assemblage-528-259	7	29	35	0	0	0	0	0	0	6	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	87	4	0	11	0	12	11	5	0	0	0	0	0	6	0	47	30	0	0	16	0	35	0	33
assemblage-390-298	0	0	14	0	0	0	0	0	0	11	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	16	0	0	8	0	0	11	0	0	0	39	14	0	0	0	0	0	36	0	0	0	6	0	27	6	0	33	0	0	0	0	0	0	5	0	21	69	0	56	22	0	0	0	0	0	0	54
assemblage-257-556	0	11	46	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	41	0	0	0	0	8	0	0	0	0	0	33	0	0	0	0	0	33	0	0	0	0	0	65	17	0	25	0	0	0	5	0	0	0	0	20	28	0	36	13	0	0	24	0	17	0	41
assemblage-380-571	0	0	15	0	0	0	7	0	0	19	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	3	0	7	5	0	0	0	0	13	0	0	6	0	0	5	0	0	0	36	16	0	0	0	0	0	56	0	0	0	0	0	25	4	0	26	0	0	0	0	0	0	0	0	15	52	0	46	27	0	12	0	0	0	0	46
assemblage-565-525	0	0	15	0	0	0	0	0	0	11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	13	0	0	19	0	0	0	0	25	0	0	0	0	9	0	0	0	0	0	11	0	0	0	0	0	60	0	0	0	0	0	49	3	0	45	0	0	0	0	0	0	0	0	17	59	0	47	19	0	0	0	0	8	0	53
assemblage-462-687	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	14	9	0	0	0	0	0	0	9	0	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	29	7	0	0	67	16	0	0	0	0	36	0	0	0	6	0	0	0	8	0	64	0	0	0	0	0	0	0	0	0	16	23	38	0	107	0	0	0	0	0	22
assemblage-395-421	0	0	24	0	0	0	0	0	0	22	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	17	0	0	13	0	0	7	0	0	0	33	21	0	0	0	0	0	37	0	0	0	0	0	23	0	0	46	0	0	0	0	0	0	0	0	25	56	0	28	20	0	4	0	0	0	0	71
assemblage-489-343	0	0	28	0	0	0	0	0	0	17	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	18	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	48	22	0	0	0	0	9	12	0	0	0	0	0	7	3	0	39	0	0	0	0	0	0	13	0	4	16	0	64	4	27	0	0	0	0	0	48
assemblage-627-462	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	22	9	0	0	0	0	0	0	14	0	0	11	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	26	7	0	0	55	16	0	0	0	0	37	0	0	0	10	0	0	0	9	0	57	0	0	0	0	0	0	0	0	0	18	21	43	0	86	0	0	0	0	0	26
assemblage-584-383	0	7	40	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	33	0	0	0	0	18	0	0	0	0	0	18	0	0	0	0	0	47	0	0	0	0	0	65	16	0	27	0	0	0	6	0	0	0	0	21	30	0	49	12	0	0	18	0	18	0	35
assemblage-546-364	0	0	5	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	5	0	0	0	0	28	0	0	0	0	0	0	0	0	0	15	0	14	0	0	10	0	0	0	0	0	0	0	0	15	0	4	0	18	0	0	0	0	0	20	23	0	0	0	0	0	0	19	0	73	0	0	0	0	0	0	3	0	0	38	0	83	5	36	0	0	0	0	0	45
