Assemblage_Name	3-2-5807499	3-3064259-3	7878337-0-0	8211736-7870072-4	9707162-8981255-3	1507139-2-1	3-0-727221	3-8981255-9859648	3-0-2989900	3-8981255-3	3-3-3100641	2-308863-4	4-1-4197110	5768019-3-0	3-4-1769875	3-2-1	3-2-4	2-7870072-7941624	5089585-1-3078518	4751709-489104-2	3-3-9108452	3-3-0	3344525-2-9793808	3-7303647-1	7318533-8981255-3	2596974-2-1	5089585-1-1	3-2-6033213	4833492-3-0	4751709-0-5598895	3014721-2-5807499	2-0-1	4751709-664296-2	1209330-8981255-3	3-3923698-7043162	3-7879053-1	3-3295454-0	9191560-3-1670904	4-4387687-1	3-8981255-8712337	3-2-6675216	9501272-2-9793808	4751709-0-2	2-8589660-4	3-9840885-1	3-8121999-0	3-8121820-1	1274904-0-0	4-6569687-1	4751709-0-3033840	3-4-3	3371800-8981255-3	4-2259497-1	4-1295860-1	1-0-0	3-3295454-7043162	4-1-1	2-7588976-7941624	2-7870072-4	2527189-0-2	4-0-3	3885284-1-1	3-0-2	3-0-0	6812501-2-1	2-0-4785001	4833492-7047038-0	4751709-6076253-2	4882500-7870072-4	4-1-9116763
assemblage-616-507	10	0	0	0	0	0	0	0	0	40	0	23	0	0	0	78	13	41	0	0	0	22	0	0	0	0	0	0	0	0	0	31	0	0	0	11	0	0	0	0	0	9	8	0	2	0	0	0	0	0	38	0	0	0	0	0	46	0	25	0	21	0	11	20	0	0	0	0	0	51
assemblage-532-354	29	0	0	0	0	0	0	0	0	4	0	0	0	0	0	42	0	23	0	0	0	58	0	0	0	0	0	0	0	0	8	11	6	0	0	0	0	0	0	0	0	24	44	0	27	0	0	0	0	0	25	0	0	0	0	0	74	27	33	0	0	0	0	28	0	0	0	3	0	34
assemblage-363-547	10	4	0	0	0	0	0	0	0	17	0	13	0	0	4	57	0	33	0	0	0	47	0	0	0	0	0	0	0	0	0	23	0	0	0	6	0	0	9	0	0	21	45	0	4	0	0	0	0	0	43	0	0	0	0	0	70	0	22	0	13	0	0	18	0	0	0	0	0	41
assemblage-529-629	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	15	0	0	0	0	9	0	0	0	0	0	0	17	22	0	0	0	0	0	31	0	0	23	0	18	0	0	110	0	58	0	0	0	0	84	0	0	6	0	0	15
assemblage-707-574	0	0	0	0	13	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	25	0	0	0	0	0	8	0	0	0	0	0	0	14	45	0	0	0	0	0	33	0	0	0	0	0	0	10	120	0	60	9	0	0	0	89	0	0	0	0	0	35
assemblage-363-465	22	12	0	0	0	0	0	0	0	8	0	21	0	0	0	66	0	27	0	0	0	30	0	0	0	0	0	0	0	0	0	20	0	0	0	11	0	0	0	0	0	20	32	7	11	0	0	0	0	0	47	0	0	0	0	0	57	7	28	0	18	0	0	19	0	0	0	0	0	37
assemblage-368-631	0	0	0	0	15	0	0	0	0	46	0	0	0	0	0	16	0	0	0	0	0	31	0	0	5	0	0	0	9	0	0	9	0	0	0	0	0	0	0	12	0	18	39	0	0	0	0	0	12	0	8	0	0	0	0	0	148	0	37	0	0	0	0	73	0	0	0	0	0	22
assemblage-411-672	26	0	0	0	0	0	0	0	0	8	0	0	0	0	0	39	0	28	0	0	0	16	0	0	0	0	0	0	0	0	0	18	3	0	0	0	0	0	24	0	6	35	49	0	25	0	0	0	0	0	24	0	0	0	0	0	69	13	46	0	0	0	0	22	0	0	0	0	0	49
assemblage-348-464	22	0	0	0	0	0	0	5	0	12	0	0	0	0	0	38	0	24	0	0	0	37	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	21	0	10	37	60	0	10	0	0	0	0	0	22	0	0	0	0	0	70	7	48	0	0	0	0	28	0	0	0	0	0	34
assemblage-698-498	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	29	0	0	0	55	0	0	0	0	0	0	0	0	9	8	6	0	0	0	0	0	0	0	0	22	52	0	10	0	0	0	0	0	25	0	0	0	0	0	64	28	36	0	0	0	0	25	0	0	0	11	0	30
assemblage-497-493	14	9	0	0	0	0	0	0	0	1	0	25	0	0	0	59	7	33	0	0	0	38	0	0	0	0	0	0	0	0	0	39	0	0	0	8	0	0	8	0	0	13	38	12	12	0	0	0	0	0	39	0	0	0	0	0	49	0	26	0	13	0	0	16	0	0	0	0	0	41
assemblage-409-524	0	0	0	0	17	0	0	0	0	46	0	0	0	0	0	16	0	0	0	0	0	60	0	0	5	0	0	0	12	0	0	14	0	0	0	0	0	0	0	9	0	10	21	0	0	0	0	0	7	0	22	0	0	0	0	0	122	0	41	0	0	0	0	77	0	0	0	0	0	21
assemblage-696-326	15	0	0	2	0	0	0	0	0	23	0	11	0	4	0	58	0	39	0	0	0	24	0	0	0	7	0	0	0	0	0	31	0	0	0	5	0	0	0	0	0	19	8	0	0	0	0	0	0	0	55	0	0	0	0	0	55	0	41	0	30	0	15	13	0	0	0	0	0	45
assemblage-404-579	34	0	0	0	0	0	0	0	0	5	0	0	0	0	0	42	0	17	0	0	0	45	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0	0	0	18	74	0	17	0	0	0	0	0	22	0	0	0	0	0	83	22	21	0	0	0	0	30	0	0	0	0	0	45
assemblage-596-514	0	0	0	0	21	0	0	0	0	40	0	0	0	0	0	17	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	12	30	0	0	0	0	0	20	0	23	0	0	0	0	0	137	0	37	0	0	0	0	68	0	0	0	0	0	26
assemblage-387-549	0	0	0	0	12	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	17	56	0	0	0	0	8	42	0	0	0	0	0	0	0	125	0	38	5	0	0	0	94	0	0	0	0	0	19
assemblage-612-665	0	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	22	48	0	0	0	0	0	26	0	0	0	0	0	0	0	138	0	71	5	0	0	0	82	0	0	3	0	0	40
assemblage-432-615	36	0	0	0	0	0	0	0	0	9	0	0	0	0	0	37	0	28	0	0	0	50	0	0	0	0	0	0	0	0	7	10	7	0	0	0	0	0	0	0	0	21	69	0	17	0	0	0	0	0	16	0	0	0	0	0	72	28	28	0	0	0	0	33	0	0	0	5	0	27
assemblage-767-668	9	0	0	0	0	0	0	0	0	60	0	0	0	0	0	57	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	151	9	23	0	0	0	0	65	0	0	0	0	0	38
assemblage-525-510	12	0	3	0	0	0	0	0	0	63	0	0	0	0	0	54	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	134	8	31	0	0	0	0	58	0	0	0	0	0	22
assemblage-543-479	0	0	0	0	15	0	0	0	0	59	0	0	0	0	0	17	0	0	0	0	0	42	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	5	0	8	31	0	0	0	0	0	12	0	18	0	0	0	0	0	150	0	31	0	0	0	0	77	0	0	0	0	0	26
assemblage-275-306	0	0	0	0	10	0	0	0	0	53	0	0	0	0	0	26	0	0	0	0	0	46	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	10	43	0	0	0	0	0	8	0	15	0	0	0	0	0	149	0	46	0	0	0	0	61	0	0	0	0	0	20
assemblage-436-616	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	4	0	0	0	0	10	0	0	0	0	0	0	29	27	0	0	0	0	0	31	0	0	14	0	20	0	0	131	0	71	0	0	0	0	75	0	0	8	0	0	17
assemblage-535-590	14	0	0	0	0	0	0	0	0	61	0	0	0	0	0	56	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	5	0	0	0	0	0	132	2	30	0	0	0	0	69	0	0	0	0	0	20
assemblage-496-517	21	5	0	0	0	0	0	0	0	8	0	0	0	0	0	44	0	26	0	0	0	22	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	22	0	0	47	66	0	12	0	0	0	0	0	18	0	0	0	0	0	65	18	47	0	6	0	0	27	0	0	0	0	0	36
assemblage-511-550	18	10	0	0	0	0	0	0	0	14	0	0	0	0	0	40	0	27	0	0	0	18	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	22	0	5	32	57	0	16	0	0	0	0	0	30	0	0	0	0	0	62	7	45	0	0	0	0	39	0	0	0	0	0	37
assemblage-565-445	0	0	0	0	13	0	0	0	0	43	0	0	0	0	0	22	0	0	0	0	0	36	0	0	4	0	0	0	7	0	0	4	0	0	0	0	0	0	0	7	0	11	29	0	0	0	0	0	8	0	20	0	0	0	0	0	167	0	29	0	0	0	0	70	0	0	0	0	0	30
assemblage-392-520	0	0	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	12	0	0	0	0	9	0	0	0	0	0	0	20	20	0	0	0	0	0	23	0	0	16	0	16	0	0	141	0	51	0	0	0	0	90	0	0	7	0	0	22
assemblage-529-483	21	0	0	0	0	0	0	0	0	23	0	10	0	0	0	70	6	24	0	0	0	24	0	0	0	0	0	0	0	0	0	32	0	0	0	10	0	0	0	0	0	15	14	0	2	0	0	0	0	0	47	0	0	0	6	0	57	0	30	0	24	0	13	13	0	0	0	0	0	59
assemblage-530-503	14	0	0	2	0	0	0	0	0	17	0	8	0	8	0	73	12	36	0	0	0	23	0	0	0	11	0	0	0	0	0	22	0	0	0	4	0	0	0	0	0	10	17	0	4	0	0	0	0	0	58	0	0	0	0	0	64	0	40	0	13	0	7	16	0	0	0	0	0	41
assemblage-663-385	19	0	0	0	0	0	0	0	0	28	0	16	0	0	0	74	5	29	0	0	0	34	0	0	0	11	0	0	0	0	0	20	0	0	0	12	0	0	0	0	0	22	8	0	0	0	0	0	0	0	58	0	0	0	0	0	43	0	46	0	20	0	4	11	0	0	0	0	0	40
assemblage-548-384	11	7	0	0	0	0	0	0	0	0	0	14	0	0	0	87	0	27	0	0	0	28	0	0	0	0	0	0	0	0	0	22	0	0	0	9	0	0	7	0	0	23	28	13	13	0	0	0	0	0	41	0	0	0	0	0	59	7	32	0	16	0	5	16	0	0	0	0	0	35
assemblage-499-650	28	0	0	0	0	0	0	0	0	31	0	0	0	0	0	21	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	36	99	0	8	0	0	0	0	0	7	0	0	0	0	0	75	12	30	0	0	0	0	63	0	0	0	11	0	35
assemblage-291-504	23	0	0	0	0	0	0	0	0	13	0	8	0	0	0	82	12	33	0	0	0	18	0	0	0	10	0	0	0	0	0	32	0	0	0	11	0	0	0	0	0	8	8	0	5	0	0	0	0	0	52	0	0	0	0	0	64	0	23	0	18	0	12	20	0	0	0	0	0	48
assemblage-436-466	0	0	0	0	21	0	0	0	0	30	0	0	0	0	0	9	0	0	0	0	0	22	0	0	15	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	19	48	0	0	0	0	0	44	0	0	0	0	0	0	0	142	0	31	7	0	0	0	76	0	0	0	0	0	18
assemblage-502-519	0	0	0	0	0	0	0	0	30	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	5	0	0	0	0	16	0	0	0	0	0	0	25	19	0	0	0	0	0	29	0	0	11	0	26	0	0	123	0	59	0	0	0	0	74	0	0	13	0	0	24
assemblage-529-551	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	45	9	0	0	0	0	11	0	0	0	0	0	0	25	25	0	0	0	0	0	27	0	0	12	0	16	0	0	107	0	67	0	0	0	0	93	0	0	0	0	0	22
assemblage-472-658	25	7	0	0	0	0	0	0	0	6	0	14	0	0	0	49	0	25	0	0	0	39	0	0	0	0	0	0	0	0	0	22	0	0	0	7	0	0	0	0	7	21	26	0	7	0	0	0	0	0	46	0	0	0	0	0	61	6	37	0	10	0	0	37	0	0	0	0	0	48
assemblage-521-552	0	0	0	0	6	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	37	0	0	0	0	0	0	0	0	0	0	0	0	13	44	0	0	0	0	0	34	0	0	0	0	0	0	0	140	0	65	0	0	0	0	86	0	0	0	0	0	36
assemblage-507-435	0	0	0	0	7	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11	41	0	0	0	0	0	11	0	0	0	0	0	0	11	44	0	0	0	0	0	32	0	0	0	0	0	0	4	119	0	73	7	0	0	0	77	0	0	0	0	0	29
assemblage-521-555	30	9	0	0	0	0	0	0	0	6	0	10	0	0	0	45	0	31	0	0	0	37	0	0	0	0	0	0	0	0	0	27	0	0	0	7	0	0	0	0	0	26	44	0	8	0	0	0	0	0	46	0	0	0	0	0	67	3	34	0	17	0	0	14	0	0	0	0	0	39
assemblage-444-561	20	0	0	0	0	0	0	0	0	34	0	0	0	0	0	21	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	3	0	0	0	32	95	0	13	0	0	0	0	0	9	0	0	0	0	0	77	2	33	0	0	0	0	75	0	0	0	10	0	25
assemblage-463-336	17	12	0	0	0	0	0	0	0	6	0	25	0	0	0	73	0	34	0	0	0	35	0	0	0	0	0	0	0	0	0	21	0	0	0	5	0	0	4	0	0	26	33	0	9	0	0	0	0	0	62	0	0	0	0	0	48	8	15	0	9	0	7	19	0	0	0	0	0	32
assemblage-384-352	12	6	0	0	0	0	0	0	0	9	0	16	0	0	0	70	0	36	0	0	0	27	0	0	0	0	0	0	0	0	0	47	0	0	0	6	0	0	8	0	0	25	34	13	8	0	0	0	0	0	47	0	0	0	0	0	45	4	28	0	9	0	4	15	0	0	0	0	0	31
assemblage-527-523	24	0	0	0	0	0	0	0	0	21	0	0	0	0	0	20	0	0	3	0	0	25	3	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	33	79	0	4	0	0	0	0	0	10	0	0	0	0	0	84	10	31	0	0	0	0	75	0	0	0	20	0	35
assemblage-432-479	3	0	0	0	0	0	0	0	0	52	0	0	0	0	0	65	0	0	0	4	0	33	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	53	0	0	0	0	0	0	0	0	0	0	0	0	0	128	8	34	0	0	0	0	68	0	0	0	0	0	37
assemblage-544-611	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	22	0	0	0	0	11	0	0	0	0	0	0	24	28	0	0	0	0	0	26	0	0	11	0	19	0	0	120	0	73	0	0	0	0	89	0	0	6	0	0	10
assemblage-550-465	23	0	0	0	0	0	0	0	0	0	0	10	0	0	0	80	0	27	0	0	0	31	0	0	0	0	0	0	0	0	0	23	0	0	0	5	0	0	6	0	0	23	33	6	15	0	0	0	0	0	52	0	0	0	0	0	57	0	33	0	19	0	6	15	0	0	0	0	0	36
assemblage-478-546	17	0	0	0	0	0	0	0	0	16	0	0	0	0	0	51	0	17	0	0	0	50	0	0	0	0	0	0	0	0	6	5	12	0	0	0	0	0	0	0	0	27	57	0	15	0	0	0	0	0	22	0	0	0	0	0	71	26	44	0	0	0	0	36	0	0	0	0	0	28
assemblage-557-394	0	0	0	0	9	0	0	0	0	63	0	0	0	0	0	23	0	0	0	0	0	40	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	8	50	0	0	0	0	0	15	0	18	0	0	0	0	0	142	0	41	0	0	0	0	52	0	0	0	0	0	32
assemblage-371-326	0	0	0	0	18	0	0	0	0	49	0	0	0	0	0	28	0	0	0	0	0	55	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	3	0	11	26	0	0	0	0	0	14	0	16	0	0	0	0	0	147	0	33	0	0	0	0	53	0	0	0	0	0	30
assemblage-377-570	12	0	0	0	0	0	0	0	0	34	0	0	0	0	0	26	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	26	99	0	8	0	0	0	0	0	13	0	0	0	0	0	73	10	18	0	0	0	0	74	0	0	0	10	0	34
assemblage-390-415	13	9	0	0	0	0	0	0	0	11	0	18	0	0	0	58	0	38	0	0	0	34	0	0	0	0	0	0	0	0	0	27	0	0	0	14	0	0	8	0	0	28	36	0	12	0	0	0	0	0	51	0	0	0	0	0	41	3	26	0	10	0	0	26	0	0	0	0	0	37
assemblage-394-439	2	0	0	0	0	0	0	0	0	49	0	0	0	0	0	47	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	8	51	0	0	0	0	0	0	0	6	0	0	0	0	0	130	8	33	0	0	0	0	80	0	0	0	0	0	37
assemblage-649-566	0	0	0	0	6	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	35	0	0	0	0	0	0	0	0	0	0	0	0	12	54	0	0	0	0	0	24	0	0	0	0	0	0	6	121	0	58	0	0	0	0	96	0	0	0	0	0	32
assemblage-603-296	27	8	0	0	0	0	0	0	0	0	0	23	0	0	0	47	7	36	0	0	0	34	0	0	0	0	0	0	0	0	0	22	0	0	0	7	0	0	14	0	0	21	34	5	15	0	0	0	0	0	43	0	0	0	0	0	47	0	23	0	21	0	0	26	0	0	0	0	0	40
assemblage-538-178	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	42	0	0	0	0	0	2	0	0	0	0	0	0	17	37	0	0	0	0	0	23	0	0	0	0	0	0	0	122	0	76	4	0	0	0	93	0	0	0	0	0	39
assemblage-641-489	0	0	0	0	6	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	3	25	0	0	0	0	0	0	0	0	0	0	0	0	18	60	0	0	0	0	0	34	0	0	0	0	0	0	6	120	0	54	0	0	0	0	88	0	0	0	0	0	40
assemblage-616-551	0	0	0	0	13	0	6	0	0	48	0	0	0	0	0	15	0	0	0	0	0	43	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	0	8	31	0	0	0	0	0	10	0	17	0	0	0	0	0	149	0	44	0	0	0	0	68	0	0	0	0	0	27
assemblage-418-418	0	0	0	0	8	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	22	30	0	0	0	0	0	47	0	0	0	0	0	0	0	155	0	44	6	0	0	0	75	0	0	0	0	0	22
assemblage-587-430	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	59	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	5	63	0	0	0	0	0	0	0	8	0	0	0	0	0	132	11	23	0	0	0	0	78	0	0	0	0	0	33
assemblage-318-446	0	0	0	0	0	0	0	0	31	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	53	16	0	0	0	0	19	0	0	0	0	0	0	22	14	0	0	0	0	0	37	0	0	14	0	15	0	0	113	0	47	0	0	0	0	78	0	0	12	0	0	10
assemblage-591-436	19	5	0	0	0	0	0	9	0	8	0	0	0	0	0	29	0	30	0	0	0	48	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	16	0	6	50	41	0	22	0	0	0	0	0	26	0	0	0	0	0	67	19	36	0	0	0	0	32	0	0	0	0	0	20
assemblage-296-526	15	0	0	9	0	0	0	0	0	21	0	15	0	0	0	86	8	26	0	0	0	32	0	0	0	7	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	43	0	0	0	0	0	57	0	26	0	24	0	15	25	0	0	0	0	0	51
assemblage-266-508	0	0	0	0	9	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	12	30	0	0	0	0	0	0	0	0	0	0	0	0	17	38	0	0	0	0	0	28	0	0	0	0	0	0	0	146	0	55	4	0	0	0	81	0	0	3	0	0	40
assemblage-695-531	20	0	0	0	0	0	0	0	0	24	0	0	0	0	0	18	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	21	80	0	8	0	0	0	0	0	14	0	4	0	0	0	83	10	27	0	0	0	0	82	0	0	0	8	0	36
assemblage-388-522	24	0	0	0	0	0	0	0	0	9	0	0	0	0	0	41	0	20	0	0	0	75	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	0	22	48	0	16	0	0	0	0	0	12	0	0	0	0	0	86	25	41	0	0	0	0	31	0	0	0	7	0	22
assemblage-402-587	0	0	0	0	8	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	24	0	0	18	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	21	40	0	0	0	0	0	40	0	0	0	0	0	0	0	143	0	24	14	0	0	0	81	0	0	0	0	0	38
assemblage-648-678	13	10	0	0	0	0	0	0	0	11	0	12	0	0	0	69	0	27	0	0	0	36	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	36	43	6	8	3	0	0	0	0	30	0	0	0	0	0	57	6	45	0	13	0	0	15	0	0	0	0	0	38
assemblage-457-430	19	12	0	0	0	0	0	0	0	0	0	18	0	0	0	55	4	25	0	0	0	34	0	0	0	0	0	0	0	0	0	24	0	0	0	6	0	0	4	0	0	24	39	6	7	0	0	0	0	0	50	0	0	0	0	0	65	11	33	0	15	0	8	14	0	0	0	0	0	27
assemblage-676-543	33	4	0	0	0	0	0	0	0	5	0	0	0	0	0	49	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	20	0	5	29	68	0	24	0	0	0	0	0	19	0	0	0	0	0	70	13	37	0	0	0	0	28	0	0	0	0	0	36
assemblage-518-329	24	0	0	0	0	0	0	0	0	9	0	0	0	0	0	31	0	22	0	0	0	69	0	0	0	0	0	0	0	0	9	13	3	0	0	0	0	0	0	0	0	20	70	0	25	0	0	0	0	0	20	0	0	0	0	0	75	20	42	0	0	0	0	16	0	0	0	9	0	23
assemblage-658-550	0	0	0	0	15	0	5	0	0	56	0	0	0	0	0	21	0	0	0	0	0	32	0	0	0	0	0	0	4	0	0	18	0	0	0	0	0	0	0	5	0	17	35	0	0	0	0	0	22	0	25	0	0	0	0	0	139	0	30	0	0	0	0	67	0	0	0	0	0	9
assemblage-720-545	13	0	0	0	0	0	0	0	0	34	3	18	0	0	0	63	13	34	0	0	0	38	0	0	0	5	0	0	0	0	0	26	0	0	0	7	0	0	5	0	0	19	10	0	14	0	0	0	0	0	50	0	0	0	0	0	38	0	23	0	23	0	8	10	0	0	0	0	0	46
assemblage-413-510	26	0	0	0	0	0	0	0	0	32	0	0	0	0	0	27	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	27	80	0	4	0	0	0	0	0	12	0	0	0	0	0	73	8	27	0	0	0	0	91	0	0	0	9	0	26
assemblage-417-539	0	0	0	0	7	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	20	0	0	6	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	9	47	0	0	0	0	0	52	0	5	0	0	0	0	0	143	0	34	10	0	0	0	54	0	0	0	0	0	25
