Assemblage_Name	6197775-1-4	2-4563034-4	0-3238879-5590199	2-2596023-4	4-5135261-2	0-3238879-7757338	2751279-0-3	0-3238879-846794	0-0-2148195	6122713-3238879-6138094	1929731-4563034-4	4-3864711-2199186	1741039-1-4	0-7805550-3	3442673-0-4071439	3236763-3238879-3	7245796-3850678-3	4-5135261-1907443	0-9294256-3	2709898-5135261-4587429	3442673-1065966-4071439	2-1-1079395	2-5643362-4	6269949-1-4	2-1-4	1844958-1-4	3-8244346-2679564	0-6024646-6138094	7245796-1305743-3	7245796-2819071-6831437	3-3-3	4-5135261-4587429	424494-1-4	0-3238879-3	8217965-3238879-3	1300697-7759368-3	487961-3238879-2379515	2-2-1944674	0-0-3	8268490-2819071-3	2226820-0-3	0-9949628-3	4863115-5135261-2199186	5121433-1-4	8074213-1-4	1741039-8731177-4	1-2-2	0-3238879-1895335	0-5606499-3	4-5135261-2199186	2-0-1578319	0-3238879-4261328	0-1599321-3	7681464-3238879-6138094	0-2507255-3	2-1408472-4	1741039-4357303-4	0-3135436-3	2930062-3850678-3	7245796-457422-3	1750808-9118913-3	8094510-3238879-3	9262563-6024646-6138094	7245796-2819071-6784922	1-2-5818762	7245796-2819071-3	7245796-2819071-1046215	0-3238879-8942647	5673213-1-1718762	7379437-0-3	2-1-1718762	0-7368667-3	8320960-1-4	105073-2819071-3	0-3238879-9905883	0-3238879-5957887	2-4100216-4	3-4-0	8641710-0-3	0-5961745-3	2-1-5620447	9574043-3238879-6138094	3-0-2679564	0-2419178-3	0-4127561-3	4-6775148-2199186	2-1-4379394	3467961-2819071-3	7245796-3238879-3	0-1404450-6570795	2938094-1-4	7386432-3238879-3	1750808-4354820-3	94893-5135261-2199186	4-8511334-2199186	8980706-5135261-2199186	4-6083616-2199186	0-3613859-6138094	487961-3238879-3	0-9322435-3	6090158-5135261-2199186	8868570-5135261-2199186	4-6867777-2199186	0-3238879-6138094	0-0-2010397	9008891-1-4	2-1-120722
assemblage-532-354	0	0	0	0	14	0	0	0	0	0	0	0	4	0	30	0	30	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	113	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	60
assemblage-363-547	0	9	10	0	5	0	0	7	0	0	0	0	26	0	45	13	0	0	0	0	0	0	2	0	58	0	0	0	0	0	0	0	0	121	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	49
assemblage-529-629	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	8	0	0	0	17	0	67	0	0	0	0	0	0	20	0	4	0	0	0	0	0	0	20	0	0	5	0	5	0	0	0	0	0	0	0	4	0	0	68	0	0	22	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	60	48	0	48
assemblage-707-574	0	0	0	0	0	0	8	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	53	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	33	0	12	13	0	0	0	0	0	0	0	0	0	0	5	0	146	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	16	0	39
assemblage-363-465	0	8	10	0	5	0	0	20	0	0	0	0	20	0	40	12	0	0	0	0	0	0	7	0	67	0	0	0	0	0	0	0	0	111	0	0	0	5	20	0	0	0	0	0	0	0	10	0	0	67	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	43
assemblage-368-631	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	0	0	0	92	0	0	0	0	0	0	0	0	78	0	0	0	0	42	0	4	0	0	9	0	0	0	0	0	16	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	39	0	0	60
assemblage-411-672	0	0	0	0	15	0	0	7	0	0	0	0	16	0	25	7	9	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	141	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	57	0	0	0	0	0	0	7	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-348-464	0	0	0	0	8	0	0	8	0	0	0	0	12	0	14	9	12	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	146	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	9	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
assemblage-698-498	0	0	0	0	14	0	0	5	0	0	0	0	17	5	25	0	28	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	90	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	52
assemblage-497-493	0	16	6	0	8	0	0	3	0	0	0	0	24	0	32	10	0	0	0	0	0	0	15	0	57	0	0	0	0	0	0	0	0	108	0	0	0	0	8	0	0	0	0	0	0	0	9	0	0	100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-409-524	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	108	0	0	0	0	0	0	0	0	58	0	0	0	0	37	0	7	0	0	15	0	0	0	0	0	33	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	0	34	0	0	45
assemblage-696-326	0	0	9	0	4	0	0	4	0	0	0	0	7	0	27	0	0	0	0	0	0	0	0	0	77	8	0	0	0	0	0	0	0	130	0	0	0	9	23	0	0	0	0	0	0	0	16	0	0	64	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	10	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	47
assemblage-404-579	0	0	0	0	8	0	0	6	0	0	0	0	5	0	14	0	24	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	129	0	0	0	0	37	0	0	0	0	0	0	4	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	49
assemblage-596-514	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	116	0	0	0	0	0	0	0	0	68	0	0	0	0	30	0	8	0	0	11	0	0	0	0	0	20	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	27	0	0	48
assemblage-387-549	0	0	0	0	0	0	10	0	0	0	0	38	0	0	0	0	0	0	0	0	7	0	0	0	84	0	0	0	0	0	0	0	0	53	0	0	0	0	15	0	23	0	0	0	0	0	0	0	0	32	0	8	18	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	36	5	0	40
assemblage-612-665	0	0	0	0	0	0	15	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	67	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	28	0	8	18	0	0	0	0	0	0	0	0	0	0	4	0	131	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	23	0	35
assemblage-432-615	0	0	0	0	7	0	0	0	0	0	0	0	3	0	14	0	37	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	107	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	57
assemblage-767-668	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	118	0	0	0	0	46	0	0	0	0	9	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	0	0	57	0	0	51
assemblage-525-510	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	130	0	0	0	0	56	0	0	0	0	3	0	0	0	0	0	31	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	50	0	0	43
assemblage-543-479	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	96	0	0	0	0	0	0	0	0	84	0	0	0	0	39	0	12	0	0	4	0	0	0	0	0	21	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	34	0	0	51
assemblage-275-306	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	64	0	0	0	0	38	0	15	0	0	6	0	0	0	0	0	25	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	53	0	4	36
assemblage-436-616	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	13	0	0	0	12	0	42	0	0	0	0	0	0	30	0	9	0	0	0	0	0	0	14	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	34	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	48	0	63
assemblage-535-590	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	113	0	0	0	0	61	0	0	0	0	5	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	45	0	0	47
assemblage-496-517	0	0	0	0	8	0	0	6	0	0	0	0	13	0	15	11	9	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	137	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	61	0	0	0	0	0	0	10	0	0	0	0	22	0	0	12	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	34
assemblage-511-550	0	0	0	0	10	0	0	2	0	0	0	0	12	0	16	0	6	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	158	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	50	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	33
assemblage-565-445	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	64	0	0	0	0	21	0	11	0	0	15	0	0	0	0	0	17	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	35	0	7	59
assemblage-392-520	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	6	0	0	0	5	0	38	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	17	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	54	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	44	58	0	65
assemblage-529-483	0	0	9	0	0	0	0	14	0	0	0	0	9	0	41	0	0	0	0	0	0	0	0	0	74	3	0	0	0	0	0	0	0	101	0	0	0	14	36	0	0	0	0	0	0	0	16	0	0	56	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	13	0	0	0	0	0	0	0	58
assemblage-530-503	0	0	8	0	0	0	0	0	0	0	0	0	9	0	34	0	0	0	0	0	0	0	0	0	81	1	0	0	0	0	0	0	9	110	0	0	0	7	39	0	0	0	0	0	0	0	27	0	0	53	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	9	0	0	0	0	0	0	0	46
assemblage-663-385	0	4	10	0	0	0	0	0	0	0	0	0	8	0	22	0	0	0	0	0	0	0	0	0	71	9	0	0	0	0	0	0	0	102	0	0	0	16	39	0	0	0	0	0	0	0	19	0	0	66	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	64
assemblage-548-384	0	11	16	0	0	0	0	10	0	0	0	0	13	0	41	5	0	0	0	0	0	0	7	0	72	0	0	0	0	0	0	0	0	113	0	0	0	0	13	0	0	0	0	0	0	0	8	0	0	91	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	49
assemblage-499-650	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	81	0	0	0	0	0	0	0	0	60	0	0	0	0	57	0	0	0	0	0	22	16	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	52
assemblage-291-504	0	0	8	0	0	0	0	7	0	0	0	0	8	0	23	0	0	0	0	0	0	0	0	0	77	8	0	0	0	0	0	0	0	98	0	0	0	4	52	0	0	0	0	0	0	0	15	0	0	50	0	0	0	0	0	0	10	0	0	0	11	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	21	0	0	0	0	0	0	0	67
assemblage-436-466	0	0	0	0	0	6	13	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	68	0	0	0	0	21	0	13	0	0	0	0	0	0	0	0	43	0	8	38	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	9	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	56	3	0	29
assemblage-502-519	0	0	0	0	0	0	0	0	0	8	0	15	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	12	0	38	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	29	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	58	42	0	56
assemblage-529-551	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	8	0	0	0	15	0	46	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	18	0	0	9	0	6	0	0	0	0	0	0	0	10	0	0	109	0	0	26	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	37	47	0	48
assemblage-472-658	0	16	10	0	6	0	0	13	0	0	0	0	12	0	43	11	0	0	0	0	0	0	6	0	50	0	0	0	0	0	0	0	0	105	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	57
assemblage-521-552	0	0	0	0	0	0	8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	31	0	7	23	0	0	0	0	0	0	0	0	0	0	6	0	112	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	16	0	53
assemblage-507-435	0	0	0	0	0	0	3	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	65	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	18	0	5	15	0	0	0	0	0	0	0	0	0	0	8	0	158	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	15	0	37
assemblage-521-555	0	10	10	0	9	0	0	7	0	0	0	0	17	0	43	5	0	0	0	0	0	0	9	0	73	0	0	0	0	0	0	0	0	96	0	0	0	0	13	0	0	0	0	0	0	0	8	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41
assemblage-444-561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	70	0	0	0	0	0	0	0	0	65	0	0	0	0	79	0	0	0	0	0	16	13	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	9	16	0	0	46
assemblage-463-336	0	16	11	0	8	0	0	13	0	0	0	0	14	0	36	12	0	0	0	0	0	0	11	0	60	0	0	0	0	0	0	0	0	110	0	0	0	1	12	0	0	0	0	0	0	0	9	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	53
