Assemblage_Name	4-4563535-1	2-2680466-0	3037240-9034083-1	4-1885747-1	2-0-3779902	3037240-5865135-1	4552378-5515373-1	2994375-5515373-1	6808320-5515373-1	7707212-6806106-6461617	4143210-5515373-6494348	3229175-2-1	1740420-0-1239109	2-8109923-1239109	6099412-2-1	1-4844369-2	3718014-7597781-0	499111-5515373-1	4-6806106-6677925	5010975-5515373-1	6099412-5515373-5875201	7881755-9311818-1	6099412-92576-1	2-0-8430225	4641881-6806106-1	7881755-6902352-3937569	6099412-2-5544878	6099412-7267028-1	2-3-8522456	6099412-5515373-8712572	7497767-5515373-6494348	288058-5357767-1	2-0-5134026	1-1-2	2-0-2876955	4-2-5104120	2-0-980056	1599949-7595352-3521603	1396354-0-3521603	2-7769458-1450577	1649207-392384-1	1-3234706-3563220	3718014-0-0	7881755-5515373-2467601	4963386-3076882-1	6099412-2-9839819	4-7336362-1	4-4812584-1	6099412-8642462-1	4-9103438-1	2-0-0	3359263-7597781-0	3037240-3976699-1	2-8502954-3521603	4-6806106-1	6099412-8660361-1	2195455-5515373-1	7881755-8187639-3937569	9260691-8814454-1	7881755-5515373-1	4-3-2	4-6806106-7145078	4-5494957-1	2-1968290-3521603	6099412-7928910-9677841	2-3-0	2-3-2	2-8112156-0	6099412-4572036-1	6099412-5515373-4916366	6099412-5515373-1	2-0-1239109	6042394-0-3521603	3359263-5669128-0	7881755-6902352-2347217	4-2166817-9639845	3037240-6806106-1	288058-4780678-1	1833805-6902352-3937569	2-0-3521603	2-0-5393290	9375066-2880506-1	4-6806106-307342	9375066-6806106-1	4-984596-1	2-0-6480645	4-2-1	2-4971647-0	6099412-5515373-4528733	7522381-3-2	9133104-5515373-1	1-3206775-3563220	5721792-5515373-1	4-3076882-1	7497767-5515373-1	2-6062031-2	4-1889127-3	6658491-0-3521603	4-3076882-9289057	7096949-8814454-1	6708100-3076882-1	1-0-0	223931-3076882-1	6099412-5515373-1140353	1-3-3563220	7096949-6806106-1	818700-0-3521603	2-0-3810459	5292897-2-1	2-0-8567060	7881755-4780678-1	4811131-0-0	7881755-4780678-3937569	1649207-5515373-504794	6099412-1466744-1	4-2166817-1	1649207-5515373-1919723	2-1557814-3521603	3037240-6806106-2469844	6099412-6953095-1	1649207-5515373-1	8089800-1968290-3521603	6245535-7303766-3521603	6414377-5515373-1	2-1350369-0	2-3-2534141	7096949-8814454-7239219	9375066-2479886-1	4805592-7595352-3521603	2-0-2794799	2132175-5515373-1	2-7595352-3521603	3832977-0-3521603	7497767-5515373-6834716	9089993-8814454-1	7096949-7227799-1	4-3076882-538509	6099412-8641326-5544878
assemblage-543-670	7	0	0	0	16	0	0	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	0	25	0	20	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	54	23	0	0	11	0	4	0	0	5	0	0	0	24	0	0	0	0	0	0	0	0	0	11	0	0	0	0	7	67	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	17	0	0	0	0	8	0	17	0	0	0	0	0	89
assemblage-556-482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	23	0	0	0	13	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	78	15	0	0	0	0	0	0	0	87	0	5	0	12	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	19	0	0	0	0	0	8	0	0	0	0	21	0	13	0	0	14	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	45
assemblage-504-504	2	0	0	0	20	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	0	26	0	15	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	45	47	0	0	13	0	7	0	0	25	0	0	0	20	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	67	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	6	0	13	0	0	0	0	9	0	30	0	0	0	0	0	74
assemblage-584-478	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	39	72	0	0	27	0	79	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	18	11	0	31	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
assemblage-578-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	27	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	159	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	22	0	14	0	0	28	0	0	0	0	14	5	0	0	6	0	0	0	0	0	0	0	9	0	0	0	0	73
assemblage-548-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	45	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	10	14	0	0	33	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	17	0	0	0	0	0	0	0	28	0	0	0	16	0	0	0	0	0	0	0	0	0	0	24	0	13	0	0	0	0	6	0	0	0	0	0	0	0	0	33	0	0	0	0	3	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	56
assemblage-584-407	0	0	0	0	32	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	25	91	0	0	19	0	74	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	16	23	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-539-470	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	48	0	0	36	0	33	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	47	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	9	0	0	0	0	0	0	0	0	35	0	0	0	0	0	52
assemblage-392-436	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	64	0	0	42	0	30	0	0	13	0	0	0	26	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	35	27	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	10	0	0	0	0	0	0	0	0	29	0	0	0	0	0	53
assemblage-539-478	0	0	0	0	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	29	102	0	0	25	0	65	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	7	0	48	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	9	0	0	0	0	0	0	0	0	7	0	0	0	7	0	45
assemblage-735-485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	18	9	0	0	5	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	97	11	0	0	0	0	0	0	0	97	0	3	0	20	0	0	0	0	0	0	0	0	0	0	26	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	20	0	8	0	0	17	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-414-450	0	0	0	0	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	43	84	0	0	34	0	67	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	15	16	0	29	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-511-498	0	0	0	0	15	0	0	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	21	0	15	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	42	0	0	10	0	9	0	0	6	0	0	0	37	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	66	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	11	0	4	0	0	0	0	7	0	29	0	0	0	0	0	73
assemblage-708-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	6	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	9	0	0	0	12	0	0	0	19	0	0	0	63	0	0	0	0	31	4	0	0	0	0	5	17	0	0	0	114	25	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-494-424	0	0	0	0	19	0	0	0	0	0	0	0	0	0	12	0	20	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	23	0	0	0	0	2	0	0	65	0	0	0	22	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	78	8	0	0	0	0	0	0	0	0	0	0	0	17	0	7	12	0	0	0	0	3	5	0	0	14	0	0	0	0	0	0	21	11	0	0	0	0	60
assemblage-402-661	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	46	0	0	33	0	36	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	28	25	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	9	0	0	0	0	0	0	0	0	24	0	0	0	0	0	55
assemblage-490-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	5	8	0	0	32	0	0	0	6	22	0	0	52	0	0	0	0	20	5	0	0	0	0	0	7	0	0	0	94	16	0	0	0	0	0	0	0	13	0	0	0	29	0	0	0	0	0	0	0	0	0	0	16	0	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-484-480	0	0	0	0	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	44	87	0	0	36	0	66	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	26	0	0	0	0	0	23	16	0	35	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-643-624	0	0	0	0	0	0	0	0	4	0	0	0	0	0	60	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	22	3	0	0	15	0	0	0	6	8	0	0	46	0	0	0	0	29	6	0	0	0	0	0	15	0	0	0	93	27	0	0	0	0	0	0	0	19	0	0	0	17	0	0	0	0	0	0	0	0	0	0	12	0	19	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-517-425	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	62	0	0	36	0	26	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	38	22	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	8	0	0	0	0	0	0	0	0	43	0	0	0	0	0	50
assemblage-571-521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	150	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	13	0	20	6	0	30	0	0	0	0	6	4	0	0	18	0	0	0	0	0	0	0	12	0	0	0	0	52
assemblage-575-628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	11	6	0	0	32	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	26	0	0	0	0	0	0	0	31	0	0	0	24	0	0	0	0	0	0	4	0	0	0	29	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	8	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-504-605	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	57	48	0	0	26	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	20	9	0	35	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	12	0	0	0	4	0	0	0	0	0	0	0	0	2	0	48
assemblage-505-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	12	0	0	0	24	0	0	0	6	13	0	0	54	0	0	0	0	24	7	0	0	0	0	0	7	0	0	0	98	17	0	0	0	0	0	0	0	29	0	0	0	23	0	0	0	0	0	0	0	0	0	0	22	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-593-363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	17	0	0	0	8	0	0	0	15	0	0	0	58	0	0	0	0	14	9	0	7	0	0	8	14	0	0	0	108	27	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	52
assemblage-494-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	38	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	47	0	0	0	0	0	25	0	0	0	0	32	27	18	0	0	58	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	14	0	0	0	0	21	0	0	17	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	81
assemblage-485-592	0	0	0	0	14	0	0	0	0	0	0	0	0	0	10	0	24	0	0	0	0	0	0	40	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	26	0	0	0	0	7	0	0	82	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	66	8	0	0	0	0	0	0	0	0	0	6	0	10	0	6	18	0	0	0	0	8	10	0	0	20	0	0	0	0	0	0	16	7	0	0	0	0	49
assemblage-401-274	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7	0	22	0	0	0	0	0	0	37	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	9	0	0	0	0	0	0	0	66	0	0	0	5	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	65	13	0	0	0	0	0	0	0	0	0	0	0	9	0	8	20	0	0	0	0	8	0	0	0	29	0	0	0	0	0	0	17	15	0	0	0	8	57
assemblage-554-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	26	0	0	0	0	0	0	19	0	0	0	0	0	0	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	146	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	14	0	16	0	0	32	0	0	0	0	8	12	0	0	15	0	0	0	0	0	0	0	4	0	0	0	0	60
assemblage-586-332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	50	0	0	0	0	0	17	0	0	0	0	21	24	14	0	0	67	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	9	0	0	0	0	0	0	0	0	28	0	0	0	0	33	0	0	14	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	56
assemblage-459-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	34	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	0	28	0	0	0	54	0	0	0	0	0	27	0	0	0	0	27	22	10	0	0	78	9	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	7	0	0	0	0	0	0	0	0	26	0	0	0	0	30	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-407-621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	23	0	0	0	9	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	88	10	0	0	0	0	0	0	0	98	0	0	0	16	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	9	0	0	0	0	0	7	0	0	0	0	27	0	4	0	0	21	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	52
assemblage-494-697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	11	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	109	21	0	0	0	0	0	0	0	94	0	6	0	11	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	11	0	0	0	0	0	0	0	0	0	0	27	0	3	0	0	10	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-614-342	0	0	0	0	34	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	30	64	0	0	30	0	66	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	23	10	0	39	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	14	0	0	0	0	0	0	0	0	0	0	0	0	5	0	52
assemblage-627-533	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6	0	21	0	0	0	0	0	0	23	7	7	0	0	0	0	0	0	4	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	15	0	0	0	0	2	0	0	70	0	0	0	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	66	12	0	0	0	0	0	0	0	0	0	0	0	8	0	9	17	0	0	0	0	7	8	0	0	22	0	0	0	0	0	0	20	8	0	0	0	0	62
assemblage-559-406	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	33	70	0	0	27	0	79	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	13	16	0	21	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	15	0	0	0	0	0	0	0	0	0	0	0	0	8	0	59
assemblage-459-453	4	0	0	0	23	0	0	0	0	0	0	0	0	0	9	0	13	0	0	0	0	0	0	26	9	20	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	51	33	0	0	7	0	6	0	0	10	0	0	0	17	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	56	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	11	0	0	0	0	6	0	36	0	0	0	0	0	71
assemblage-360-364	0	0	0	0	22	0	0	0	0	0	0	0	0	0	15	0	8	0	0	11	0	0	0	18	0	22	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	44	0	0	18	0	13	0	0	11	0	0	0	16	0	0	0	0	0	0	0	0	0	13	0	0	0	0	9	53	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	10	0	0	0	0	4	0	28	0	0	0	0	0	71
assemblage-381-517	0	0	0	0	0	0	7	0	9	0	0	0	0	0	43	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	18	0	0	0	19	0	0	0	7	9	0	0	65	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	90	18	0	0	0	0	0	0	0	27	0	0	0	14	0	0	0	0	0	0	7	0	0	0	30	0	15	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-469-395	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	56	0	0	37	0	34	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	32	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	6	0	0	0	0	0	0	0	0	27	0	0	0	0	0	60
assemblage-528-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	7	0	0	34	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	21	0	0	0	0	0	0	0	36	0	0	0	27	0	0	0	0	0	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	5	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-636-465	0	0	0	0	0	0	0	0	7	0	0	0	0	0	56	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	9	0	0	0	18	0	0	0	7	12	0	0	56	0	0	0	0	25	0	0	0	0	0	0	3	0	0	0	87	23	0	0	0	0	0	0	0	25	0	0	0	23	0	0	0	0	0	0	5	0	0	0	14	0	18	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-541-555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	20	18	0	0	14	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	106	7	0	0	0	0	0	0	0	77	0	4	0	10	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	19	0	0	0	0	0	0	0	0	0	0	24	0	7	0	0	20	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-541-557	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	45	0	0	32	0	42	0	0	6	0	0	0	22	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	45	20	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	7	0	0	0	0	0	0	0	0	36	0	0	0	0	0	62
