Assemblage_Name	8879535-4911755-3923841	639407-1-3964699	6877844-1-3	0-2-713457	639407-9117553-4813269	0-4672728-2	0-8837637-751432	5328149-1-3	4967745-348979-0	1-9619738-1	639407-1-3	4117610-3473083-751432	1168004-6669505-6626610	731982-6669505-3314351	4-7605833-3	5112188-2-2	0-3631743-2	0-4114787-2	639407-9290925-4436760	0-4672728-2115	5860422-6623486-2	0-7138593-2	639407-1-4648154	4-8775368-4173414	2782044-1-3	8958926-4289430-2	7406986-1-3	9220994-1-3	0-4289430-2	0-1-3	4-4864526-4925860	3782439-1-3	0-2721796-2	8096795-1-3	7120868-2-2	5331091-1-3	1-7699758-1	7488465-6669505-1	0-8837637-4147935	0-4822548-2	8879535-6623486-2	4-1-6112768	0-4672728-7447153	4117610-8837637-751432	1168004-6669505-1	6914584-1-3	4191592-8837637-2	0-6590342-2	2799067-1-3	0-6623486-2	4-1-4925860	4-1670202-3	6676441-4672728-2	639407-9117553-4436760	3064773-6623486-2	2612970-6623486-2	0-3443119-2	6409487-2-2	0-2-1968540	0-8837637-5178882	0-6516839-2	4-8775368-3	4-5692710-3	0-2-2	8798213-2-2	4-1-6397865	4117610-7999867-751432	639407-9290925-9733024	639407-1-8336891	0-7654881-2	0-8837637-2	9151194-6623486-2	6035535-2-2	1168004-6669505-3314351	9578651-1-3	0-2-4404629	4-1-2969818	0-2-8953239	3468238-1-3	4-1-3	7125768-1-3	4-2894322-4925860	7468179-2-2	6595499-1-3	4444656-1-3	4069184-2-2	8879535-6623486-3923841	0-6623486-9935892	0-9919114-2	0-752782-2	1-7699758-2155404	4971282-2-2	0-496486-2	8812740-8837637-2	9906180-1-3	4971282-6660375-2	0-8787193-2	0-5430882-2	4067512-1-3	2437958-8837637-2	4-1-5957016
assemblage-716-247	0	0	0	0	12	0	0	0	0	0	184	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	161	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-97-538	25	0	0	0	0	33	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	50	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	56	0	0	0	18	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-140-383	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	29	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	14
assemblage-684-671	0	0	0	0	0	138	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	79	65	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	84	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-262-911	0	0	0	0	0	0	0	0	0	0	144	0	0	0	21	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	100	0	0	0	14	0	0	34	0	0	0	0	0	0	0	11	57	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	48	0	0	0	0	7
assemblage-437-101	0	0	0	0	0	0	0	20	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	20	0	0	0	0	38	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	12
assemblage-802-123	28	0	0	0	0	13	0	0	0	0	80	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	73	42	0	0	0	34	0	0	0	0	0	0	0	103	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-592-295	0	0	0	0	0	14	0	0	0	0	155	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	167	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-420-685	12	0	0	0	0	20	0	0	0	0	68	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	71	53	0	0	0	18	0	0	0	0	0	0	0	93	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-950-291	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-867-301	0	0	0	0	0	0	0	15	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	19	0	0	0	0	29	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	12
assemblage-243-260	0	0	0	0	0	138	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	25	10	86	0	0	0	0	0	0	0	0	0	0	0	42	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-667-580	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-797-476	36	0	0	0	0	33	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	18	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	65	0	0	0	39	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-503-522	0	13	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-429-117	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	161	0	0	0	0	17	0	0	0	0	0	0	66	0	0	0	7	0	0	0	0	11
assemblage-794-418	0	0	0	0	0	126	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	22	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-511-700	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	6	0	0	0	16	0	0	0	0	12	0	0	0	0	105	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	65	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-396-413	0	0	0	0	0	0	0	27	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	14	0	0	0	0	33	0	15	0	0	0	0	7	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	11
assemblage-674-596	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	4	0	0	0	0	9
assemblage-931-801	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	96	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-586-303	0	0	0	0	0	7	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	14	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-688-589	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	12
assemblage-754-613	0	0	0	0	0	89	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	68	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-254-885	0	0	0	0	0	0	0	0	0	0	136	0	0	0	12	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	89	0	0	0	11	0	0	42	0	0	0	0	0	0	0	9	58	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	68	0	0	0	0	10
assemblage-271-278	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	279	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-748-637	0	0	0	0	0	60	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	73	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-122-945	0	0	0	6	0	0	0	0	0	94	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-424-664	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	118	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13
assemblage-923-806	19	0	0	0	0	11	0	0	0	0	82	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	69	35	0	0	0	32	0	0	0	0	0	0	0	81	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-795-100	5	0	0	0	0	89	0	0	0	0	56	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	93	10	0	0	0	12	0	0	0	0	0	0	0	51	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	43	0	0	24	0	0	0	0	0	0	0	0	0	0	15
assemblage-796-465	0	0	0	0	0	130	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	90	71	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	80	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-825-948	0	0	0	0	170	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-262-737	0	0	0	0	0	25	9	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	10	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-428-665	0	0	0	0	0	70	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	77	6	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-901-168	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-432-143	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	78	0	0	0	0	18	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	12
assemblage-677-600	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-406-405	0	0	0	0	0	0	0	18	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	18	0	0	0	0	23	0	15	0	0	0	0	13	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	8
assemblage-588-284	0	0	0	0	0	159	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	23	4	75	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-224-414	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	6
assemblage-788-470	36	0	0	0	0	34	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	50	0	0	0	32	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-431-760	0	0	0	0	0	0	48	0	0	0	178	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	22
assemblage-802-759	32	0	0	0	0	22	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	48	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	65	0	0	0	27	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-278-731	0	0	0	0	0	0	13	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
