Assemblage_Name	4-2348299-5204905	2-9687476-1	8762718-4-0	2-1-5916413	4-2348299-3	7897221-6104420-1	2-8286859-1	2-3-2	7897221-6259629-1	7717635-2348299-9900986	7705257-4-1	9109888-4-1	0-4-0	2-8177209-1	7081660-2693813-8707330	7897221-4-1	2-3-2323937	2-3-510429	2-6364314-1	8306433-1-4676275	0-4-5405467	8762718-5140645-0	2-3274797-1	6464140-4-1	4-1593331-3	8762718-4-5892737	4098953-4-0	8035301-4-1	2-8954120-1	2-1-3289697	2-5195785-4676275	2-4-7717504	2045731-89540-1	8762718-4-4335460	2-1-4146984	2-4-6308771	2-6899468-1	2-1-4676275	5647186-4-1	2-576810-5916413	2-5139000-1	2-4-6223180	5090419-6940874-4676275	2-4-1	8762718-4-8889123	2723742-1-3	1815862-4-2217097	7081660-4-8707330	4-2348299-9227105	4-2-4	2-7297772-2	2-1-716780	6586525-1-3	2-6940874-4676275	2-89540-1	2-4-2217097	2-1-3	2-4-1025064	9682190-1-3	8762718-4-8120911	2-4-2252046	2-6024411-2
assemblage-597-671	0	0	80	0	40	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	128	5	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	10
assemblage-460-153	0	0	79	0	34	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	132	13	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0
assemblage-684-472	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	0	16
assemblage-689-477	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	10
assemblage-308-566	0	0	0	0	0	0	0	12	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	286	0	8	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	10
assemblage-471-340	0	0	106	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	6	0	31	0	42	0	0	91	0	0	0	0	12
assemblage-922-687	0	0	14	0	80	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	2
assemblage-910-1006	0	0	19	0	52	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	17	0	0	0	0	0	211	40	0	0	0	0	0	0	0	0	16	0	0	0	0	86	0	0	11
assemblage-774-471	0	0	91	0	41	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	16	0	0	0	0	0	140	6	0	10
assemblage-239-868	0	0	61	0	84	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	56	93	0	0	0	0	0	0	0	0	16	0	0	0	0	15	0	0	11
assemblage-543-757	0	0	8	0	191	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	20	0	0	0	0	0	112	33	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	10
assemblage-615-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	136	116	0	0	0	0	0	10
assemblage-352-230	0	0	6	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	104	0	0	0	26	0	0	11
assemblage-614-458	0	0	78	0	72	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	135	0	0	3	0	0	0	0	10
assemblage-614-459	0	0	0	0	8	0	0	46	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	257	38	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	11
assemblage-598-655	0	0	31	0	19	0	0	79	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	146	14	0	0	0	12	0	0	0	0	0	0	0	0	0	177	0	0	1
assemblage-336-223	0	0	0	26	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	9
assemblage-787-982	0	0	23	0	9	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	53	0	0	0	0	0	63	0	0	20
assemblage-637-842	0	0	16	0	20	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	31	0	0	0	0	0	289	0	0	0	0	0	0	0	0	33	0	0	0	0	0	18	17	0	5
assemblage-912-277	0	0	0	0	70	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	32	0	118	0	0	0	17	0	0	25
assemblage-167-585	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	7	118	0	0	0	0	0	11
assemblage-605-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	42	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	20	0	0	0	37	0	0	13
assemblage-498-521	0	0	18	0	189	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	143	34	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	15
assemblage-594-235	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	28	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	26	0	0	0	41	0	0	7
assemblage-694-256	0	0	0	0	0	36	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	16	0	0	0	0	0	0	0	23	30	0	0	0	0	0	4
assemblage-160-161	6	0	68	0	100	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	19	7	0	0	0	0	0	0	0	0	124	0	0	5	0	0	0	0	10
assemblage-904-260	0	0	0	0	75	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	17	0	120	0	0	0	9	0	0	11
assemblage-206-182	0	0	0	0	0	0	0	9	0	0	0	0	25	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-396-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	4	135	0	0	0	0	0	21
assemblage-178-601	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	7	12	0	360	0	0	0	0	0	0	0	0	0	0	20	41	0	0	30	0	0	8
assemblage-165-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	29
assemblage-712-891	0	0	0	0	104	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	0	0	0	0	35	0	0	0	0	17	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	31	0	0	0	52	0	0	14
assemblage-635-856	0	0	0	0	62	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	33	0	134	0	0	0	11	0	0	13
assemblage-412-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	33	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	26	0	0	0	34	0	0	4
assemblage-319-550	0	0	15	113	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	8	0	0	0	0	0	209	0	0	0	0	0	0	0	0	10	0	0	0	0	0	25	12	0	7
assemblage-259-333	0	0	0	19	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	7
assemblage-520-558	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	4	96	0	0	0	0	0	12
assemblage-160-196	0	0	16	0	21	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	37	0	0	0	0	0	0	0	102	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	8
assemblage-359-264	0	0	29	0	74	0	0	77	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	17	0	0	0	0	3	44	0	0	0	0	0	0	0	0	0	96	0	0	39	0	71	0	0	4
assemblage-520-549	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	11	0	0	0	0	0	0	0	18	89	0	0	0	0	0	10
assemblage-242-242	0	0	240	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	8	0	0	0	0	1
assemblage-929-680	0	0	24	0	7	0	0	53	0	0	0	0	0	11	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	9
assemblage-943-691	0	0	11	0	73	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	10
assemblage-305-132	0	0	13	0	34	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	30	0	0	0	0	0	247	36	0	0	0	0	0	0	0	0	22	0	0	0	0	56	0	0	13
assemblage-526-916	0	0	28	0	41	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	20	0	0	0	0	0	230	37	0	0	0	0	0	0	0	0	19	0	0	0	0	68	0	0	12
assemblage-358-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	18
assemblage-611-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	17	0	351	0	0	0	0	0	0	0	0	0	0	26	53	0	0	23	0	0	20
assemblage-670-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	95	143	0	0	0	0	0	19
assemblage-907-527	0	0	0	0	0	0	0	335	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-358-786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	33	105	0	0	0	0	0	20
assemblage-742-872	0	0	32	0	65	0	0	77	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	21	0	0	0	0	6	36	0	0	0	0	0	0	0	0	0	97	0	0	45	0	80	0	0	12
assemblage-627-458	0	0	6	0	16	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	36	0	0	0	0	0	0	0	125	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	7
assemblage-545-737	0	0	0	0	21	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	191	61	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	10
assemblage-606-238	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	33	7	0	0	0	0	0	9
assemblage-195-187	0	4	0	0	0	0	0	10	0	0	0	0	38	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-171-608	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	10
assemblage-466-351	0	0	78	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	7	0	23	0	38	0	0	114	0	0	0	0	11
assemblage-687-910	0	0	13	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	114	0	0	0	13	0	0	12
assemblage-209-176	0	8	0	0	0	0	0	14	0	0	0	0	27	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-281-541	0	0	23	0	8	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	61	0	0	0	0	0	43	0	0	24
assemblage-762-878	0	0	10	0	18	0	0	39	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	265	58	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	10
assemblage-181-190	0	0	44	0	103	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	19	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	91	0	0	31	0	77	0	0	19
assemblage-168-953	0	0	0	0	0	32	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	30	0	0	0	0	0	0	0	18	27	0	0	0	0	0	0
assemblage-990-345	0	0	0	5	95	0	0	30	0	9	0	0	0	0	0	0	0	0	0	0	0	0	17	0	7	0	0	0	0	0	0	24	0	0	0	0	27	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	17	0	0	0	48	0	0	7
assemblage-549-750	0	0	90	0	37	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	114	12	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	11
assemblage-480-335	0	0	87	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	37	0	0	118	0	0	0	0	11
assemblage-535-559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	25	115	0	0	0	0	0	16
assemblage-183-166	0	0	7	0	39	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	48	0	0	0	0	0	0	0	102	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	10
assemblage-176-599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	113	127	0	0	0	0	0	18
assemblage-924-289	0	0	11	102	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	11	0	0	0	0	0	217	0	0	0	0	0	0	0	0	18	0	0	0	0	0	26	19	0	10
assemblage-235-847	0	0	72	0	82	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	34	104	0	0	0	0	0	0	0	0	15	0	0	0	0	19	0	0	13
assemblage-298-582	0	0	0	0	0	0	0	9	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	279	0	10	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	12
assemblage-172-188	0	0	100	0	70	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	115	0	0	3	0	0	0	0	9
assemblage-299-556	0	0	0	97	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	10	0	0	0	0	0	252	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19	13	0	9
assemblage-809-471	0	0	0	0	71	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	185	0	0	0	0	0	0	13	0	0	0	0	0	0	0	57	0	0	15
assemblage-183-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	14	0	349	0	0	0	0	0	0	0	0	0	0	30	52	0	0	23	0	0	22
assemblage-870-401	0	0	16	9	16	0	0	54	0	0	0	0	0	9	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	6
assemblage-299-553	0	0	0	0	0	0	0	8	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	4	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	23
assemblage-267-236	0	0	269	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	8	0	0	0	0	4
assemblage-690-252	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	114	0	8	0	0	0	19
assemblage-889-395	0	0	86	0	46	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	16	0	0	0	0	0	141	15	0	4
assemblage-619-459	0	0	8	0	32	0	0	41	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	19	0	52	0	0	0	0	0	0	0	97	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	9
assemblage-296-136	0	0	28	0	111	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	141	68	0	0	0	0	0	0	0	0	20	0	0	0	0	60	0	0	9
assemblage-609-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	139	124	0	0	0	0	0	15
assemblage-526-929	0	0	7	0	59	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	81	0	0	0	0	0	50	62	0	0	0	0	0	0	0	0	9	0	0	0	0	91	0	0	8
assemblage-950-251	0	0	11	0	66	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	2
assemblage-663-393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	19	0	326	0	0	0	0	0	0	0	0	0	0	23	61	0	0	32	0	0	28
assemblage-1000-339	0	0	0	19	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4
assemblage-154-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	0	367	0	0	0	0	0	0	0	0	0	0	9	61	0	0	18	0	0	23
assemblage-181-932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	44	94	0	0	0	0	0	7
assemblage-343-236	0	0	0	88	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	41	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	16
assemblage-152-958	0	0	0	0	0	33	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	23	0	0	0	0	0	0	0	28	21	0	0	0	0	0	2
assemblage-503-944	0	0	8	0	45	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	56	0	0	0	0	0	77	63	0	0	0	0	0	0	0	0	8	0	0	0	0	101	0	0	5
assemblage-150-176	0	0	12	0	30	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	30	0	0	0	0	0	0	0	122	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	8
assemblage-537-763	0	0	8	0	21	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	178	62	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	14
assemblage-911-277	0	0	23	0	17	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	0	0	0	0	0	296	0	0	0	0	0	0	0	0	40	0	0	0	0	0	20	18	0	9
assemblage-500-534	0	0	71	0	48	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	117	11	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	8
assemblage-594-237	0	0	0	0	0	0	0	4	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	11	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	14
assemblage-790-466	0	0	18	0	2	0	0	59	0	0	0	0	0	0	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	11
assemblage-235-826	0	0	34	0	115	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	122	85	0	0	0	0	0	0	0	0	25	0	0	0	0	55	0	0	14
assemblage-585-209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	128	103	0	0	0	0	0	13
