Assemblage_Name	6155949-1-4	8493019-7467897-2	1-1-7673596	1-1-4	1037482-4-4	1-1-7011225	1-0-3	8868148-0-3	2-3687340-4	9510885-1-4	9527757-1-4	8412301-1-4	6155949-1920728-4	6155949-1-8435439	1-1-7322900	1-0-3761543	1-1-6650665	2-7467897-2	9694807-4-4	6155949-9568695-4	2-2-2	1599305-0-3	2-9546178-4	2-202816-4	8412301-1-131786	6155949-9238561-4	2-4-2763704	2-9546178-1775986	1-0-6914195	8186835-1-4	6155949-8555577-4	1-0-2141126	9513698-0-3	2-4-4	1-1-8014087	2955452-1-4	6155949-3679318-4	9527757-1-1825542	3786020-1-4	3508532-1-4	1-2816465-3	7791519-1-4	5630621-4-2763704	2-3294307-2763704	9320299-1-4	6155949-7002998-4
assemblage-481-156	127	0	0	60	0	0	225	0	0	0	0	0	0	0	0	0	0	5	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-465-144	45	0	0	59	0	0	228	0	0	8	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-607-238	193	71	0	88	0	0	20	28	0	0	15	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-508-917	101	0	0	118	0	0	124	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-806-986	210	10	0	119	0	0	126	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-666-410	156	11	0	70	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-667-848	165	0	0	147	0	0	114	0	0	0	0	0	55	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-763-893	118	0	0	31	16	0	241	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-991-355	163	0	41	123	0	0	81	0	0	0	0	0	27	0	0	0	0	37	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-711-905	202	0	0	148	0	0	72	0	0	0	0	0	34	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-405-331	333	0	0	84	0	0	17	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-267-347	266	0	0	123	0	0	59	0	0	0	0	0	19	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-702-912	256	0	0	89	0	0	92	0	0	0	0	0	20	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-520-527	125	0	0	124	0	0	204	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-471-319	195	0	0	84	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-302-569	301	0	0	122	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13
assemblage-499-512	125	0	0	128	0	0	199	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-230-157	0	0	0	0	6	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-891-274	87	0	0	174	0	0	184	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-371-808	163	0	0	100	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13
assemblage-916-1002	67	0	0	130	0	0	118	0	10	21	0	0	0	0	0	0	0	11	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-575-740	53	0	0	51	0	0	229	0	0	10	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	26	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-799-965	112	0	0	147	0	0	181	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-599-246	225	16	26	146	0	0	28	11	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-398-355	183	0	90	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-526-569	74	0	0	158	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-509-534	125	0	0	122	0	0	196	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	3
assemblage-675-257	175	0	0	84	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14
assemblage-612-218	199	10	10	121	0	0	62	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7
assemblage-525-913	68	0	0	126	0	0	159	0	0	0	0	0	0	0	0	7	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-164-933	154	0	0	87	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10
assemblage-470-127	45	0	0	60	0	0	229	0	0	3	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	41	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-257-856	99	0	0	108	0	0	151	0	21	0	0	0	0	0	0	0	0	21	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-782-467	165	0	0	103	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-540-938	176	0	0	2	8	0	164	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-477-336	195	0	0	82	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-370-281	116	0	0	37	18	0	156	0	6	0	0	30	0	0	0	5	0	15	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-672-407	158	27	0	77	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	13
assemblage-928-1006	52	0	0	129	0	0	162	0	13	0	0	0	0	0	0	5	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-250-872	181	0	0	5	8	0	143	0	35	0	0	13	0	0	0	0	0	8	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-510-572	148	15	0	103	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	20	0	6
assemblage-673-388	141	25	0	86	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	14
assemblage-288-575	200	61	0	110	0	0	32	15	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-356-329	190	78	0	79	0	0	23	23	0	0	15	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7
assemblage-935-1004	52	0	0	131	0	0	144	0	3	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-988-336	177	0	29	127	0	0	67	0	0	0	0	0	33	0	0	0	0	41	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-344-220	218	0	0	158	0	0	63	0	0	0	0	0	35	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-352-266	29	0	0	76	12	0	70	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-261-343	162	34	0	180	0	0	8	19	0	0	4	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-793-991	187	0	0	161	0	0	75	0	0	0	0	0	53	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-689-249	93	0	0	168	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6
assemblage-923-976	38	0	0	151	0	0	151	0	0	0	0	0	0	0	0	10	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-178-167	42	0	0	82	9	0	50	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-562-744	128	0	0	118	0	0	190	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-263-346	182	29	0	153	0	0	10	26	0	0	5	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-667-407	212	3	9	119	0	0	48	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6
assemblage-471-161	199	0	0	12	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-955-695	184	0	0	23	0	0	160	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	21	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-562-770	63	0	0	65	0	0	219	0	0	3	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	42	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-809-982	119	0	0	80	0	0	174	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-594-250	170	0	81	220	0	0	7	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-491-357	179	0	0	82	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-491-516	132	0	0	130	0	0	192	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	2
assemblage-340-344	199	69	0	101	0	0	22	25	0	0	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-921-684	80	0	0	79	0	0	253	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-900-267	180	8	0	108	0	0	152	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-709-471	145	13	50	129	0	0	92	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-291-540	173	0	0	159	0	0	79	0	0	0	0	0	65	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-532-565	75	0	0	153	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-602-233	144	17	45	166	0	0	82	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	1
assemblage-868-416	87	0	0	81	0	0	227	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-164-945	146	7	0	96	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	8	0	2
assemblage-609-673	210	0	0	7	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-361-255	112	0	0	21	17	0	229	0	0	0	0	11	0	0	0	27	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-194-177	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-906-535	0	0	0	0	123	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-915-529	0	0	0	0	136	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-518-548	78	0	0	154	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-699-475	166	30	0	83	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-919-1011	181	0	0	14	2	0	155	0	38	0	0	13	0	0	0	0	0	8	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-458-160	44	0	0	60	0	0	217	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	31	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-247-871	108	0	0	101	0	0	146	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-760-869	134	0	0	15	65	0	66	0	29	0	0	33	0	8	0	0	0	74	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-253-215	113	0	0	204	0	0	0	0	0	0	0	34	0	66	0	0	0	54	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-258-243	96	0	0	210	0	0	0	0	0	0	0	42	0	58	0	0	0	59	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-229-848	62	0	0	127	0	0	126	0	8	30	0	0	0	0	0	0	0	16	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-297-123	61	0	0	122	0	0	123	0	6	14	0	10	0	0	0	0	0	13	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-262-855	115	0	0	105	0	0	114	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-767-883	50	0	0	87	8	0	57	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-790-480	77	0	0	89	0	0	245	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-604-218	147	26	0	81	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9
assemblage-356-798	23	0	41	175	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-524-544	45	0	41	196	0	0	120	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-713-902	216	27	0	160	0	0	9	20	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-912-548	0	0	0	0	152	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-414-339	281	0	0	133	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	15
assemblage-713-907	251	0	2	121	0	0	55	0	0	0	0	0	31	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2
assemblage-499-537	43	0	0	49	0	0	232	0	0	7	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	48	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-539-762	107	0	0	90	0	0	208	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-599-228	188	0	91	199	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-804-979	98	0	0	102	0	0	176	0	0	0	0	0	5	0	0	0	0	50	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-784-478	158	0	0	125	0	7	168	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-353-252	100	0	0	30	7	0	246	0	0	0	0	8	0	0	0	22	0	0	0	0	0	0	15	0	0	4	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-608-642	118	0	0	80	0	0	192	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-458-145	203	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-204-172	0	0	0	0	6	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-692-253	35	0	40	179	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-151-166	147	0	0	19	51	0	64	0	33	0	0	42	0	4	0	0	0	72	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-768-861	145	0	0	14	50	0	58	0	35	0	0	48	0	5	0	0	0	60	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-793-461	73	0	0	107	0	0	227	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-936-696	148	0	0	72	0	0	175	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-298-562	297	0	0	150	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-256-346	267	0	0	126	0	0	46	0	0	0	0	0	26	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-525-934	77	0	0	117	0	0	133	0	6	25	0	0	0	0	0	0	0	10	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-325-227	187	30	0	170	0	0	12	20	0	0	9	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-352-801	200	0	0	77	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	11
assemblage-254-348	228	0	0	140	0	0	78	0	0	0	0	0	20	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-391-369	180	0	74	225	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-873-390	66	0	0	80	0	0	253	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-664-252	37	0	29	190	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-351-254	115	0	0	19	13	0	242	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-638-844	106	0	0	78	0	0	170	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-406-358	180	59	0	105	0	0	27	25	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	18
assemblage-478-349	183	0	0	89	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-294-127	117	0	0	84	0	0	129	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-894-551	0	0	0	0	115	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-185-590	162	23	27	101	0	0	101	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-708-462	137	8	40	114	0	0	107	0	0	0	64	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-371-811	132	14	0	115	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	16	0	4
assemblage-960-692	68	0	0	85	0	0	239	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-619-655	106	0	0	84	0	0	211	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-884-412	161	0	0	20	0	0	162	0	0	0	0	0	0	0	0	0	8	116	0	0	0	0	0	0	0	0	18	0	0	6	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-934-1004	181	0	0	8	9	0	159	0	36	0	0	7	0	0	0	8	0	6	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-713-915	237	0	4	143	0	0	62	0	0	0	0	0	21	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
