Assemblage_Name	3-0-975773	7362257-3-3	4662509-1-5261921	3194767-7931-2850204	4662509-6679128-0	245326-3-2850204	0-3769641-1	4662509-1-5029562	3-1-3	4662509-1-7819876	0-3-4204721	2-8585978-3	3906422-4571637-6040392	1351735-4-2	2243416-0-1	2-3-8442068	7980362-1-5029562	8500082-3-3	1-4-2	2-3-3098279	7487009-3-3	3-4189934-3	1351735-4-2031615	6921569-3-2	6057287-0-1	3906422-3-3	9998630-3-3	1-7232755-2	1351735-9853965-2031615	4858877-3-3	7488960-4571637-3	2-2698625-3	1196882-1-0	0-3-8674667	0-3-1	1-4-8767125	2-3-2533080	4662509-1-0	1-3-113041	8790410-0-1	0-3-5062752	2677740-3-2	0-3-8036060	8846291-3-3	2-3-3	2985374-3-1	3906422-3-1341497	4662509-3357224-0	3-0-1193167	3906422-4571637-3	2-77650-3	3-0-9722248	1-3-2	3-0-8975590	3194767-3-3	2-3-1155833	4662509-9152435-0	2510722-2-1	9589978-3-3822089	9184178-3-1	2-9431767-9702611	3711243-2-1	2-2060915-3	0-3-8025838	3-0-7195328	3-0-2664964	2677740-3055912-2	2-4431335-3	0-3-141230	0-3-2252213	2677740-3-3997020	2-9990343-1155833	3194767-3-2850204	9655308-0-1	3194767-3-8996176	1-4-50688	3-0-1	2677740-9092391-2	3711243-2-1858589	0-3-3822089	2-3-2743991	5464998-3-3	2-3-5659401	3-6951872-1	2976572-3-1
assemblage-190-406	0	0	0	0	0	0	0	0	0	8	0	0	70	25	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	139	0	0	124	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	17
assemblage-672-954	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	15	0	0	0	7	0	0	24	0	0	0	0	0	0	0	0	22	0	0	43	0	0	0	75	0	0	91	0	0	0	0	14	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	2
assemblage-831-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	25	0	0	0	0	0	0	0	0	45	0	0	34	0	0	0	77	0	0	134	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	27
assemblage-905-827	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	10	0	0	74	0	0	0	0	0	0	0	0	166	19	0	49	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	6
assemblage-806-153	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	10	0	0	36	0	0	0	0	0	0	0	0	86	1	0	48	0	0	0	18	0	0	97	0	0	0	0	21	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	8	0	0	0	10
assemblage-131-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	18	0	0	0	0	85	0	0	48	0	0	0	0	0	0	65	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	22
assemblage-125-165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	62	0	0	0	0	0	34	0	0	55	0	0	0	0	0	12	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	13
assemblage-899-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	24	0	0	0	0	0	0	0	0	59	0	0	60	0	0	0	0	0	0	5	0	0	19	0	50	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	73	0	0	0	17
assemblage-595-776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	97	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	17
assemblage-902-948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	111	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	23
assemblage-866-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	9	0	0	49	0	0	0	0	0	0	8	0	40	0	0	58	0	0	5	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	26
assemblage-502-373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	13	0	0	0	0	0	23	0	0	139	0	0	0	0	12	0	0	0	0	108	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	18
assemblage-492-366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	54	0	0	0	0	0	40	0	0	25	0	0	21	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	10
assemblage-945-378	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	15	0	0	10	0	0	0	0	0	38	0	0	130	0	0	23	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	23
assemblage-964-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	17	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	37	0	82	0	0	0	0	0	0	0	5
assemblage-718-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	15	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	36	0	103	0	0	0	0	0	0	0	16
assemblage-564-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	8
assemblage-297-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	204	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	11
assemblage-541-768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	236	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	9
assemblage-300-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	10	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	30
