Assemblage_Name	4-7933630-2	1105105-4-4	5015375-1-3	0-9866274-4	8272527-4-4	4830501-4-7352052	1-5208493-4	8154698-1-1	2035170-4-4	0-4-6561844	0-2933389-4022701	0-4-9408630	1-5208493-5272230	7514042-4-4	4-1-4	0-4-4	3-4-5910275	4-1-4757136	3-9409814-7352052	3-6383582-9548794	3-6383582-651691	4-3023981-0	4685209-4-4	0-7583717-4022701	0-300824-4	0-3469753-4096624	3-1-3	2741979-1-4	3-4866642-7352052	3158319-300824-4	3-468589-7858293	7859483-4-7352052	0-3469753-4022701	2576273-4-7352052	2-8891753-1	0-300824-289454	3356213-1-3	1-3-3	3857240-4-4022701	0-4-3871846	0-4735548-4	3-4-7352052	0-5160078-4022701	0-125641-78122	4-6256216-0	0-8748760-4022701	3-4-8265614	3-4-7858293	3-6383582-7352052	3086906-300824-4	4-4-2	4-2-2	3767332-4-0	4854129-1-4757136	4-6256216-2451049	2-403869-1	0-4-4022701	0-4-78122	9431996-4-7352052	1-2-4	2-1-1	3-4-2	3-1734727-3	2088344-1-1
assemblage-524-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	60	0	0	0	0	0	0	9	0	60	0	0	0	0	0	5	0	0	0	0	0	0	0	12	79	0	0	0	0	0	0	2	0	13	0	0	0	0	0	116	0	0	0	22	0	14	15
assemblage-462-633	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	103	0	87	0	0	0	0	0	0	8	9	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	13	0	0	0	0	0	0	0	80	0	0	0	0	0	14	36
assemblage-613-581	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	106	0	71	0	0	0	0	0	0	14	11	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	27	0	0	0	0	0	0	0	95	0	0	0	0	0	22	21
assemblage-494-424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	58	0	0	0	0	0	0	8	8	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	24	0	0	0	0	0	0	0	82	0	0	0	3	0	10	26
assemblage-454-506	0	5	0	0	0	0	0	0	0	0	0	0	0	14	0	86	0	59	0	0	0	0	0	0	44	19	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	26	0	0	0	0	0	0	0	99	0	0	0	0	0	13	13
assemblage-596-533	0	5	0	0	0	8	0	0	0	0	0	0	0	8	0	120	0	62	0	0	0	0	0	0	41	14	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	14	0	0	0	0	0	0	0	92	0	0	0	0	0	9	23
assemblage-230-538	0	4	0	0	0	15	0	0	0	0	0	0	0	8	0	129	0	71	0	0	0	0	0	0	49	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	32	0	0	0	0	0	0	0	51	0	0	0	0	0	9	17
assemblage-538-178	0	16	0	0	0	0	0	0	0	0	0	0	0	5	0	123	0	61	0	0	9	0	0	0	33	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	10	0	0	10	0	0	0	0	0	0	0	104	0	0	0	0	0	20	8
assemblage-579-563	0	9	0	0	0	0	0	0	0	0	0	0	0	8	0	125	0	53	0	0	8	0	0	0	30	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	5	0	0	5	0	0	0	0	0	0	0	95	0	0	0	0	0	12	13
assemblage-609-260	0	21	0	0	0	0	0	0	0	0	0	0	0	6	0	109	0	33	0	0	10	0	0	0	38	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	10	0	0	16	0	0	0	0	0	0	0	99	0	0	0	0	0	9	4
assemblage-414-450	0	20	0	10	0	0	0	0	0	0	0	0	0	0	0	117	0	65	0	0	21	0	0	0	24	0	29	0	0	0	0	0	0	0	0	0	0	0	0	7	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	20	16
assemblage-484-480	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	56	0	0	14	0	0	0	38	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	30	23
assemblage-627-615	0	17	0	10	0	0	0	0	0	0	0	0	0	0	0	129	0	53	0	0	17	0	0	0	35	0	30	0	0	0	0	0	0	0	0	0	0	0	0	5	0	77	0	0	0	6	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	15	12
