Assemblage_Name	6839176-6680135-2	3-2402964-2	2-601863-1028423	3-4890955-6958170	3-1-4	1111987-6680135-2	3-6680135-5362279	3-7627653-4	8337262-4-4	3-1609135-4	3-6680135-7482907	2367464-6680135-2	6158907-1-4	9288532-0-4	3-4890955-8287264	2-1-3	2-0-3707932	8718530-6012069-4	3-4890955-2	2-0-5059805	2-397491-4	4456295-3-0	3374931-0-4	5948769-5543283-4	7981359-1389829-3	7079698-2114244-1	2216890-0-8373073	9745833-4890955-2	9007317-1-4	7436128-0-4	3-7062538-4	3-1-3350165	2164784-0-4	2-0-4	2-0-1	3-924625-4	2-0-2177533	9656534-658301-1888283	3-4-2121463	2-0-9524508	9309278-6680135-2	2-7146973-4	4-3-0	2-1278642-1	2042848-1389829-3	8229939-4-4	3-3-7205921	3-658301-2722829	3419974-0-4	2277411-4-4	2-0-487763	7141118-0-5059805	4829772-0-4	3-1-8956802	3-658301-1888283	8853043-1-3	6667603-1-4	2-6138549-3	881168-1-4	3-582012-2	2-5543283-4	8853043-1-1948588	1-4-4	3-4-4	3-7465767-4	4-8631115-0	8853043-1-4059440	8853043-8505589-1948588	2355897-1-3	8853043-1-342520	3-4890955-7901784	1363947-1-4	2-0-8709020	2-7830382-4	1-8774390-4	3-6680135-2	3-6680135-1243043	7981359-1389829-345271	3-0-2	2-0-2576106	6100700-1-3	8718530-0-4	3-658301-4	2-4997399-4	1113919-0-4
assemblage-634-469	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	15	0	0	36	16	0	0	0	0	12	0	0	0	17	0	0	0	0	190	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0	14	17	0	0	0	0	0	7	0	0	0	0	0	70	0	3	0	0	0	0	16	0	14
assemblage-404-579	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	13	0	0	38	18	0	0	0	0	6	0	0	0	22	0	0	0	0	140	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0	34	17	0	0	0	0	0	12	0	0	0	0	0	74	0	9	0	0	0	0	23	0	9
assemblage-365-367	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	33	0	0	69	38	0	0	0	0	0	0	0	0	9	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	16	0	0	0	0	0	0	10	0	0	0	0	0	91	0	0	0	0	0	0	4	0	25
assemblage-364-572	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	12	0	0	72	42	0	0	0	0	0	0	0	0	5	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	0	25	0	0	0	0	0	0	10	0	0	0	0	0	84	0	0	0	0	0	0	11	0	27
assemblage-473-364	0	0	0	0	25	10	0	0	0	0	0	0	10	0	0	17	0	0	66	33	0	0	0	0	0	0	0	0	8	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	18	0	0	0	0	0	0	7	0	0	0	0	0	99	0	0	0	0	0	0	5	0	30
assemblage-606-491	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	12	0	0	87	32	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	17	0	0	0	0	0	0	19	0	0	0	0	0	80	0	0	0	0	0	14	13	0	17
assemblage-645-438	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	17	0	0	88	50	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	11	0	0	0	0	0	79	4	0	0	0	0	19	13	0	23
assemblage-607-312	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	9	0	0	126	28	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	11	0	0	0	0	0	0	14	0	0	0	0	0	66	0	0	0	0	0	26	11	0	11
assemblage-524-551	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	16	0	0	46	50	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	28	0	0	0	0	0	21	0	0	25
assemblage-563-581	0	0	0	2	75	0	0	0	8	6	0	0	0	0	0	8	0	0	60	36	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	17	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	28	0	0	0	0	0	12	0	0	16
assemblage-394-542	0	0	0	0	73	0	0	0	0	9	0	0	0	0	0	9	0	0	45	34	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	10	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	45	0	0	0	0	0	15	0	0	22
assemblage-504-504	0	0	0	13	71	0	0	0	0	12	0	0	0	0	0	17	0	0	6	46	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	15	0	0	0	21	8	0	0	0	0	0	0	0	10	0	0	0	0	0	27	0	0	0	0	0	42	0	0	31
assemblage-454-506	0	0	0	16	83	0	0	0	6	13	0	0	0	0	0	22	0	0	10	50	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	35	8	5	0	0	0	18	0	0	0	0	0	0	0	0	21	0	0	0	0	0	32	0	0	0	0	0	37	0	0	18
assemblage-444-552	0	0	0	6	62	0	0	0	0	13	0	0	0	0	0	19	0	4	18	42	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	8	0	0	0	25	0	0	0	0	0	0	0	0	18	0	0	0	0	0	33	0	0	0	0	0	19	0	0	24
assemblage-392-436	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	17	0	0	13	42	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	41	18	4	0	0	0	47	0	0	0	0	0	0	0	0	11	0	0	0	0	0	23	0	0	0	0	0	22	0	0	17
assemblage-465-544	0	0	0	0	132	0	0	0	0	8	0	0	0	0	0	21	0	0	12	28	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	23	22	5	0	0	0	26	0	0	0	0	0	0	0	0	18	0	0	0	0	0	14	0	0	0	0	0	30	0	0	28
assemblage-517-425	0	0	0	0	84	0	0	0	0	10	0	0	0	0	0	22	0	0	12	44	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	36	24	7	0	0	0	35	0	0	0	0	0	0	0	0	6	0	0	0	0	0	14	0	0	0	10	0	22	0	0	24
assemblage-529-551	0	0	0	0	144	0	0	0	0	7	0	0	0	0	0	45	0	0	6	50	0	0	0	9	0	0	6	0	0	0	0	0	0	49	0	0	7	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	35	16	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0	12	0	23	0	0	32
assemblage-584-407	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	49	0	0	3	55	0	0	0	14	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	44	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	7	0	33	0	0	55
assemblage-340-439	0	0	0	0	140	0	0	5	0	12	0	0	0	0	0	51	0	0	7	51	0	0	0	11	0	0	6	0	0	0	0	0	0	48	0	0	8	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	34	8	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	11	0	23	0	0	30
