Assemblage_Name	8649918-7973211-1	4-7325524-0	2-2-4	8951172-2-2	4819667-4-2	3-3-3	9414749-4-1	1-830448-7226934	0-4-8471057	0-4-1	0-4-3	1-2-7226934	0-4-5359231	6853142-2-2	4819667-4-7341159	0-9069405-1	9328518-2-2	2664210-4-1	2973415-2-2	3333002-4-1	7074420-4-640348	2201292-4-4646843	0-2-2	8649918-4-1	5505025-2-7226934	8860952-4-2	1-147155-7226934	1-5877863-7226934	4-4-2	0-4-4646843	0-4-1409507	1-2-5768722	0-4-640348	0-4-7563454	7287758-4-338456	667318-4-2	0-1230116-3	0-5638181-1	0-4-5347707	3-3-9040880	0-4-9612300
assemblage-937-366	0	63	0	0	107	37	0	0	0	100	0	8	0	0	0	0	0	0	0	0	0	0	85	80	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	4
assemblage-597-286	0	44	0	0	15	46	0	0	0	98	0	53	0	0	0	0	0	0	0	0	0	0	18	119	0	0	0	0	0	0	0	0	16	0	0	0	0	0	91	0	0
assemblage-358-189	0	0	0	0	35	95	0	0	0	65	0	0	0	0	0	0	0	0	0	0	55	38	76	71	0	0	0	0	0	16	15	0	0	22	0	5	0	0	0	0	7
assemblage-503-748	0	68	0	0	0	188	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	25	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-685-929	0	0	0	0	90	32	0	0	0	67	0	0	0	0	0	0	0	0	0	0	65	36	45	29	0	0	0	0	0	101	0	0	0	0	0	31	0	0	0	0	4
assemblage-365-269	0	71	0	0	0	0	0	0	0	126	0	47	0	0	0	0	0	0	0	0	0	0	95	53	0	0	0	0	0	0	0	0	96	0	0	0	0	0	11	0	1
assemblage-357-276	0	157	0	0	31	64	0	0	0	38	0	14	0	0	0	0	0	0	0	0	0	0	90	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-385-320	0	0	0	0	32	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	118	0	0	0	0	0	10	0	0	0	0	42	5	0	0	0	0	12
assemblage-237-956	0	155	0	0	33	75	0	0	0	35	0	5	0	0	0	0	0	0	0	0	0	0	95	90	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7
assemblage-373-247	0	47	0	0	185	0	0	0	0	77	0	80	0	0	0	0	0	0	0	0	0	0	21	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-732-983	0	7	0	0	23	52	0	0	0	182	43	47	0	0	0	0	0	0	0	0	0	0	3	67	26	0	0	8	41	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-933-359	0	48	0	0	141	47	0	0	0	76	0	11	0	0	0	0	0	0	0	0	0	0	86	70	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	7
assemblage-110-333	0	45	0	0	125	49	0	0	0	72	0	11	0	0	0	0	0	0	0	0	0	0	102	76	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	6
assemblage-101-914	0	7	23	0	0	19	0	0	0	144	0	72	0	0	0	0	0	0	0	0	0	0	70	0	9	0	0	0	145	0	0	7	0	0	0	0	0	0	0	0	4
assemblage-936-352	0	76	0	0	0	47	0	0	0	78	0	42	0	0	0	0	0	0	0	0	0	0	12	129	0	0	0	0	0	0	0	0	21	0	0	0	0	0	92	0	3
assemblage-463-409	0	111	0	0	0	0	0	0	0	118	0	12	0	0	0	0	0	0	0	0	0	0	156	57	33	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-472-737	0	0	0	0	87	122	3	0	0	167	0	0	13	0	0	0	0	0	0	0	0	0	55	15	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	0	12
assemblage-474-731	0	0	0	0	71	133	6	0	0	181	0	0	0	4	0	0	0	0	0	0	0	0	33	16	0	0	0	0	0	0	0	0	6	0	0	0	0	0	38	0	12
assemblage-226-782	0	0	0	0	181	0	0	0	0	27	0	0	0	0	42	0	0	0	0	0	17	14	39	36	0	0	0	0	0	26	26	0	0	8	41	41	0	0	0	0	2
assemblage-104-904	0	9	18	0	0	12	0	0	0	144	0	78	0	0	0	0	0	0	0	0	0	0	87	0	18	0	0	0	122	0	0	7	0	0	0	0	0	0	0	0	5
assemblage-605-286	0	40	0	0	78	63	0	0	0	134	0	8	0	0	0	6	0	0	0	0	0	0	43	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-607-773	0	0	0	0	194	0	0	0	0	36	0	0	0	0	39	0	0	0	0	0	7	8	31	33	0	0	0	0	0	28	24	0	0	0	51	41	0	0	0	0	8
assemblage-327-693	0	0	0	0	37	200	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	26	71	0	0	0	0	0	6	0	0	0	30	0	34	0	0	29	0	8
assemblage-721-988	0	33	0	0	14	10	0	0	0	117	11	30	0	0	0	0	0	0	0	0	0	0	83	0	161	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-243-933	0	69	0	0	0	0	0	0	0	142	0	32	0	0	0	0	0	0	0	0	0	0	113	59	0	0	0	0	0	0	0	0	67	0	0	0	0	0	15	0	3
assemblage-515-132	0	0	0	0	41	200	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	20	59	0	0	0	0	0	6	0	0	0	42	0	28	0	0	26	0	6
assemblage-344-482	0	0	0	0	93	95	0	0	0	46	0	0	0	0	0	0	0	0	0	0	25	34	51	60	0	6	0	0	0	31	4	0	0	4	18	27	0	0	0	0	6
assemblage-450-743	0	0	0	0	78	159	0	0	0	59	0	0	0	0	0	0	0	0	0	0	20	16	40	30	0	0	0	0	0	82	0	0	14	0	0	0	0	0	0	0	2
assemblage-236-475	0	52	0	0	59	48	0	0	0	153	0	6	0	0	0	0	0	0	0	0	0	0	32	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9
assemblage-217-641	0	0	0	0	195	0	0	0	0	22	0	0	0	0	49	0	0	0	0	0	21	3	28	30	0	0	0	0	0	27	23	0	0	0	53	42	0	0	0	0	7
assemblage-564-470	0	0	0	0	35	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	117	0	0	0	0	0	7	0	0	0	0	24	5	0	0	0	0	15
assemblage-236-112	0	0	0	0	36	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	110	0	0	0	0	0	6	0	0	0	0	28	7	0	0	0	0	8
assemblage-608-503	0	23	0	0	3	22	0	0	0	76	64	103	0	0	0	0	0	0	0	0	0	0	75	0	20	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-350-481	0	0	0	0	90	26	0	0	0	68	0	0	0	0	0	0	0	0	0	0	85	58	34	24	0	0	0	0	0	91	0	0	0	0	0	18	0	0	0	0	6
assemblage-377-697	0	59	0	0	0	0	0	0	0	87	37	115	0	0	0	0	0	0	0	0	0	0	184	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-566-457	0	0	0	0	40	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	109	0	0	0	0	0	5	0	0	0	0	22	13	0	0	0	0	10
assemblage-755-641	0	41	0	0	16	27	0	0	0	176	0	53	0	0	0	0	0	0	0	0	0	0	85	36	30	0	0	0	18	0	0	0	5	0	0	0	0	0	0	0	13
assemblage-488-754	0	74	0	0	0	0	0	0	0	122	0	25	0	0	0	0	0	0	0	0	0	0	90	74	0	0	0	0	0	0	0	0	98	0	0	0	0	0	12	0	5
assemblage-435-396	0	63	0	0	0	78	0	0	0	202	10	36	0	0	0	0	0	0	0	0	0	0	10	14	9	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-734-635	0	0	0	0	100	0	0	0	0	115	0	183	0	0	0	0	0	0	0	0	0	0	36	31	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-336-184	0	0	0	0	53	104	0	0	0	62	0	0	0	0	0	0	4	0	0	0	54	40	78	54	0	0	0	0	0	18	17	0	0	8	0	0	0	0	0	0	8
assemblage-403-849	0	0	0	0	86	28	0	0	0	71	0	0	0	0	0	0	0	0	0	0	83	58	35	39	0	0	0	0	0	78	0	0	0	0	0	16	0	0	0	0	6
assemblage-903-987	0	0	0	0	0	11	0	0	0	128	25	168	0	0	0	0	0	0	0	0	0	0	36	0	121	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-393-312	0	0	0	0	49	15	0	0	0	54	0	0	0	0	14	0	0	0	0	0	141	0	90	53	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	4
assemblage-331-188	0	0	0	0	91	127	0	0	0	26	0	0	0	0	3	0	0	0	0	0	45	12	37	11	0	0	0	0	0	0	0	0	0	8	131	4	0	0	0	0	5
assemblage-347-681	0	0	0	0	125	167	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	29	80	0	0	0	0	0	41	0	0	9	0	0	0	0	0	0	0	0
assemblage-395-318	0	0	0	0	45	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	87	0	0	0	0	0	9	0	0	0	0	35	8	0	0	0	0	11
assemblage-824-118	0	115	0	0	0	0	0	0	0	102	0	16	0	0	0	0	0	0	0	0	0	0	157	64	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-383-267	0	41	0	0	201	0	0	0	0	83	0	77	0	0	0	0	0	0	0	0	0	0	13	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-469-755	0	0	0	0	81	151	0	0	0	62	0	0	0	0	0	0	0	0	0	0	19	33	32	17	0	0	0	0	0	79	0	0	25	0	0	0	0	0	0	0	1
assemblage-385-319	0	0	0	0	44	30	0	0	0	0	0	0	0	0	13	0	0	0	19	0	162	0	68	56	0	0	0	0	0	54	0	0	0	0	5	28	0	14	0	0	7
assemblage-752-634	0	8	0	0	0	0	0	0	0	253	0	42	0	0	0	0	0	0	0	0	0	0	110	16	36	0	12	0	0	0	0	0	19	0	0	0	0	0	0	0	4
assemblage-369-692	0	64	0	0	0	0	0	0	0	81	39	115	0	0	0	0	0	0	0	0	0	0	177	0	7	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-323-684	0	0	0	0	82	154	0	0	0	51	0	0	0	0	0	0	0	0	0	0	20	31	30	22	0	0	0	0	0	82	0	0	25	0	0	0	0	0	0	0	3
assemblage-869-918	0	111	0	0	0	0	0	0	0	108	0	19	0	0	0	0	0	0	0	0	0	0	145	64	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-501-749	0	37	0	0	197	0	0	0	0	80	0	71	0	0	0	0	0	0	0	0	0	0	20	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-501-748	0	144	0	0	25	85	0	0	0	37	0	3	0	0	0	0	0	0	0	0	0	0	102	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-213-781	0	0	0	0	203	0	0	0	0	18	0	0	0	0	51	0	0	0	0	0	17	3	36	28	0	0	0	0	0	15	26	0	0	0	48	39	0	0	0	0	16
assemblage-688-285	0	5	0	0	0	0	0	13	0	91	16	142	0	0	0	0	0	0	0	0	0	0	64	0	50	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-932-998	0	0	0	0	0	4	0	0	0	148	26	140	0	0	0	0	0	0	0	0	0	0	21	0	140	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-761-624	0	4	0	0	0	0	0	0	0	241	0	46	0	0	0	0	0	0	0	0	0	0	93	16	57	0	15	0	0	0	0	0	19	0	0	0	0	0	0	0	9
assemblage-137-330	0	50	0	0	76	67	0	0	0	141	0	2	0	0	0	9	0	0	0	0	0	0	31	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-754-638	0	126	0	0	0	0	0	0	0	96	0	15	0	0	0	0	0	0	0	0	0	0	152	53	42	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-729-1006	0	0	0	0	0	8	0	0	0	142	14	170	0	0	0	0	0	0	0	0	0	0	31	0	120	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-842-915	0	78	0	0	0	90	0	0	0	174	7	36	0	0	0	0	0	0	0	0	0	0	8	21	12	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-851-901	0	5	0	0	0	3	0	0	0	230	0	46	0	0	0	0	0	0	0	0	0	0	100	16	54	0	15	0	0	0	0	0	27	0	0	0	0	0	0	0	4
assemblage-828-136	0	9	0	0	0	11	0	0	0	216	0	40	0	0	0	0	0	0	0	0	0	0	100	18	57	0	16	0	0	0	0	0	31	0	0	0	0	0	0	0	2
assemblage-600-497	0	7	0	0	0	0	0	14	0	95	8	156	0	0	0	0	0	0	0	0	0	0	45	0	39	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-437-378	0	0	0	0	77	0	0	0	0	131	0	192	0	0	0	0	0	0	0	0	0	0	26	41	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-458-410	0	111	0	0	0	0	0	0	0	107	0	18	0	0	0	0	0	0	0	0	0	0	147	63	32	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-685-923	0	0	0	0	101	124	0	0	0	48	0	0	0	0	0	0	0	0	0	0	21	13	37	43	0	37	0	0	0	10	0	0	0	0	51	0	0	0	0	0	15
assemblage-477-657	0	12	0	0	0	108	0	0	0	21	135	9	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	143	0	0	4	0	0	0	0	51	0	0	0	0
assemblage-612-275	0	37	0	0	42	53	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	28	124	0	0	0	0	0	11	0	0	48	5	0	0	0	0	0	0	7
assemblage-210-937	0	70	0	0	0	172	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	25	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-240-109	0	0	0	0	63	60	0	0	6	38	0	0	0	0	42	0	0	0	0	0	6	0	21	23	0	0	0	0	0	0	105	0	0	0	47	86	0	0	0	0	3
assemblage-879-838	0	0	0	0	34	213	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	20	48	0	0	0	0	0	0	0	0	0	37	0	22	0	0	23	0	11
assemblage-524-131	0	0	0	0	65	156	0	0	0	62	0	0	0	0	0	0	0	0	0	0	22	31	36	27	0	0	0	0	0	85	0	0	14	0	0	0	0	0	0	0	2
assemblage-255-725	0	193	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	12
assemblage-745-570	0	71	0	0	0	179	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	17	66	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-585-727	0	20	0	0	7	44	0	0	0	243	6	35	0	0	0	0	0	0	0	0	0	0	32	0	91	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-243-162	0	0	0	0	43	13	0	0	0	50	0	0	0	0	8	0	0	0	0	0	158	0	98	75	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	7
assemblage-246-669	0	0	0	0	86	80	0	0	0	53	0	0	0	0	0	0	0	0	0	0	132	1	39	39	0	0	0	0	0	17	0	0	0	0	0	0	0	38	0	0	15
assemblage-478-642	0	12	0	0	0	89	0	0	0	20	129	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	174	0	0	6	0	0	0	0	46	0	0	0	6
assemblage-821-647	0	46	0	0	0	78	0	0	0	110	10	227	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-243-797	0	0	0	0	92	74	0	0	0	48	0	0	0	0	0	0	0	0	0	7	126	5	35	38	0	0	0	0	0	14	0	0	0	0	0	0	0	51	0	0	10
assemblage-821-643	0	40	0	0	0	80	0	0	0	114	4	228	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-611-922	0	12	0	0	0	95	0	0	0	50	73	106	0	0	0	0	0	0	0	0	0	0	52	0	9	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-724-995	0	14	0	0	13	36	0	0	0	174	18	72	0	0	0	0	0	0	0	0	0	0	39	15	94	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-393-321	0	0	0	0	67	58	0	0	7	52	0	0	0	0	48	0	0	0	0	0	4	0	24	38	0	0	0	0	0	0	96	0	0	0	47	56	0	0	0	0	3
assemblage-728-992	0	10	0	0	18	65	0	0	0	160	73	38	0	0	0	0	0	0	0	0	0	0	0	64	13	0	0	9	45	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-597-731	0	28	0	0	23	8	0	0	0	124	13	27	0	0	0	0	0	0	0	0	0	0	100	0	133	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-605-717	0	9	0	0	4	77	0	0	0	172	41	42	0	0	0	0	0	0	0	0	0	0	0	61	22	0	0	5	66	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-668-930	0	0	0	4	91	38	0	0	0	61	0	0	0	0	0	0	0	0	0	0	79	53	31	38	0	0	0	0	0	81	0	0	0	0	0	21	0	0	0	0	3
assemblage-405-318	0	0	0	0	26	31	0	0	0	0	0	0	0	0	19	0	0	0	18	0	169	0	73	61	0	0	0	0	0	50	0	0	0	0	6	30	0	10	0	0	7
assemblage-121-343	0	76	0	0	127	36	0	0	0	62	0	19	0	0	0	0	0	0	0	0	0	0	89	82	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6
assemblage-576-485	0	0	0	0	47	41	0	0	0	0	0	0	0	0	15	0	0	0	14	0	141	0	65	56	0	0	0	0	0	48	0	0	0	0	6	43	0	11	0	0	13
assemblage-387-847	0	0	0	0	39	36	0	0	0	90	0	0	0	0	0	0	0	13	0	0	0	86	114	37	0	0	0	0	0	20	0	0	0	16	0	43	0	0	0	0	6
assemblage-453-406	0	122	0	0	0	0	0	0	0	108	0	5	0	0	0	0	0	0	0	0	0	0	156	63	36	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-739-488	0	38	0	0	27	8	0	0	0	136	5	31	0	0	0	0	0	0	0	0	0	0	88	0	128	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-412-860	0	0	0	0	154	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	71	0	0	0	0	0	0	46	0	0	17	0	31	0	0	0	14	27
assemblage-472-664	0	15	0	0	0	117	0	0	0	21	105	4	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	173	0	0	4	0	0	0	0	41	0	0	0	0
assemblage-348-188	0	0	0	0	188	0	0	0	0	33	0	0	0	0	48	0	0	0	0	0	7	2	38	44	0	0	0	0	0	30	23	0	0	0	39	39	0	0	0	0	9
assemblage-932-368	0	35	0	0	19	71	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	20	111	0	0	0	0	0	19	0	0	57	0	0	0	0	0	0	0	8
assemblage-235-123	0	0	0	0	40	43	0	0	0	0	0	0	0	0	19	0	0	0	24	0	169	0	61	40	0	0	0	0	0	46	0	0	0	0	9	28	0	16	0	0	5
assemblage-209-484	0	63	0	0	116	47	0	0	0	89	0	10	0	0	0	0	0	0	0	0	0	0	83	72	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10
assemblage-420-841	0	0	0	0	32	35	0	0	0	90	0	0	0	0	0	0	0	15	0	0	0	76	109	62	0	0	0	0	0	10	0	0	0	16	0	50	0	0	0	0	5
assemblage-360-710	0	9	0	0	0	6	0	18	0	83	13	143	0	0	0	0	0	0	0	0	0	0	64	0	41	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-234-940	0	71	0	0	0	183	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	26	37	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-827-631	0	43	0	0	0	81	0	0	0	128	8	200	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-254-112	0	0	0	0	35	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	102	0	0	0	0	0	4	0	0	0	0	25	15	0	0	0	0	12
assemblage-214-177	0	0	0	0	39	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	117	0	0	0	0	0	7	0	0	0	0	32	12	0	0	0	0	13
assemblage-224-778	0	0	0	0	106	63	0	0	0	53	0	0	0	0	9	0	0	0	0	0	61	13	43	44	0	0	0	0	0	17	6	0	0	7	44	14	0	13	0	0	7
assemblage-441-398	0	0	0	0	0	4	0	0	0	246	0	38	0	0	0	0	0	0	0	0	0	0	95	22	39	0	22	0	0	0	0	0	28	0	0	0	0	0	0	0	6
assemblage-743-627	0	0	0	0	0	4	0	0	0	215	0	51	0	0	0	0	0	0	0	0	0	0	118	18	41	0	15	0	0	0	0	0	30	0	0	0	0	0	0	0	8
assemblage-519-125	0	0	0	0	118	145	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	22	79	0	0	0	0	0	41	0	0	12	0	0	0	0	0	0	0	2
assemblage-483-768	0	0	0	0	54	120	3	0	0	183	0	0	9	0	0	0	0	0	0	0	0	0	54	16	0	0	0	0	0	0	0	0	13	0	0	0	0	0	35	0	13
assemblage-526-107	0	0	0	0	66	176	0	0	0	52	0	0	0	0	0	0	0	0	0	0	15	24	35	17	0	0	0	0	0	87	0	0	26	0	0	0	0	0	0	0	2
assemblage-211-180	0	0	0	0	50	9	0	0	0	35	0	0	0	0	7	0	0	0	0	0	141	0	102	75	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	11
assemblage-264-360	0	0	0	0	163	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	81	0	0	0	0	0	0	31	0	0	17	0	26	0	0	0	25	8
assemblage-264-339	0	0	0	0	148	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	72	0	0	0	0	0	0	48	0	0	25	0	34	0	0	0	15	19
assemblage-109-340	0	59	0	0	63	52	0	0	0	150	0	4	0	0	0	0	0	0	0	0	0	0	31	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9
assemblage-675-940	0	0	0	0	37	48	0	0	0	85	0	0	0	0	0	0	0	6	0	0	0	100	89	43	0	0	0	0	0	13	0	0	0	17	0	55	0	0	0	0	7
assemblage-918-974	0	22	0	0	2	37	0	0	0	279	9	34	0	0	0	0	0	0	0	0	0	0	30	0	68	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-609-945	0	30	0	0	22	66	0	0	0	104	101	16	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-399-852	0	0	0	0	22	37	0	0	0	90	0	0	0	0	0	0	0	8	0	0	0	113	102	41	0	0	0	0	0	16	0	0	0	11	0	42	0	0	0	0	18
assemblage-350-720	0	17	0	0	0	72	0	0	0	47	90	117	0	0	0	0	0	0	0	0	0	0	63	0	5	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-762-597	0	81	0	0	0	183	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	18	42	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-818-138	0	122	0	0	0	0	0	0	0	87	0	15	0	0	0	0	0	0	0	0	0	0	149	74	43	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-252-346	0	0	0	0	104	137	0	0	0	40	0	0	0	0	0	0	0	0	0	0	17	11	44	53	0	41	0	0	0	3	0	0	0	0	37	0	0	0	0	0	13
assemblage-362-702	0	58	0	0	0	0	0	0	0	72	38	138	0	0	0	0	0	0	0	0	0	0	177	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-516-120	0	0	0	0	67	152	0	0	0	48	0	0	0	0	0	0	0	0	0	0	28	29	41	21	0	0	0	0	0	82	0	0	30	0	0	0	0	0	0	0	2
assemblage-122-342	0	56	0	0	64	64	0	0	0	134	0	7	0	0	0	6	0	0	0	0	0	0	41	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4
assemblage-516-122	0	0	0	0	125	155	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	38	70	0	0	0	0	0	42	0	0	4	0	0	0	0	0	0	0	1
assemblage-733-469	0	14	0	0	9	54	0	0	0	176	55	45	0	0	0	0	0	0	0	0	0	0	0	78	16	0	0	7	46	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-602-744	0	4	0	0	12	43	0	0	0	189	58	34	0	0	0	0	0	0	0	0	0	0	0	80	18	0	0	11	46	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-412-842	0	0	0	0	99	162	0	0	0	39	0	0	0	0	0	0	0	0	0	0	13	11	36	48	0	32	0	0	0	8	0	0	0	0	41	0	0	0	0	0	11
assemblage-496-749	0	59	0	0	0	0	0	0	0	139	0	29	0	0	0	0	0	0	0	0	0	0	95	63	0	0	0	0	0	0	0	0	95	0	0	0	0	0	17	0	3
assemblage-758-647	0	0	0	0	77	0	0	0	0	133	0	171	0	0	0	0	0	0	0	0	0	0	46	51	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-605-283	0	50	0	0	147	50	0	0	0	76	0	6	0	0	0	0	0	0	0	0	0	0	105	59	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
assemblage-559-476	0	0	0	0	56	73	0	0	0	18	0	0	0	0	25	0	0	0	0	0	115	0	52	62	0	0	0	0	0	26	21	0	0	0	20	22	0	0	0	0	10
assemblage-110-339	0	45	0	0	27	74	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	34	120	0	0	0	0	0	10	0	0	35	0	0	0	0	0	0	0	4
